unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
301801,Sagittarius,301801,0,3,270,1000,1,2.0,0,0,0,"[Physical] The Starbeast of Sagittarius, guardian of the Celestial Palace. The flash of its glimmering purple arrow, which can pierce all creation, is the ultimate technique of the Divine Realm.\n\n- Union Burst: Deals magic damage to all enemies based on their maximum HP, and lowers their magic attack by a large amount. Damage is increased for enemies with Blind.\n- Deals moderate magic damage to all enemies and inflicts a potent Blind on the enemy with the lowest remaining HP percentage.\n- Deals physical damage to 3 enemies in front."
301802,Sagittarius,301802,0,3,270,1000,1,2.0,0,0,0,"[Physical] The Starbeast of Sagittarius, guardian of the Celestial Palace. The flash of its glimmering purple arrow, which can pierce all creation, is the ultimate technique of the Divine Realm.\n\n- Union Burst: Deals magic damage to all enemies based on their maximum HP, and lowers their magic attack by a large amount. Damage is increased for enemies with Blind.\n- Deals moderate magic damage to all enemies and inflicts a potent Blind on the enemy with the lowest remaining HP percentage.\n- Deals physical damage to 3 enemies in front.\n- Adds 1 Black Star to its arrow and does massive physical damage to the enemy with the highest magic attack. Additional effects depend on the number of Black Stars added. With 2 Black Stars, physical defense is reduced by a large amount. With 3 Black Stars, the power of this skill is increased."
301900,Werewhale,301900,0,11,270,1000,1,1.7,0,0,0,"[Physical] A hunter of the ocean, constantly scanning for favorable waves and unwitting prey with its piercing gaze. Summons boundless waters from its own magical energy to dull its foes' blades and drain their battle spirit.\n\n- Deals moderate physical damage to 4 characters in front and lowers their physical attack.\n\n- Deals small magic damage to 2 characters in front and reduces their TP."
301901,"Slaughter Whale",301901,0,11,270,1000,1,1.5,0,0,0,"[Physical] A hunter of the ocean, driven into a deadly frenzy by the magical energies of Luna. With its honed body, it unleashes torrents of water as sharp as blades.\n\n- Deals large physical damage to 4 enemies in front and lowers their physical attack by a moderate amount. Small boost to all allies' TP Boost.\n- Deals moderate magical damage to a small area in front and reduces targets' TP by a large amount.\n- Deals moderate physical damage to a small area around the second enemy from the rear and lowers their magical attack by a large amount."
302000,"Wild Gryphon",302000,0,11,270,1000,1,1.6,0,0,0,"[Physical] A Mini-Gryphon that has braved its harsh environment to attain a new form. Lifts its prey from the ground with whirlwinds to hunt them in the air.\n\n- Deals moderate magical damage to enemies in range."
302001,"Wild Gryphon",302001,0,11,270,1000,1,1.6,0,0,0,"A Mini-Gryphon that has braved its harsh environment to attain a new form. Lifts its prey from the ground with whirlwinds to hunt them in the air.\n\n- Deals moderate magical damage to enemies in range."
302100,Wyvern,302100,0,11,270,1000,1,1.6,0,0,0,"[Physical] A form of dragon that rides the wind on great leathery wings. Breathes great balls of fire to ward off intruders.\n\n- Deals moderate physical damage to enemies in range."
302101,Wyvern,302101,0,11,270,1000,1,1.6,0,0,0,"A form of dragon that rides the wind on great leathery wings. Breathes great balls of fire to ward off intruders.\n\n- Deals moderate physical damage to enemies in range."
302200,"Ikt Galadion",302200,0,16,270,1000,2,1.6,0,0,0,"[Magic] An ancient weapon awakened by the\nmagical energies of Luna. Obstructs intruders\nwith a merciless magical assault.\n\n- Deals massive magical damage to all enemies and\nreduces their magical defense by a large amount.\n- Deals large physical damage to enemies in range.\n- Deals large magical damage to enemies in range\nand inflicts Paralyze."
302300,"Wise Owl",302300,0,16,270,1000,2,1.8,0,0,0,"[Magic] A large, wise owl that dwells atop Deepwood Oak. It gathers the knowledge of all the forest's creatures, and is a master practitioner of magic.\n\n- Union Burst: Deals magic damage to all enemies.\n- Deals physical damage to a random character and inflicts Paralyze."
302400,"Arch Guardian",302400,0,16,270,1000,1,1.6,0,0,0,"[Physical] An artificial lifeform that has continued to protect Sheercliff Ruins since ancient times. Its movement is infinitely powered by the secret technology of its maker.\n\n- Union Burst: Deals large magic damage to all enemies.\n- Deals physical damage to all enemies in range.\n- Deals magic damage to all enemies and inflicts Silence."
302500,Chimera,302500,0,16,270,1000,1,1.4,0,0,0,"[Physical] A tyrannical hybrid beast that sits atop Tideborne Tower. Countless challengers have been slaughtered by its fierce, innumerably diverse attacks.\n\n- Union Burst: Deals large physical damage to all enemies in range, and knocks them back.\n- Deals physical damage to 3 enemies in front and inflicts Burn.\n- Deals magic damage to all enemies, and lowers action speed, physical defense, and magic defense. \n- When the remaining time falls below 10 seconds, Chimera deals monumental magic damage to all enemies, and lowers its own TP by a massive amount. "
302600,"Twin Pigs",302600,0,16,270,1000,1,1.6,0,0,0,"[Physical] The Starbeasts of Gemini, known for their looting and banditry. Working as a perfect team, they mercilessly assault anyone who intrudes upon their hideout.\n\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate physical damage to the enemy rearguard and reduces their attack speed by a small amount.\n- Deals small physical damage to all enemies."
302601,"Twin Pigs",302601,0,16,270,1000,1,1.6,0,0,0,"[Physical] The Starbeasts of Gemini, known for their looting and banditry. Working as a perfect team, they mercilessly assault anyone who intrudes upon their hideout.\n\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate physical damage to the enemy rearguard and reduces their attack speed by a small amount.\n- Deals small physical damage to all enemies."
302700,Karkinos,302700,0,16,270,1000,1,1.8,0,0,0,"[Physical] The Starbeast of Cancer, which\nmakes its nest in a cove filled with\nshipwrecks. Capable of sinking multiple\nvessels with a single blow from its mighty\nclaws.\n\n- Deals large magic damage to all enemies\nand lowers their physical defense.\n- Deals moderate physical damage to\nall enemies in range and inflicts Stun.\n- Deals moderate physical damage\nto all enemies."
302701,Karkinos,302701,0,16,270,1000,1,1.8,0,0,0,"[Physical] The Starbeast of Cancer, which has sunk countless unfortunate vessels. As conqueror of the seas, it severs, crushes and exterminates all in its path.\n\n- Deals large magical damage to all enemies and lowers their physical defense.\n- Deals moderate physical damage to all enemies in range and inflicts Stun.\n- Deals moderate physical damage to all enemies."
302702,Karkinos,302702,0,16,270,1000,1,1.8,0,0,0,"[Physical] The Starbeast of Cancer, which has sunk countless unfortunate vessels. As conqueror of the seas, it severs, crushes and exterminates all in its path.\n\n- Deals large magical damage to all enemies and lowers their physical defense.\n- Deals moderate physical damage to all enemies in range and inflicts Stun.\n- Deals moderate physical damage to all enemies.\n- After a set time, along with a shift in appearance, massively boosts own magical attack and converts all skills into magical attacks. While this skill is active, Karkinos's physical and magical defense are massively lowered."
302800,Orleon,302800,0,16,270,1000,1,1.8,0,0,0,"The Starbeast of Leo, infamous conqueror of the savannah.\nIncinerates all who would oppose it with its infernal roar.\n\n- Deals large physical damage that ignores defense to\nall enemies based on their maximum HP, and additionally\ninflicts Burn on enemies with low HP.\n- Deals large physical damage to an enemy, plus additional\ndamage if that enemy has the Burn status.\n- Deals moderate physical damage to enemies in range,\nplus additional damage if they have the Burn status."
302801,Orleon,302801,0,16,270,1000,1,3.0,0,0,0,"[Physical] The Starbeast of Leo, master of the desolate wilderness. Tears the very atmosphere with its piercing fangs, and scorches the earth with its blazing roar.\n\n- Deals large physical damage that ignores defense to all enemies based on their maximum HP, and additionally inflicts Burn on enemies with low HP.\n- Deals large physical damage to an enemy, plus additional damage if that enemy has the Burn status.\n- Deals moderate physical damage to enemies in range, plus additional damage if they have the Burn status."
302802,Orleon,302802,0,16,270,1000,1,3.0,0,0,0,"[Physical] The Starbeast of Leo, master of the desolate wilderness. Tears the very atmosphere with its piercing fangs, and scorches the earth with its blazing roar.\n\n- Deals large physical damage that ignores defense to all enemies based on their maximum HP, and additionally inflicts Burn on enemies with low HP.\n- Deals large physical damage to an enemy, plus additional damage if that enemy has the Burn status.\n- Deals moderate physical damage to enemies in range, plus additional damage if they have the Burn status.\n- Deals moderate magical damage that ignores defense to all enemies based on their maximum HP, and inflicts Stun. Stun effect is lengthened for enemies with low HP."
302900,Aquarius,302900,0,16,270,1000,1,1.8,0,0,0,"The Starbeast of Aquarius, whose divine flask contains overwhelming quantities of magical energy. Consumed by its own power, it rages wildly in an attempt to conquer the world's oceans.\n\n- Union Burst: Deals small magic damage to all enemies 6 times. Knocks back enemies whose HP falls below 80%. Knocks back further if their HP falls below 40% and inflicts Stun.\n- Deals moderate physical damage to 3 enemies in front.\n- Nullifies stat debuffs on self and stat buffs on all enemies, and recovers own TP."
303000,Torpedon,303000,0,16,270,1000,1,1.8,0,0,0,"The Starbeast of Pisces, which causes terrible storms by rampaging through the ocean. The distinctive red fins of its miniature lackies act as an open challenge to any and all comers.\n\n- Highly susceptible to physical attack buffs and debuffs.\n- Union Burst: Deals large physical damage to all enemies, and boosts own action speed and physical attack.\n- Deals small physical damage to all enemies.\n- Deals moderate physical damage to 2 enemies in front and lowers their physical defense by a small amount."
303100,Slumbear,303100,0,13,270,1000,1,3.5,0,0,0,"[Physical] A gigantic bear that makes its nest deep in an icy crevice and goes into an permanent state of hibernation. Lives out its life in a dreamy daze, fully awakening only in the brief instant it snares its prey.\n\n- Deals large magic damage to all enemies and lowers their physical attack.\n- Deals small magic damage to 3 enemies in front. Also knocks back an enemy in front a large distance, inflicts Freeze, and lowers their movement speed."
303200,"Peakie Hen",303200,0,6,270,1000,1,1.6,0,0,0,"[Physical] The most glamorous diva of the snowy lands. Descends amidst a raging blizzard with a flock of minions in tow to assault any who dare invade her territory.\n\n- Deals moderate magic damage to 4 characters in front and lowers their physical attack.\n\n- Deals small magic damage to 2 random characters and inflicts Freeze."
303300,Gargoyle,303300,0,13,270,1000,1,2.1,0,0,0,"[Physical] A mysterious bird statue, guarding the ruins of an ancient city though its master is long perished. With nothing left to protect, it indiscriminately rains flaming fury upon any who approach.\n\n- Deals moderate magic damage to 5 characters in front, inflicts Burn, and lowers their magic defense.\n\n- Deals small magic damage to 3 characters in front and inflicts Blind."
303301,"Dark Gargoyle",303301,0,13,270,1000,1,2.1,0,0,0,"[Physical] A statue of darkest iron, faithfully serving its gluttonous master. Manipulates the lost souls that wander the underworld and presents them to its lord as offerings.\n\n- Deals moderate magical damage to all enemies, inflicts Burn, and lowers their magical defense by a massive amount.\n- Deals small magical damage to all enemies, lowering their physical attack by a large amount and their magical attack by a massive amount."
303302,"Dark Gargoyle",303302,0,13,270,1000,1,2.1,0,0,0,"[Physical] A statue of darkest iron, faithfully serving its gluttonous master. Manipulates the lost souls that wander the underworld and presents them to its lord as offerings.\n\n- Deals moderate magical damage to all enemies, inflicts Burn, and lowers their magical defense by a massive amount.\n- Deals small magical damage to all enemies, lowering their physical attack by a large amount and their magical attack by a massive amount."
303400,"Sand Hammer",303400,0,13,270,1000,1,1.9,0,0,0,"[Physical] A gargantuan lizard that has emerged as the apex predator in the harsh desert environment. Uses every survival technique it has learned to torment its foes with poison and sand.\n\n- Deals moderate physical damage to all enemies and reduces their action speed. Boosts the physical attack of all allies.\n\n- Deals small physical damage in a radius around a character in front, inflicts Poison, and lowers physical defense."
303401,"Rock Hammer",303401,0,13,270,1000,1,1.9,0,0,0,"[Physical] A monstrous lizard transformed by the magical energies of Luna. Its hard, thorny scales shred the enemy's armor and vital force.\n\n- Deals large physical damage to all enemies and reduces their TP.\n- Deals moderate physical damage to 2 enemies directly in front and inflicts Poison.\n- Deals moderate physical damage to 3 enemies directly in front. Deals additional large physical damage to one enemy directly in front, and lowers their physical and magical defense by a moderate amount."
303402,"Rock Hammer",303402,0,13,270,1000,1,1.9,0,0,0,"[Physical] A monstrous lizard transformed by the magical energies of Luna. Its hard, thorny scales shred the enemy's armor and vital force.\n\n- Deals large physical damage to all enemies and reduces their TP.\n- Deals moderate physical damage to 2 enemies directly in front and inflicts Poison.\n- Deals moderate physical damage to 3 enemies directly in front. Deals additional large physical damage to one enemy directly in front, and lowers their physical and magical defense by a moderate amount."
303500,Mushussu,303500,0,13,270,1000,1,1.8,0,0,0,"[Physical] A monster that has gained arcane powers from the vital force it has stolen from others. Inflicts wounds that drain the victim's magical energy, in an attempt to gain still greater power.\n\n- Deals moderate magic damage to all enemies, and reduces the TP of all enemies who use magic attacks.\n- Deals small magic damage to a small area around the enemy in front and lowers their magic defense."
303501,Mushussu,303501,0,13,270,1000,1,1.8,0,0,0,"[Physical] A monster that has gained arcane powers from the vital force it has stolen from others. Inflicts wounds that drain the victim's magical energy, in an attempt to gain still greater power.\n\n- Deals moderate magic damage to all enemies, and reduces the TP of all enemies who use magic attacks.\n- Deals moderate magic damage to 2 enemies in front and lowers their magic defense."
303600,Smoldersaurus,303600,0,13,270,1000,1,1.7,0,0,0,"[Physical] A ferocious dinosaur that snatches the life from its prey in an instant with powerful legs and deadly claws. This remarkable predator survived its world's destruction by feeding on the very magma that burst forth from the ground.\n\n- Deals moderate physical damage to all enemies and increases own action speed.\n- Deals moderate physical damage to 3 enemies in front and reduces their action speed."
303700,Hellhound,303700,0,14,270,1000,1,0.7,0,0,0,"[Physical] A twin-headed demon dog that hurled itself into a volcano and was reborn from the flames of hell. Together with its beloved pup Boney, it defends its territory with the ferocity of a raging inferno.\n\n- Deals moderate physical damage to all enemies and inflicts Burn. Also recovers the HP of its summoned monster.\n\n- Summons Boney."
303800,Alma,303800,0,16,270,1000,1,2.0,0,0,0,"[Physical] A defensive weapon that has guarded the labyrinth since long ago. It waits silently for intruders to reach the furthest point, beyond all traps.\n- Deals moderate magical damage to all enemies, based on each character's maximum HP.\n- Deals moderate physical damage to enemies in range."
303801,Alma,303800,0,16,270,1000,1,2.0,0,0,0,"[Physical] A defensive weapon that has guarded the labyrinth since long ago. It waits silently for intruders to reach the furthest point, beyond all traps.\n- Deals massive magical damage to all enemies, based on each character's maximum HP.\n- Deals moderate physical damage to enemies in range.\n- Deals moderate magical damage to the enemy with the highest remaining HP, based on their maximum HP, and inflicts Stun.\n- When Alma's own HP falls below 50%, its attacks become even more intense."
303900,Cyclops,303900,0,13,270,1000,1,2.0,0,0,0,"A ferocious one-eyed giant with superhuman\nstrength. Gathers magical energy in its eye to\nunleash as a powerful beam of destruction.\n\n- Deals large magical damage to all enemies.\nDamage is boosted for enemies with full HP,\nand their action speed is reduced.\n- Deals moderate physical damage to the\nenemy with the highest physical attack\nbased on their maximum HP, and reduces their TP."
303901,Cyclops,303901,0,13,270,1000,1,2.0,0,0,0,"A ferocious one-eyed giant with superhuman\nstrength. Gathers magical energy in its eye to\nunleash as a powerful beam of destruction.\n\n- Deals large magical damage to all enemies.\nDamage is boosted for enemies with full HP,\nand their action speed is reduced.\n- Deals moderate physical damage to the\nenemy with the highest physical attack\nbased on their maximum HP, and reduces their TP."
303902,Cyclops,303902,0,13,270,1000,1,2.0,0,0,0,"[Physical] A ferocious one-eyed giant with superhuman strength. Gathers magical energy in its eye to unleash as a powerful beam of destruction.\n\n- Deals large magical damage to all enemies. Damage is boosted for enemies with full HP, and their action speed is reduced.\n- Deals moderate physical damage to the enemy with the highest physical attack based on their maximum HP, and reduces their TP."
304000,"Night Mare",304000,0,13,270,1000,1,2.0,0,0,0,"Born from the land of dreams, this beast wanders the darkness endlessly. Ensnaring its prey in a nightmare prison, it feasts upon their vital force.\n\n- Deals massive magic damage to the enemy with the highest physical attack and massively reduces their TP.\n- Deals moderate magic damage to all enemies in an area around the enemy with the highest physical attack, and inflicts Curse."
304100,Titanoturtle,304100,0,13,270,1000,1,2.5,0,0,0,"A great and ancient turtle, large enough to grow an\nentire tree on its back. Withstands enemy attacks with\nits thick shell, then delivers a furious counterattack.\n\n- Deals large physical damage to all enemies.\n- Deals physical damage based on the damage\nreceived while hidden in its shell."
304200,Garoog,304200,0,16,270,1000,1,1.8,0,0,0,"[Physical] A voracious beast that feeds on the\ncorpses of its fellow monsters. Its rock-hard\nexterior offers it superb protection, allowing it\nto hunt down its prey with frightening tenacity.\n- Deals moderate physical damage to all\nenemies, based on each character's maximum\nHP.\n- Deals moderate physical damage to enemies\nin an area around the rearguard and inflicts\nStun."
304201,Garoog,304200,0,16,270,1000,1,1.8,0,0,0,"[Physical] A voracious beast that feeds on the\ncorpses of its fellow monsters. Its rock-hard\nexterior offers it superb protection, allowing it\nto hunt down its prey with frightening tenacity.\n- Deals moderate physical damage to all\nenemies, based on each character's maximum\nHP.\n- Deals moderate physical damage to enemies\nin an area around the rearguard and inflicts\nStun.\n- Deals moderate physical damage to an\nenemy second from the front.\n- When\nGaroog's own HP falls below 50%,\nits attacks become even more intense."
304300,Tentapus,304300,0,16,270,1000,1,1.8,0,0,0,"[Physical] A gigantic cephalopod monster that dominates the oceanside. With its powerful tentacles and cruel steel harpoons, it destroys everything within reach.\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate magic damage to enemies in an area around the rearguard, inflicts Paralyze, and massively lowers their physical and magical attack.\n- After a set period of time has passed, deals supermassive physical damage to an enemy.\n- When Tentapus's own HP falls below 40%, its attacks become even more intense."
304301,Tentapus,304300,0,16,270,1000,1,1.8,0,0,0,"[Physical] A gigantic cephalopod monster that dominates the oceanside. With its powerful tentacles and cruel steel harpoons, it destroys everything within reach.\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate magic damage to enemies in an area around the rearguard, inflicts Paralyze, and massively lowers their physical and magical attack."
304302,Tentapus,304300,0,16,270,1000,1,1.8,0,0,0,"[Physical] A gigantic cephalopod monster that dominates the oceanside. With its powerful tentacles and cruel steel harpoons, it destroys everything within reach.\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate magic damage to enemies in an area around the rearguard, inflicts Paralyze, and massively lowers their physical and magical attack.\n- When Tentapus's own HP falls below 40%, its attacks become even more intense."
304303,Tentapus,304300,0,16,270,1000,1,1.8,0,0,0,"[Physical] A gigantic cephalopod monster that dominates the oceanside. With its powerful tentacles and cruel steel harpoons, it destroys everything within reach.\n- Deals large physical damage to all enemies based on their maximum HP.\n- Deals moderate magic damage to enemies in an area around the rearguard, inflicts Paralyze, and massively lowers their physical and magical attack.\n- After a set period of time has passed, deals supermassive physical damage to an enemy.\n- When Tentapus's own HP falls below 40%, its attacks become even more intense."
304400,"Island Whale",304400,0,16,270,1000,1,1.8,0,0,0,"[Physical] A gigantic whale that has entrapped countless unwitting\nexplorers atop its back. Those foolish enough to indulge their\nillusory desires will meet an untimely end.\n\n- Deals large physical damage to all enemies based on their\nmaximum HP.\n- Deals moderate magic damage to all enemies and boosts\nown physical and magical defense by a monumental amount.\n- Deals large magic damage to enemies in range and knocks\nthem back a long way.\n- When the Island Whale's own HP falls below 40%, its attacks\nbecome even more intense."
304401,"Island Whale",304400,0,16,270,1000,1,1.8,0,0,0,"[Physical] A gigantic whale that has entrapped countless unwitting\nexplorers atop its back. Those foolish enough to indulge their\nillusory desires will meet an untimely end.\n\n- Deals large physical damage to all enemies based on their\nmaximum HP.\n- Deals moderate magic damage to all enemies and boosts\nown physical and magical defense by a monumental amount."
304402,"Island Whale",304400,0,16,270,1000,1,1.8,0,0,0,"[Physical] A gigantic whale that has entrapped countless unwitting\nexplorers atop its back. Those foolish enough to indulge their\nillusory desires will meet an untimely end.\n\n- Deals large physical damage to all enemies based on their\nmaximum HP.\n- Deals moderate magic damage to all enemies and boosts\nown physical and magical defense by a monumental amount.\n- Deals large magic damage to enemies in range and knocks\nthem back a long way.\n- When the Island Whale's own HP falls below 40%, its attacks\nbecome even more intense."
304403,"Island Whale",304400,0,16,270,1000,1,1.8,0,0,0,"[Physical] A gigantic whale that has entrapped countless unwitting\nexplorers atop its back. Those foolish enough to indulge their\nillusory desires will meet an untimely end.\n\n- Deals large physical damage to all enemies based on their\nmaximum HP.\n- Deals moderate magic damage to all enemies and boosts\nown physical and magical defense by a monumental amount.\n- Deals large magic damage to enemies in range and knocks\nthem back a long way.\n- When the Island Whale's own HP falls below 40%, its attacks\nbecome even more intense."
304500,Raiden,304500,0,16,270,1000,1,1.8,0,0,0,"A stag beetle monster that dominates foes\nwith masterful battle skills.\nIts thunderous attacks leave onlookers shocked and awed.\n\n- Deals physical damage to enemies in front\nand inflicts Paralyze.\nDeals additional damage to all enemies, then lowers own\nphysical defense and magic defense.\n- Transforms self into a wooden log,\nbecoming invinciblefor a short time."
304600,Rai-Rai,304600,0,16,270,1000,1,1.8,0,0,0,"A thunder maiden who causes chaos with\nthe storm clouds she controls.\nLet your guard down, and you'll be burnt to\nthe core by a powerful bolt of lightning.\n\n- Deals moderate magic damage to all enemies.\n- Deals small magic damage to enemies\nin an area around the rearguard."
304601,Rai-Rai,304601,0,16,270,1000,1,1.8,0,0,0,"A thunder maiden who causes chaos with the storm clouds she controls. Let your guard down, and you'll be burnt to the core by a powerful bolt of lightning.\n\n- Deals moderate magical damage to all enemies.\n- Deals small magical damage to the two rearmost enemies."
304700,"Living Mail",304700,0,16,270,1000,1,0.8,0,0,0,"[Physical] A mysterious breed of monster that feeds on metal\nand manipulates weapons and armor. Many individual specimens\nfused together to form this titanic beast that threatens the peace.\n- Deals large physical damage to all enemies based on their\nmaximum HP, and lowers their physical attack and defense by\na large amount.\n- Deals large physical damage to enemies in range.\n- Reduces the TP of the 3 enemies with the highest remaining\nHP percentage, and boosts own physical attack by a large amount.\n- When Living Mail's own HP falls below 40%, its attacks become\neven more intense."
304701,"Living Mail",304700,0,16,270,1000,1,0.8,0,0,0,"[Physical] A mysterious breed of monster that feeds on metal\nand manipulates weapons and armor. Many individual specimens\nfused together to form this titanic beast that threatens the peace.\n- Deals large physical damage to all enemies based on their\nmaximum HP, and lowers their physical attack and defense by\na large amount.\n- Deals large physical damage to enemies in range.\n- Reduces the TP of the 3 enemies with the highest TP,\nand boosts own physical attack by a large amount.\n- When Living Mail's own HP falls below 40%, its attacks become\neven more intense."
304702,"Living Mail",304700,0,16,270,1000,1,0.8,0,0,0,"[Physical] A mysterious breed of monster that feeds on metal\nand manipulates weapons and armor. Many individual specimens\nfused together to form this titanic beast that threatens the peace.\n- Deals large physical damage to all enemies based on their\nmaximum HP, and lowers their physical attack and defense by\na large amount.\n- Deals large physical damage to enemies in range."
304703,"Living Mail",304700,0,16,270,1000,1,0.8,0,0,0,"[Physical] A mysterious breed of monster that feeds on metal\nand manipulates weapons and armor. Many individual specimens\nfused together to form this titanic beast that threatens the peace.\n- Deals large physical damage to all enemies based on their\nmaximum HP, and lowers their physical attack and defense by\na large amount.\n- Deals large physical damage to enemies in range.\n- Reduces the TP of the 3 enemies with the highest remaining\nHP percentage, and boosts own physical attack by a large amount.\n- When Living Mail's own HP falls below 40%, its attacks become\neven more intense."
304704,"Dark Knight of Corruption",304704,0,16,270,1000,1,1.8,0,0,0,"[Physical] A mysterious breed of monster that has multiplied beyond measure thanks to the magical energies of the Tower of Luna. It indiscriminately crushes all around it.\n- Deals large physical damage to all enemies and lowers their physical defense by a moderate amount.\n- Deals physical damage to enemies in range, lowers the physical attack of the two targets with the highest physical attack by a massive amount, and massively reduces their TP. Large reduction to own physical defense.\n- Deals moderate physical damage to 3 enemies in front and boosts own physical attack by a moderate amount."
304705,"Living Mail",304705,0,16,270,1000,1,0.8,0,0,0,"[Physical] A mysterious breed of monster that feeds on metal and manipulates weapons and armor. Many individual specimens fused together to form this titanic beast that threatens the peace.\n\n- Deals large physical damage to all enemies based on their maximum HP, and lowers their physical attack and defense by a large amount.\n- Deals large physical damage to enemies in range.\n- Reduces the TP of the 3 enemies with the highest TP, and boosts own physical attack by a large amount.\n- When Living Mail's own HP falls below 40%, its attacks become even more intense."
304706,"Living Mail",304705,0,16,270,1000,1,0.8,0,0,0,"[Physical] A mysterious breed of monster that feeds on metal and manipulates weapons and armor. Many individual specimens fused together to form this titanic beast that threatens the peace.\n\n- Deals large physical damage to all enemies based on their maximum HP, and lowers their physical attack and defense by a large amount.\n- Deals large physical damage to enemies in range."
304707,"Living Mail",304705,0,16,270,1000,1,0.8,0,0,0,"[Physical] A mysterious breed of monster that feeds on metal and manipulates weapons and armor. Many individual specimens fused together to form this titanic beast that threatens the peace.\n\n- Deals large physical damage to all enemies based on their maximum HP, and lowers their physical attack and defense by a large amount.\n- Deals large physical damage to enemies in range.\n- Reduces the TP of the 3 enemies with the lowest remaining HP percentage, and boosts own physical attack by a large amount.\n- When Living Mail's own HP falls below 40%, its attacks become even more intense."
304708,"Living Mail",304705,0,16,270,1000,1,0.8,0,0,0,"[Physical] A mysterious breed of monster that feeds on metal and manipulates weapons and armor. Many individual specimens fused together to form this titanic beast that threatens the peace.\n\n- Deals large physical damage to all enemies based on their maximum HP, and lowers their physical attack and defense by a large amount.\n- Deals large physical damage to enemies in range.\n- Reduces the TP of the 3 enemies with the lowest remaining HP percentage, and boosts own physical attack by a large amount.\n- When Living Mail's own HP falls below 40%, its attacks become even more intense."
304800,Wraithlord,304800,0,16,270,1000,1,1.8,0,0,0,"An underworld ruler who commands the souls of fallen warriors.\nThe regrets of the dead cling to the blades of its enemies,\ndulling their attacks.\n\n- Deals large magic damage to all enemies and lowers\ntheir physical attack.\n- Deals large magic damage to all enemies.\nDeals additional damage to enemies that use physical attacks,\nand reduces their action speed."
304801,Wraithlord,304801,0,16,270,1000,1,1.8,0,0,0,"An underworld ruler who commands the souls of fallen warriors. The regrets of the dead cling to the blades of its enemies, dulling their attacks.\n\n- Deals large magic damage to all enemies and lowers their physical attack.\n- Deals large magic damage to all enemies. Deals additional damage to enemies that use physical attacks, and reduces their action speed."
304900,"Electro Goliath",304900,0,16,270,1000,1,1.8,0,0,0,"[Physical] A muscular cyborg awakened by the magical energies of Luna. The miniature reactor's output is so overwhelming, it actually electrocutes its user.\n\n- Deals large physical damage to enemies in range and inflicts Paralyze. Removes own stat buffs and lowers own physical and magical defense by a moderate amount.\n- Deals large magic damage to all enemies and boosts own physical attack by a large amount for an extended period of time.\n- Large boost to all allies' action speed."
305000,Jack-o-Pudding,305000,0,16,270,1000,1,0.8,0,0,0,"[Physical] A denizen of the spirit realm who has sworn revenge on humanity. ""Call me Jack! Jack O. Pudding! If you're all outta treats, you're gonna get tricked!""\n\n- Deals large physical damage to all enemies, and inflicts Charm if their HP is below 40%.\n- Deals small magic damage to all enemies and removes stat buffs.\n- Deals moderate physical damage to the nearest enemy, then deals additional moderate physical damage to the 3 nearest enemies and inflicts Stun.\n- When Jack-o-Pudding's own HP falls below 40%, its attacks become even more intense."
305001,Jack-o-Pudding,305000,0,16,270,1000,1,0.8,0,0,0,"[Physical] A denizen of the spirit realm who has sworn revenge on humanity. ""Call me Jack! Jack O. Pudding! If you're all outta treats, you're gonna get tricked!""\n\n- Deals large physical damage to all enemies, and inflicts Charm if their HP is below 40%.\n- Deals moderate physical damage to the nearest enemy, then deals additional moderate physical damage to the 3 nearest enemies and inflicts Stun."
305002,Jack-o-Pudding,305000,0,16,270,1000,1,0.8,0,0,0,"[Physical] A denizen of the spirit realm who has sworn revenge on humanity. ""Call me Jack! Jack O. Pudding! If you're all outta treats, you're gonna get tricked!""\n\n- Deals large physical damage to all enemies, and inflicts Charm if their HP is below 40%.\n- Deals small magic damage to all enemies and removes stat buffs.\n- Deals moderate physical damage to the nearest enemy, then deals additional moderate physical damage to the 3 nearest enemies and inflicts Stun.\n- When Jack-o-Pudding's own HP falls below 40%, its attacks become even more intense."
305003,Jack-o-Pudding,305000,0,16,270,1000,1,0.8,0,0,0,"[Physical] A denizen of the spirit realm who has sworn revenge on humanity. ""Call me Jack! Jack O. Pudding! If you're all outta treats, you're gonna get tricked!""\n\n- Deals large physical damage to all enemies, and inflicts Charm if their HP is below 40%.\n- Deals small magic damage to all enemies and removes stat buffs.\n- Deals moderate physical damage to the nearest enemy, then deals additional moderate physical damage to the 3 nearest enemies and inflicts Stun.\n- When Jack-o-Pudding's own HP falls below 40%, its attacks become even more intense."
