story_id,story_group_id,title,sub_title,visible_type,story_end,pre_story_id,love_level,requirement_id,unlock_quest_id,story_quest_id,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
1020001,1020,"Mimi Episode 1","Who're You, Mister?",0,0,0,0,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1020002,1020,"Mimi Episode 2","Cute Little Kitty Cat",0,0,1020001,2,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1020003,1020,"Mimi Episode 3","Where's Mr. Kitty's Owner?",0,0,1020002,3,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1020004,1020,"Mimi Episode 4","A Present for Mommy",0,0,1020003,4,102001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1020005,1020,"Mimi Episode 5","Eeky Squeaky Purrrr!",0,0,1020004,5,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1020006,1020,"Mimi Episode 6","Mr. Mini-Gryphon",0,0,1020005,6,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1020007,1020,"Mimi Episode 7","Mimi's Good Points",0,0,1020006,7,102001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1020008,1020,"Mimi Episode 8","Super Bunny Power!",0,0,1020007,8,102001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1021001,1021,"Kurumi Episode 1","A Meeting of Two Lost Souls",0,0,0,0,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1021002,1021,"Kurumi Episode 2","You're a Thief?",0,0,1021001,2,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1021003,1021,"Kurumi Episode 3","If I'm a Good Girl...",0,0,1021002,3,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1021004,1021,"Kurumi Episode 4","The Beloved Bella-Lou",0,0,1021003,4,102101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1021005,1021,"Kurumi Episode 5","Can I Handle Being Home Alone?",0,0,1021004,5,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1021006,1021,"Kurumi Episode 6","Even If You Forget Me",0,0,1021005,6,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1021007,1021,"Kurumi Episode 7","Kurumi's True Feelings",0,0,1021006,7,102101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1021008,1021,"Kurumi Episode 8","A Diamond in the Rough",0,0,1021007,8,102101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1022001,1022,"Yori Episode 1","A Shy Girl's Struggles",0,0,0,0,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1022002,1022,"Yori Episode 2","Thank You Is the Hardest Word",0,0,1022001,2,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1022003,1022,"Yori Episode 3","Games Are My Specialty!",0,0,1022002,3,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1022004,1022,"Yori Episode 4","A Questionable Suggestion",0,0,1022003,4,102201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1022005,1022,"Yori Episode 5","Rare Fruit Hunting",0,0,1022004,5,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1022006,1022,"Yori Episode 6","Maybe Someday...",0,0,1022005,6,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1022007,1022,"Yori Episode 7","My True Feelings",0,0,1022006,7,102201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1022008,1022,"Yori Episode 8","A Sort-Of Success",0,0,1022007,8,102201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1023001,1023,"Ayane Episode 1","Ayane and Pukichi",0,0,0,0,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1023002,1023,"Ayane Episode 2","I'm Not Scared If It's For Family",0,0,1023001,2,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1023003,1023,"Ayane Episode 3","So I Can Protect Them Someday",0,0,1023002,3,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1023004,1023,"Ayane Episode 4","Birth of the Pukichi Fullswing",0,0,1023003,4,102301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1023005,1023,"Ayane Episode 5","A Little Selfish",0,0,1023004,5,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1023006,1023,"Ayane Episode 6","What I Always Wanted",0,0,1023005,6,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1023007,1023,"Ayane Episode 7","Fake Family",0,0,1023006,7,102301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1023008,1023,"Ayane Episode 8","Pukichi's Family Reunion",0,0,1023007,8,102301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1025001,1025,"Suzume Episode 1","Make Way for the Maid's Demise",0,0,0,0,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1025002,1025,"Suzume Episode 2","Hungry, Hungry Guardian Statues",0,0,1025001,2,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1025003,1025,"Suzume Episode 3","The Golem Returns",0,0,1025002,3,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1025004,1025,"Suzume Episode 4","The Ever-Klutzy Maid",0,0,1025003,4,102501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1025005,1025,"Suzume Episode 5","Suzume's Lucky Day",0,0,1025004,5,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1025006,1025,"Suzume Episode 6","My Precious Family",0,0,1025005,6,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1025007,1025,"Suzume Episode 7","She Who Brings Joy",0,0,1025006,7,102501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1025008,1025,"Suzume Episode 8","Please Support Me",0,0,1025007,8,102501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1026001,1026,"Rin Episode 1","The Melancholy of a Lazy Squirrel",0,0,0,0,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1026002,1026,"Rin Episode 2","Mind Your Own Business",0,0,1026001,2,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1026003,1026,"Rin Episode 3","A Delivery Worth Waiting For",0,0,1026002,3,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1026004,1026,"Rin Episode 4","Rehearsing for School",0,0,1026003,4,102601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1026005,1026,"Rin Episode 5","The Squirrel Takes Flight",0,0,1026004,5,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1026006,1026,"Rin Episode 6","Do You Mind Praising Me?",0,0,1026005,6,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1026007,1026,"Rin Episode 7","On Equal Footing With Mama",0,0,1026006,7,102601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1026008,1026,"Rin Episode 8","Baking Together",0,0,1026007,8,102601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1027001,1027,"Eriko Episode 1","Is This Fate?",0,0,0,0,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1027002,1027,"Eriko Episode 2","It's All Mine",0,0,1027001,2,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1027003,1027,"Eriko Episode 3","Love Letter Wrath",0,0,1027002,3,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1027004,1027,"Eriko Episode 4","She's Crazy",0,0,1027003,4,102701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1027005,1027,"Eriko Episode 5","The Finest Birthday Gift",0,0,1027004,5,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1027006,1027,"Eriko Episode 6","The Destroyer's Arts",0,0,1027005,6,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1027007,1027,"Eriko Episode 7","True Feelings",0,0,1027006,7,102701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1027008,1027,"Eriko Episode 8","Eriko's Love Exam",0,0,1027007,8,102701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1028001,1028,"Saren Episode 1","A Breezy Encounter",0,0,0,0,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1028002,1028,"Saren Episode 2","Moths to the Flame",0,0,1028001,2,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1028003,1028,"Saren Episode 3","Pleasure Doing Business",0,0,1028002,3,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1028004,1028,"Saren Episode 4","Déjà vu at Dusk",0,0,1028003,4,102801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1028005,1028,"Saren Episode 5","What a Diligent Daughter Deserves",0,0,1028004,5,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1028006,1028,"Saren Episode 6","Yakisoba Bun Flashbacks",0,0,1028005,6,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1028007,1028,"Saren Episode 7","Shadows of Bygone Days",0,0,1028006,7,102801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1028008,1028,"Saren Episode 8","Led by Precious Memories",0,0,1028007,8,102801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1029001,1029,"Nozomi Episode 1","Chasing a Dream",0,0,0,0,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1029002,1029,"Nozomi Episode 2","The Landosol Diet",0,0,1029001,2,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1029003,1029,"Nozomi Episode 3","Red Riding Revisited",0,0,1029002,3,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1029004,1029,"Nozomi Episode 4","All Smoke, No Fire",0,0,1029003,4,102901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1029005,1029,"Nozomi Episode 5","Lyrical Love Letter",0,0,1029004,5,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1029006,1029,"Nozomi Episode 6","To See You Smile",0,0,1029005,6,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1029007,1029,"Nozomi Episode 7","Secrets of the Trade",0,0,1029006,7,102901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1029008,1029,"Nozomi Episode 8","A Birthday for Two",0,0,1029007,8,102901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1030001,1030,"Ninon Episode 1","Secret Strike: Slicey Swallow!",0,0,0,0,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1030002,1030,"Ninon Episode 2","Conquering the Outskirts!",0,0,1030001,2,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1030003,1030,"Ninon Episode 3","A Ninja's Secret Weapon!",0,0,1030002,3,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1030004,1030,"Ninon Episode 4","Mission Improbable",0,0,1030003,4,103001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1030005,1030,"Ninon Episode 5","Cooking Like a Samurai!",0,0,1030004,5,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1030006,1030,"Ninon Episode 6","The Incredible H1 Grand Prix",0,0,1030005,6,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1030007,1030,"Ninon Episode 7","Dreams of Ninjadom",0,0,1030006,7,103001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1030008,1030,"Ninon Episode 8","A Fine Day for Recreation!",0,0,1030007,8,103001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1031001,1031,"Shinobu Episode 1","Meet the Skullfather",0,0,0,0,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1031002,1031,"Shinobu Episode 2","An Unlikely Exorcism",0,0,1031001,2,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1031003,1031,"Shinobu Episode 3","Fortune-Telling Fun",0,0,1031002,3,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1031004,1031,"Shinobu Episode 4","A Haunting Experience",0,0,1031003,4,103101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1031005,1031,"Shinobu Episode 5","Day of the Skull",0,0,1031004,5,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1031006,1031,"Shinobu Episode 6","The End is Nigh",0,0,1031005,6,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1031007,1031,"Shinobu Episode 7","A Terrible Curse",0,0,1031006,7,103101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1031008,1031,"Shinobu Episode 8","Pilferer of the Dead",0,0,1031007,8,103101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1032001,1032,"Akino Episode 1","How Much for Your Services?",0,0,0,0,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1032002,1032,"Akino Episode 2","Shopping for Dummies",0,0,1032001,2,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1032003,1032,"Akino Episode 3","Woodland Wandering",0,0,1032002,3,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1032004,1032,"Akino Episode 4","Play Ball!",0,0,1032003,4,103201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1032005,1032,"Akino Episode 5","A Hijacked Heiress",0,0,1032004,5,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1032006,1032,"Akino Episode 6","A Frantic Festival",0,0,1032005,6,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1032007,1032,"Akino Episode 7","A True Entrepreneur",0,0,1032006,7,103201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1032008,1032,"Akino Episode 8","A Flight of Fancy",0,0,1032007,8,103201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1033001,1033,"Mahiru Episode 1","Fortune Smiles",0,0,0,0,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1033002,1033,"Mahiru Episode 2","Comedic Roots",0,0,1033001,2,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1033003,1033,"Mahiru Episode 3","Natural Comic Genius",0,0,1033002,3,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1033004,1033,"Mahiru Episode 4","Don'tcha Give Up!",0,0,1033003,4,103301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1033005,1033,"Mahiru Episode 5","Clouds Over Comedy",0,0,1033004,5,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1033006,1033,"Mahiru Episode 6","Dream Deprived",0,0,1033005,6,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1033007,1033,"Mahiru Episode 7","Duo Reborn",0,0,1033006,7,103301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1033008,1033,"Mahiru Episode 8","Mahiru's Affair",0,0,1033007,8,103301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1034001,1034,"Yukari Episode 1","Swindled No More",0,0,0,0,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1034002,1034,"Yukari Episode 2","A Pickup Letdown",0,0,1034001,2,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1034003,1034,"Yukari Episode 3","Finding My Prince",0,0,1034002,3,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1034004,1034,"Yukari Episode 4","A Smoochy Situation",0,0,1034003,4,103401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1034005,1034,"Yukari Episode 5","Hushed Havoc!",0,0,1034004,5,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1034006,1034,"Yukari Episode 6","Praise the Feast!",0,0,1034005,6,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1034007,1034,"Yukari Episode 7","A Heart-Racing Combo",0,0,1034006,7,103401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1034008,1034,"Yukari Episode 8","The Next Step",0,0,1034007,8,103401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1036001,1036,"Kyoka Episode 1","A Very Suspicious Creep",0,0,0,0,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1036002,1036,"Kyoka Episode 2",Hide-and-Seeker,0,0,1036001,2,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1036003,1036,"Kyoka Episode 3","The Path of a Gymnast",0,0,1036002,3,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1036004,1036,"Kyoka Episode 4","Homework Helper",0,0,1036003,4,103601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1036005,1036,"Kyoka Episode 5","My Very First...",0,0,1036004,5,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1036006,1036,"Kyoka Episode 6","Perfect Pepper Plan",0,0,1036005,6,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1036007,1036,"Kyoka Episode 7","Dreams of Adulthood",0,0,1036006,7,103601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1036008,1036,"Kyoka Episode 8","Shopping Calamity",0,0,1036007,8,103601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1037001,1037,"Tomo Episode 1","Boy Meets Chatterbox",0,0,0,0,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1037002,1037,"Tomo Episode 2","Cheeky Young Fencer",0,0,1037001,2,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1037003,1037,"Tomo Episode 3","Truths and Half-Lies",0,0,1037002,3,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1037004,1037,"Tomo Episode 4","To the Victor, the Spoils",0,0,1037003,4,103701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1037005,1037,"Tomo Episode 5","Respect and Affection",0,0,1037004,5,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1037006,1037,"Tomo Episode 6","Melting at the Seams",0,0,1037005,6,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1037007,1037,"Tomo Episode 7","Pure Yet Impure Feelings",0,0,1037006,7,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1037008,1037,"Tomo Episode 8","Hidden Talents?!",0,0,1037007,8,103701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1038001,1038,"Shiori Episode 1","A Fragile Encounter",0,0,0,0,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1038002,1038,"Shiori Episode 2","Windswept Girl",0,0,1038001,2,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1038003,1038,"Shiori Episode 3","So Much to Say",0,0,1038002,3,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1038004,1038,"Shiori Episode 4","Beloved Sister",0,0,1038003,4,103801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1038005,1038,"Shiori Episode 5","Drawn to Kindness",0,0,1038004,5,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1038006,1038,"Shiori Episode 6","Jealous Nyatt",0,0,1038005,6,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1038007,1038,"Shiori Episode 7","Always a First Time",0,0,1038006,7,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1038008,1038,"Shiori Episode 8","Hand in Hand",0,0,1038007,8,103801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1040001,1040,"Aoi Episode 1","We Are the BB Brigade!",0,0,0,0,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1040002,1040,"Aoi Episode 2","First Impressions",0,0,1040001,2,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1040003,1040,"Aoi Episode 3","All's Fair in Friendship and War",0,0,1040002,3,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1040004,1040,"Aoi Episode 4","Loner vs. Loner!",0,0,1040003,4,104001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1040005,1040,"Aoi Episode 5","Theme Song Time!",0,0,1040004,5,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1040006,1040,"Aoi Episode 6","I Need You By My Side",0,0,1040005,6,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1040007,1040,"Aoi Episode 7","A Starlit Miracle",0,0,1040006,7,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1040008,1040,"Aoi Episode 8","My Very Best Friend",0,0,1040007,8,104001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1042001,1042,"Chika Episode 1","Song From the Woods",0,0,0,0,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1042002,1042,"Chika Episode 2","Singing with You",0,0,1042001,2,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1042003,1042,"Chika Episode 3","What Makes You Happy",0,0,1042002,3,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1042004,1042,"Chika Episode 4","Dream Encounters",0,0,1042003,4,104201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1042005,1042,"Chika Episode 5","Another Summoner",0,0,1042004,5,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
1042006,1042,"Chika Episode 6","I Want It to Be You",0,0,1042005,6,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:59"
