reward_group_id,reward_type_1,reward_id_1,reward_num_1,reward_type_2,reward_id_2,reward_num_2,reward_type_3,reward_id_3,reward_num_3,reward_type_4,reward_id_4,reward_num_4,reward_type_5,reward_id_5,reward_num_5
110280011,4,125523,1,4,125374,1,0,0,0,0,0,0,0,0,0
110280021,4,115284,1,4,125314,1,0,0,0,0,0,0,0,0,0
110280031,4,115344,1,4,115432,1,0,0,0,0,0,0,0,0,0
110280041,4,115105,1,4,115284,1,0,0,0,0,0,0,0,0,0
110280051,4,125255,1,4,125523,1,0,0,0,0,0,0,0,0,0
110280061,4,125045,1,4,125374,1,0,0,0,0,0,0,0,0,0
110280071,4,125075,1,4,125314,1,0,0,0,0,0,0,0,0,0
110280081,4,125195,1,4,115432,1,0,0,0,0,0,0,0,0,0
110280091,4,115135,1,4,115344,1,0,0,0,0,0,0,0,0,0
110280101,4,115105,1,4,125523,1,0,0,0,0,0,0,0,0,0
110280111,4,125255,1,4,115284,1,0,0,0,0,0,0,0,0,0
110280121,4,125015,1,4,125075,1,0,0,0,0,0,0,0,0,0
110280131,4,115165,1,4,125195,1,0,0,0,0,0,0,0,0,0
110280141,4,115225,1,4,115135,1,0,0,0,0,0,0,0,0,0
110290011,4,125195,1,4,125045,1,0,0,0,0,0,0,0,0,0
110290021,4,115135,1,4,125255,1,0,0,0,0,0,0,0,0,0
110290031,4,125075,1,4,115105,1,0,0,0,0,0,0,0,0,0
110290041,4,115585,1,4,125195,1,0,0,0,0,0,0,0,0,0
110290051,4,115555,1,4,115135,1,0,0,0,0,0,0,0,0,0
110290061,4,115615,1,4,125075,1,0,0,0,0,0,0,0,0,0
110290071,4,115585,1,4,125045,1,0,0,0,0,0,0,0,0,0
110290081,4,115555,1,4,125255,1,0,0,0,0,0,0,0,0,0
110290091,4,115615,1,4,115105,1,0,0,0,0,0,0,0,0,0
110290101,4,115585,1,4,125015,1,0,0,0,0,0,0,0,0,0
110290111,4,115555,1,4,115225,1,0,0,0,0,0,0,0,0,0
110290121,4,115615,1,4,115555,1,0,0,0,0,0,0,0,0,0
110290131,4,115585,1,4,115615,1,0,0,0,0,0,0,0,0,0
110290141,4,115555,1,4,115585,1,0,0,0,0,0,0,0,0,0
110300011,4,115585,1,4,115135,1,0,0,0,0,0,0,0,0,0
110300021,4,115555,1,4,125075,1,0,0,0,0,0,0,0,0,0
110300031,4,115615,1,4,125045,1,0,0,0,0,0,0,0,0,0
110300041,4,115402,1,4,115585,1,0,0,0,0,0,0,0,0,0
110300051,4,125463,1,4,115555,1,0,0,0,0,0,0,0,0,0
110300061,4,115315,1,4,115615,1,0,0,0,0,0,0,0,0,0
110300071,4,115402,1,4,115585,1,0,0,0,0,0,0,0,0,0
110300081,4,125463,1,4,115555,1,0,0,0,0,0,0,0,0,0
110300091,4,125345,1,4,115615,1,0,0,0,0,0,0,0,0,0
110300101,4,125285,1,4,115585,1,0,0,0,0,0,0,0,0,0
110300111,4,115375,1,4,115555,1,0,0,0,0,0,0,0,0,0
110300121,4,115315,1,4,125345,1,0,0,0,0,0,0,0,0,0
110300131,4,115402,1,4,125285,1,0,0,0,0,0,0,0,0,0
110300141,4,125463,1,4,115375,1,0,0,0,0,0,0,0,0,0
110310011,4,125463,1,4,115375,1,0,0,0,0,0,0,0,0,0
110310021,4,115315,1,4,125285,1,0,0,0,0,0,0,0,0,0
110310031,4,115402,1,4,125463,1,0,0,0,0,0,0,0,0,0
110310041,4,115136,1,4,115315,1,0,0,0,0,0,0,0,0,0
110310051,4,125256,1,4,115402,1,0,0,0,0,0,0,0,0,0
110310061,4,115196,1,4,125345,1,0,0,0,0,0,0,0,0,0
110310071,4,125226,1,4,115375,1,0,0,0,0,0,0,0,0,0
110310081,4,115166,1,4,125285,1,0,0,0,0,0,0,0,0,0
110310091,4,115106,1,4,125463,1,0,0,0,0,0,0,0,0,0
110310101,4,115136,1,4,115315,1,0,0,0,0,0,0,0,0,0
110310111,4,125256,1,4,115402,1,0,0,0,0,0,0,0,0,0
110310121,4,115196,1,4,125076,1,0,0,0,0,0,0,0,0,0
110310131,4,125226,1,4,125046,1,0,0,0,0,0,0,0,0,0
110310141,4,115166,1,4,125016,1,0,0,0,0,0,0,0,0,0
110320011,4,125046,1,4,115106,1,0,0,0,0,0,0,0,0,0
110320021,4,125226,1,4,125256,1,0,0,0,0,0,0,0,0,0
110320031,4,125256,1,4,115106,1,0,0,0,0,0,0,0,0,0
110320041,4,115556,1,4,125016,1,0,0,0,0,0,0,0,0,0
110320051,4,115616,1,4,115196,1,0,0,0,0,0,0,0,0,0
110320061,4,115556,1,4,125226,1,0,0,0,0,0,0,0,0,0
110320071,4,115586,1,4,125076,1,0,0,0,0,0,0,0,0,0
110320081,4,115556,1,4,115136,1,0,0,0,0,0,0,0,0,0
110320091,4,115586,1,4,125016,1,0,0,0,0,0,0,0,0,0
110320101,4,115556,1,4,115106,1,0,0,0,0,0,0,0,0,0
110320111,4,115616,1,4,125256,1,0,0,0,0,0,0,0,0,0
110320121,4,115586,1,4,115616,1,0,0,0,0,0,0,0,0,0
110320131,4,115616,1,4,115556,1,0,0,0,0,0,0,0,0,0
110320141,4,115556,1,4,115586,1,0,0,0,0,0,0,0,0,0
120010011,4,102162,1,4,102551,1,2,31059,5,0,0,0,0,0,0
120010021,4,102191,1,4,122311,1,2,31021,5,0,0,0,0,0,0
120010031,4,102131,1,4,102581,1,2,31040,5,0,0,0,0,0,0
120020011,4,102011,1,4,122311,1,2,31003,5,0,0,0,0,0,0
120020021,4,102251,1,4,122371,1,2,31002,5,0,0,0,0,0,0
120020031,4,102013,1,4,102071,1,2,31028,5,0,0,0,0,0,0
120030011,4,113011,1,4,122401,1,2,31058,5,0,0,0,0,0,0
120030021,4,102163,1,4,122312,1,2,31052,5,0,0,0,0,0,0
120030031,4,113191,1,4,102192,1,2,31020,5,0,0,0,0,0,0
120040011,4,123161,1,4,122342,1,2,31059,5,0,0,0,0,0,0
120040021,4,113252,1,4,113522,1,2,31050,5,0,0,0,0,0,0
120040031,4,113401,1,4,123281,1,2,31030,5,0,0,0,0,0,0
120050011,4,123282,1,4,113581,1,2,31021,5,0,0,0,0,0,0
120050021,4,123192,1,4,113431,1,2,31048,5,0,0,0,0,0,0
120050031,4,113131,1,4,113551,1,2,31038,5,0,0,0,0,0,0
120060011,4,113222,1,4,123371,1,2,31002,5,0,0,0,0,0,0
120060021,4,123193,1,4,123491,1,2,31033,5,0,0,0,0,0,0
120060031,4,113013,1,4,113283,1,2,31049,5,0,0,0,0,0,0
120070011,4,123583,1,4,113581,1,2,31058,5,0,0,0,0,0,0
120070021,4,114191,1,4,113552,1,2,31027,5,0,0,0,0,0,0
120070031,4,114041,1,4,123042,1,2,31031,5,0,0,0,0,0,0
120080011,4,114011,1,4,123282,1,2,31003,5,0,0,0,0,0,0
120080021,4,124251,1,4,114371,1,2,31008,5,0,0,0,0,0,0
120080031,4,114011,1,4,113553,1,2,31032,5,0,0,0,0,0,0
120090011,4,114132,1,4,124431,1,2,31040,5,0,0,0,0,0,0
120090021,4,124192,1,4,124491,1,2,31020,5,0,0,0,0,0,0
120090031,4,114012,1,4,124401,1,2,31028,5,0,0,0,0,0,0
120100011,4,124522,1,4,114611,1,2,31050,5,0,0,0,0,0,0
120100021,4,124432,1,4,114581,1,2,31048,5,0,0,0,0,0,0
120100031,4,124312,1,4,114551,1,2,31030,5,0,0,0,0,0,0
120110011,4,124163,1,4,124312,1,2,31052,5,0,0,0,0,0,0
120110021,4,114193,1,4,124192,1,2,31027,5,0,0,0,0,0,0
120110031,4,114013,1,4,124432,1,2,31049,5,0,0,0,0,0,0
120120011,4,124283,1,4,114582,1,2,31033,5,0,0,0,0,0,0
120120021,4,124343,1,4,114552,1,2,31038,5,0,0,0,0,0,0
120120031,4,124313,1,4,114582,1,2,31032,5,0,0,0,0,0,0
120130011,4,114164,1,4,124343,1,2,31059,5,0,0,0,0,0,0
120130021,4,114254,1,4,124462,1,2,31008,5,0,0,0,0,0,0
120130031,4,114014,1,4,114013,1,2,31057,5,0,0,0,0,0,0
120140011,4,114583,1,4,114194,1,2,31021,5,0,0,0,0,0,0
120140021,4,114554,1,4,124044,1,2,31031,5,0,0,0,0,0,0
120140031,4,114553,1,4,114014,1,2,31047,5,0,0,0,0,0,0
120150011,4,124373,1,4,114613,1,2,31002,5,0,0,0,0,0,0
120150021,4,124284,1,4,114553,1,2,31020,5,0,0,0,0,0,0
120150031,4,124433,1,4,114554,1,2,31063,5,0,0,0,0,0,0
120160011,4,125131,1,4,114134,1,2,31040,5,0,0,0,0,0,0
120160021,4,115161,1,4,124433,1,2,31048,5,0,0,0,0,0,0
120160031,4,115221,1,4,124463,1,2,31036,5,0,0,0,0,0,0
120170011,4,115581,1,4,115011,1,2,31058,5,0,0,0,0,0,0
120170021,4,115551,1,4,125191,1,2,31027,5,0,0,0,0,0,0
120170031,4,115611,1,4,115221,1,2,31044,5,0,0,0,0,0,0
120180011,4,125281,1,4,115011,1,2,31003,5,0,0,0,0,0,0
120180021,4,125341,1,4,125131,1,2,31038,5,0,0,0,0,0,0
120180031,4,125401,1,4,115551,1,2,31028,5,0,0,0,0,0,0
120190011,4,115222,1,4,125521,1,2,31050,5,0,0,0,0,0,0
120190021,4,125162,1,4,125281,1,2,31033,5,0,0,0,0,0,0
120190031,4,125012,1,4,115011,1,2,31057,5,0,0,0,0,0,0
120200011,4,115582,1,4,125162,1,2,31052,5,0,0,0,0,0,0
120200021,4,115612,1,4,125252,1,2,31008,5,0,0,0,0,0,0
120200031,4,115552,1,4,115042,1,2,31030,5,0,0,0,0,0,0
120210011,4,125522,1,4,125371,1,2,31002,5,0,0,0,0,0,0
120210021,4,125312,1,4,115042,1,2,31031,5,0,0,0,0,0,0
120210031,4,125282,1,4,125072,1,2,31037,5,0,0,0,0,0,0
120220011,4,125193,1,4,125342,1,2,31021,5,0,0,0,0,0,0
120220021,4,115163,1,4,115582,1,2,31048,5,0,0,0,0,0,0
120220031,4,125013,1,4,125431,1,2,31047,5,0,0,0,0,0,0
120230011,4,115613,1,4,115163,1,2,31059,5,0,0,0,0,0,0
120230021,4,115583,1,4,125193,1,2,31020,5,0,0,0,0,0,0
120230031,4,115553,1,4,125013,1,2,31049,5,0,0,0,0,0,0
120240011,4,125283,1,4,125373,1,2,31040,5,0,0,0,0,0,0
120240021,4,125462,1,4,125343,1,2,31027,5,0,0,0,0,0,0
120240031,4,125491,1,4,125313,1,2,31056,5,0,0,0,0,0,0
120250011,4,125014,1,4,125283,1,2,31058,5,0,0,0,0,0,0
120250021,4,125224,1,4,125373,1,2,31038,5,0,0,0,0,0,0
120250031,4,115254,1,4,125343,1,2,31014,5,0,0,0,0,0,0
120260011,4,115614,1,4,115254,1,2,31003,5,0,0,0,0,0,0
120260021,4,115584,1,4,125224,1,2,31033,5,0,0,0,0,0,0
120260031,4,115554,1,4,125014,1,2,31092,5,0,0,0,0,0,0
120270011,4,125523,1,4,115614,1,2,31052,5,0,0,0,0,0,0
120270021,4,115284,1,4,115584,1,2,31031,5,0,0,0,0,0,0
120270031,4,115344,1,4,115554,1,2,31094,5,0,0,0,0,0,0
120280011,4,125015,1,4,115344,1,2,31050,5,0,0,0,0,0,0
120280021,4,115165,1,4,125523,1,2,31008,5,0,0,0,0,0,0
120280031,4,115225,1,4,115284,1,2,31095,5,0,0,0,0,0,0
120290011,4,115615,1,4,115165,1,2,31059,5,0,0,0,0,0,0
120290021,4,115585,1,4,125015,1,2,31048,5,0,0,0,0,0,0
120290031,4,115555,1,4,115225,1,2,31096,5,0,0,0,0,0,0
120300011,4,125345,1,4,115615,1,2,31002,5,0,0,0,0,0,0
120300021,4,125285,1,4,115585,1,2,31027,5,0,0,0,0,0,0
120300031,4,115375,1,4,115555,1,2,31063,5,0,0,0,0,0,0
120310011,4,125076,1,4,125345,1,2,31021,5,0,0,0,0,0,0
120310021,4,125046,1,4,115375,1,2,31020,5,0,0,0,0,0,0
120310031,4,125016,1,4,125285,1,2,31044,5,0,0,0,0,0,0
120320011,4,115616,1,4,125256,1,2,31058,5,0,0,0,0,0,0
120320021,4,115586,1,4,125016,1,2,31038,5,0,0,0,0,0,0
120320031,4,115556,1,4,125226,1,2,31107,5,0,0,0,0,0,0
130180011,4,115554,1,4,115194,1,2,32058,5,0,0,0,0,0,0
130180021,4,115584,1,4,125074,1,2,32059,5,0,0,0,0,0,0
130180031,4,115614,1,4,115254,1,2,32060,5,0,0,0,0,0,0
130190011,4,115344,1,4,125314,1,2,32011,5,0,0,0,0,0,0
130190021,4,115225,1,4,125015,1,2,32052,5,0,0,0,0,0,0
130190031,4,115555,1,4,115585,1,2,32018,5,0,0,0,0,0,0
130200011,4,125285,1,4,115375,1,2,32034,5,0,0,0,0,0,0
130200021,4,125226,1,4,125016,1,2,32010,5,0,0,0,0,0,0
130200031,4,115616,1,4,125256,1,2,32002,5,0,0,0,0,0,0
130210011,4,115556,1,4,115166,1,2,32003,5,0,0,0,0,0,0
130210021,4,115586,1,4,115106,1,2,32001,5,0,0,0,0,0,0
130210031,4,115556,1,4,115166,1,2,32012,5,0,0,0,0,0,0
180010011,4,140001,2,0,0,0,0,0,0,0,0,0,0,0,0
180010021,4,140001,2,0,0,0,0,0,0,0,0,0,0,0,0
190010011,2,25001,5,0,0,0,0,0,0,0,0,0,0,0,0
190010021,2,25001,5,0,0,0,0,0,0,0,0,0,0,0,0
211001000,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
221001001,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221001002,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221001003,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221001004,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221001005,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221001006,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221001007,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221001008,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221001009,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002001,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002002,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002003,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002004,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002005,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002006,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002007,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002008,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
221002009,8,91002,100,0,0,0,0,0,0,0,0,0,0,0,0
222001001,8,91002,100,2,20004,10,4,115556,5,4,115106,5,0,0,0
222001002,8,91002,100,2,20004,10,4,115586,5,4,125256,5,0,0,0
222001003,8,91002,100,2,20004,10,4,115556,5,4,125016,5,0,0,0
222001010,8,91002,100,2,20004,10,4,125256,5,4,125463,5,0,0,0
222001011,8,91002,100,2,20004,10,4,115554,5,4,125134,5,0,0,0
222001012,8,91002,100,2,20004,10,4,115616,5,4,125226,5,0,0,0
222001018,8,91002,100,2,20004,10,4,115615,5,4,115225,5,0,0,0
222001034,8,91002,100,2,20004,10,4,115402,5,4,115585,5,0,0,0
222001052,8,91002,100,2,20004,10,4,115165,5,4,125314,5,0,0,0
222001058,8,91002,100,2,20004,10,4,115554,5,4,125014,5,0,0,0
222001059,8,91002,100,2,20004,10,4,115584,5,4,125164,5,0,0,0
222001060,8,91002,100,2,20004,10,4,115614,5,4,125224,5,0,0,0
501010001,7,144,1,0,0,0,0,0,0,0,0,0,0,0,0
501010002,7,145,1,0,0,0,0,0,0,0,0,0,0,0,0
501010003,7,146,1,0,0,0,0,0,0,0,0,0,0,0,0
501010004,7,147,1,0,0,0,0,0,0,0,0,0,0,0,0
501010005,7,1211,1,0,0,0,0,0,0,0,0,0,0,0,0
501010006,7,2206,1,0,0,0,0,0,0,0,0,0,0,0,0
610001011,8,91002,30,2,60002,10,2,23001,3,0,0,0,0,0,0
610001021,8,91002,60,2,60002,20,2,23001,6,0,0,0,0,0,0
610001101,2,60001,4,4,113401,1,4,113011,1,2,60002,10,0,0,0
610001102,2,60001,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610001103,2,60001,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610001104,2,60001,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610001105,2,60001,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610001106,2,60001,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610001107,2,60001,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610001108,2,60001,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610001109,2,60001,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610001110,2,60001,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610001111,2,60001,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610001112,2,60001,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610001113,2,60001,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610001114,2,60001,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610001115,2,60001,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610001116,2,31012,3,2,60001,8,4,114371,1,4,124131,1,0,0,0
610001117,2,31038,3,2,60001,8,4,114341,1,4,114191,1,0,0,0
610001118,2,31012,3,2,60001,8,4,124311,1,4,124071,1,0,0,0
610001119,2,31038,3,2,60001,8,4,124401,1,4,114461,1,0,0,0
610001120,2,31012,3,2,60001,8,4,124521,1,4,124491,1,0,0,0
610001121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610001122,8,91002,30,2,31012,2,0,0,0,0,0,0,0,0,0
610001123,8,91002,30,2,31038,2,0,0,0,0,0,0,0,0,0
610002011,8,91002,30,2,60012,10,2,23001,3,0,0,0,0,0,0
610002021,8,91002,60,2,60012,20,2,23001,6,0,0,0,0,0,0
610002101,2,60012,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610002102,2,60011,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610002103,2,60011,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610002104,2,60011,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610002105,2,60011,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610002106,2,60011,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610002107,2,60011,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610002108,2,60011,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610002109,2,60011,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610002110,2,60011,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610002111,2,60011,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610002112,2,60011,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610002113,2,60011,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610002114,2,60011,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610002115,2,60011,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610002116,2,31020,3,2,60011,8,4,114371,1,4,124131,1,0,0,0
610002117,2,31004,3,2,60011,8,4,114341,1,4,114191,1,0,0,0
610002118,2,31020,3,2,60011,8,4,124311,1,4,124071,1,0,0,0
610002119,2,31004,3,2,60011,8,4,124401,1,4,114461,1,0,0,0
610002120,2,31020,3,2,60011,8,4,124521,1,4,124491,1,0,0,0
610002121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610002122,8,91002,30,2,31020,2,0,0,0,0,0,0,0,0,0
610002123,8,91002,30,2,31004,2,0,0,0,0,0,0,0,0,0
610003011,8,91002,30,2,60022,10,2,23001,3,0,0,0,0,0,0
610003021,8,91002,60,2,60022,20,2,23001,6,0,0,0,0,0,0
610003101,2,60022,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610003102,2,60021,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610003103,2,60021,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610003104,2,60021,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610003105,2,60021,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610003106,2,60021,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610003107,2,60021,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610003108,2,60021,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610003109,2,60021,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610003110,2,60021,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610003111,2,60021,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610003112,2,60021,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610003113,2,60021,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610003114,2,60021,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610003115,2,60021,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610003116,2,31010,3,2,60021,8,4,114371,1,4,124131,1,0,0,0
610003117,2,31017,3,2,60021,8,4,114341,1,4,114191,1,0,0,0
610003118,2,31010,3,2,60021,8,4,124311,1,4,124071,1,0,0,0
610003119,2,31017,3,2,60021,8,4,124401,1,4,114461,1,0,0,0
610003120,2,31010,3,2,60021,8,4,124521,1,4,124491,1,0,0,0
610003121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610003122,8,91002,30,2,31010,2,0,0,0,0,0,0,0,0,0
610003123,8,91002,30,2,31017,2,0,0,0,0,0,0,0,0,0
610004011,8,91002,30,2,60032,10,2,23001,3,0,0,0,0,0,0
610004021,8,91002,60,2,60032,20,2,23001,6,0,0,0,0,0,0
610004031,8,91002,100,2,60032,40,2,23001,12,0,0,0,0,0,0
610004101,2,60032,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610004102,2,60031,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610004103,2,60031,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610004104,2,60031,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610004105,2,60031,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610004106,2,60031,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610004107,2,60031,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610004108,2,60031,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610004109,2,60031,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610004110,2,60031,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610004111,2,60031,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610004112,2,60031,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610004113,2,60031,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610004114,2,60031,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610004115,2,60031,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610004116,2,31076,3,2,60031,8,4,114371,1,4,124131,1,0,0,0
610004117,2,31028,3,2,60031,8,4,114341,1,4,114191,1,0,0,0
610004118,2,31076,3,2,60031,8,4,124311,1,4,124071,1,0,0,0
610004119,2,31028,3,2,60031,8,4,124401,1,4,114461,1,0,0,0
610004120,2,31076,3,2,60031,8,4,124521,1,4,124491,1,0,0,0
610004121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610004122,8,91002,30,2,31076,2,0,0,0,0,0,0,0,0,0
610004123,8,91002,30,2,31028,2,0,0,0,0,0,0,0,0,0
610005011,8,91002,30,2,60042,10,2,23001,3,0,0,0,0,0,0
610005021,8,91002,60,2,60042,20,2,23001,6,0,0,0,0,0,0
610005031,8,91002,100,2,60042,40,2,23001,12,0,0,0,0,0,0
610005101,2,60042,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610005102,2,60041,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610005103,2,60041,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610005104,2,60041,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610005105,2,60041,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610005106,2,60041,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610005107,2,60041,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610005108,2,60041,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610005109,2,60041,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610005110,2,60041,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610005111,2,60041,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610005112,2,60041,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610005113,2,60041,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610005114,2,60041,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610005115,2,60041,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610005116,2,31080,3,2,60041,8,4,114371,1,4,124131,1,0,0,0
610005117,2,31032,3,2,60041,8,4,114341,1,4,114191,1,0,0,0
610005118,2,31080,3,2,60041,8,4,124311,1,4,124071,1,0,0,0
610005119,2,31032,3,2,60041,8,4,124401,1,4,114461,1,0,0,0
610005120,2,31080,3,2,60041,8,4,124521,1,4,124491,1,0,0,0
610005121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610005122,8,91002,30,2,31080,2,0,0,0,0,0,0,0,0,0
610005123,8,91002,30,2,31032,2,0,0,0,0,0,0,0,0,0
610006011,8,91002,30,2,60052,10,2,23001,3,0,0,0,0,0,0
610006021,8,91002,60,2,60052,20,2,23001,6,0,0,0,0,0,0
610006031,8,91002,100,2,60052,40,2,23001,12,0,0,0,0,0,0
610006101,2,60052,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610006102,2,60051,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610006103,2,60051,4,4,113013,1,4,123251,1,0,0,0,0,0,0
610006104,2,60051,4,4,123371,1,4,123161,1,0,0,0,0,0,0
610006105,2,60051,4,4,113131,1,4,113221,1,0,0,0,0,0,0
610006106,2,60051,4,4,113012,1,4,113191,1,0,0,0,0,0,0
610006107,2,60051,4,4,113252,1,4,113431,1,0,0,0,0,0,0
610006108,2,60051,4,4,113401,1,4,113551,1,0,0,0,0,0,0
610006109,2,60051,4,4,123583,1,4,113611,1,0,0,0,0,0,0
610006110,2,60051,4,4,123582,1,4,113581,1,0,0,0,0,0,0
610006111,2,60051,4,4,123583,1,4,113431,1,0,0,0,0,0,0
610006112,2,60051,4,4,113552,1,4,113551,1,0,0,0,0,0,0
610006113,2,60051,4,4,123582,1,4,113611,1,0,0,0,0,0,0
610006114,2,60051,4,4,124251,1,4,113581,1,0,0,0,0,0,0
610006115,2,60051,4,4,114011,1,4,113372,1,0,0,0,0,0,0
610006116,2,31047,3,2,60051,8,4,114371,1,4,124131,1,0,0,0
610006117,2,31034,3,2,60051,8,4,114341,1,4,114191,1,0,0,0
610006118,2,31047,3,2,60051,8,4,124311,1,4,124071,1,0,0,0
610006119,2,31034,3,2,60051,8,4,124401,1,4,114461,1,0,0,0
610006120,2,31047,3,2,60051,8,4,124521,1,4,124491,1,0,0,0
610006121,8,91002,30,0,0,0,0,0,0,0,0,0,0,0,0
610006122,8,91002,30,2,31047,2,0,0,0,0,0,0,0,0,0
610006123,8,91002,30,2,31034,2,0,0,0,0,0,0,0,0,0
610007011,8,91002,30,2,60062,10,2,23001,3,0,0,0,0,0,0
610007021,8,91002,60,2,60062,20,2,23001,6,0,0,0,0,0,0
610007031,8,91002,100,2,60062,40,2,23001,12,0,0,0,0,0,0
610007101,2,60062,10,4,113401,1,4,113011,1,0,0,0,0,0,0
610007102,2,60061,4,4,113222,1,4,113071,1,0,0,0,0,0,0
610007103,2,60061,4,4,113013,1,4,123251,1,0,0,0,0,0,0
