story_id,unlock_story_name,status_type_1,status_rate_1,status_type_2,status_rate_2,status_type_3,status_rate_3,status_type_4,status_rate_4,status_type_5,status_rate_5,chara_id_1,chara_id_2,chara_id_3,chara_id_4,chara_id_5,chara_id_6,chara_id_7,chara_id_8,chara_id_9,chara_id_10
1033006,"Mahiru's Episode 6",2,40,5,4,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0
1033007,"Mahiru's Episode 7",2,40,5,4,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0
1033008,"Mahiru's Episode 8",2,60,5,6,6,10,0,0,0,0,1033,0,0,0,0,0,0,0,0,0
1034002,"Yukari's Episode 2",2,15,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034003,"Yukari's Episode 3",2,15,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034004,"Yukari's Episode 4",2,30,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034005,"Yukari's Episode 5",2,40,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034006,"Yukari's Episode 6",2,40,5,4,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034007,"Yukari's Episode 7",2,40,5,4,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034008,"Yukari's Episode 8",2,60,5,6,1,200,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034009,"Yukari's Episode 9",2,80,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034010,"Yukari's Episode 10",2,80,5,8,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034011,"Yukari's Episode 11",2,80,5,8,0,0,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1034012,"Yukari's Episode 12",2,120,3,8,5,12,0,0,0,0,1034,0,0,0,0,0,0,0,0,0
1036002,"Kyoka's Episode 2",4,15,0,0,0,0,0,0,0,0,1036,1111,0,0,0,0,0,0,0,0
1036003,"Kyoka's Episode 3",4,15,0,0,0,0,0,0,0,0,1036,1111,0,0,0,0,0,0,0,0
1036004,"Kyoka's Episode 4",4,30,0,0,0,0,0,0,0,0,1036,1111,0,0,0,0,0,0,0,0
1036005,"Kyoka's Episode 5",4,40,0,0,0,0,0,0,0,0,1036,1111,0,0,0,0,0,0,0,0
1036006,"Kyoka's Episode 6",4,60,0,0,0,0,0,0,0,0,1036,1111,0,0,0,0,0,0,0,0
1036007,"Kyoka's Episode 7",4,60,0,0,0,0,0,0,0,0,1036,1111,0,0,0,0,0,0,0,0
1036008,"Kyoka's Episode 8",4,90,7,10,0,0,0,0,0,0,1036,1111,0,0,0,0,0,0,0,0
1037002,"Tomo's Episode 2",2,15,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0
1037003,"Tomo's Episode 3",2,15,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0
1037004,"Tomo's Episode 4",2,30,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0
1037005,"Tomo's Episode 5",2,40,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0
1037006,"Tomo's Episode 6",2,40,6,10,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0
1037007,"Tomo's Episode 7",2,40,6,10,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0
1037008,"Tomo's Episode 8",2,60,6,15,11,60,0,0,0,0,1037,0,0,0,0,0,0,0,0,0
1038002,"Shiori's Episode 2",2,15,0,0,0,0,0,0,0,0,1038,1123,0,0,0,0,0,0,0,0
1038003,"Shiori's Episode 3",2,15,0,0,0,0,0,0,0,0,1038,1123,0,0,0,0,0,0,0,0
1038004,"Shiori's Episode 4",2,30,0,0,0,0,0,0,0,0,1038,1123,0,0,0,0,0,0,0,0
1038005,"Shiori's Episode 5",2,40,0,0,0,0,0,0,0,0,1038,1123,0,0,0,0,0,0,0,0
1038006,"Shiori's Episode 6",2,40,6,10,0,0,0,0,0,0,1038,1123,0,0,0,0,0,0,0,0
1038007,"Shiori's Episode 7",2,40,6,10,0,0,0,0,0,0,1038,1123,0,0,0,0,0,0,0,0
1038008,"Shiori's Episode 8",2,60,6,15,11,60,0,0,0,0,1038,1123,0,0,0,0,0,0,0,0
1040002,"Aoi's Episode 2",2,15,0,0,0,0,0,0,0,0,1040,1107,0,0,0,0,0,0,0,0
1040003,"Aoi's Episode 3",2,15,0,0,0,0,0,0,0,0,1040,1107,0,0,0,0,0,0,0,0
1040004,"Aoi's Episode 4",2,30,0,0,0,0,0,0,0,0,1040,1107,0,0,0,0,0,0,0,0
1040005,"Aoi's Episode 5",2,40,0,0,0,0,0,0,0,0,1040,1107,0,0,0,0,0,0,0,0
1040006,"Aoi's Episode 6",2,40,3,4,0,0,0,0,0,0,1040,1107,0,0,0,0,0,0,0,0
1040007,"Aoi's Episode 7",2,40,3,4,0,0,0,0,0,0,1040,1107,0,0,0,0,0,0,0,0
1040008,"Aoi's Episode 8",2,60,3,6,5,4,0,0,0,0,1040,1107,0,0,0,0,0,0,0,0
1042002,"Chika's Episode 2",4,15,0,0,0,0,0,0,0,0,1042,1084,0,0,0,0,0,0,0,0
1042003,"Chika's Episode 3",4,15,0,0,0,0,0,0,0,0,1042,1084,0,0,0,0,0,0,0,0
1042004,"Chika's Episode 4",4,30,0,0,0,0,0,0,0,0,1042,1084,0,0,0,0,0,0,0,0
1042005,"Chika's Episode 5",4,40,0,0,0,0,0,0,0,0,1042,1084,0,0,0,0,0,0,0,0
1042006,"Chika's Episode 6",4,40,5,4,0,0,0,0,0,0,1042,1084,0,0,0,0,0,0,0,0
1042007,"Chika's Episode 7",4,40,5,4,0,0,0,0,0,0,1042,1084,0,0,0,0,0,0,0,0
1042008,"Chika's Episode 8",4,60,5,6,11,60,0,0,0,0,1042,1084,0,0,0,0,0,0,0,0
1043002,"Makoto's Episode 2",2,15,0,0,0,0,0,0,0,0,1043,1104,0,0,0,0,0,0,0,0
1043003,"Makoto's Episode 3",2,15,0,0,0,0,0,0,0,0,1043,1104,0,0,0,0,0,0,0,0
1043004,"Makoto's Episode 4",2,30,0,0,0,0,0,0,0,0,1043,1104,0,0,0,0,0,0,0,0
1043005,"Makoto's Episode 5",2,40,0,0,0,0,0,0,0,0,1043,1104,0,0,0,0,0,0,0,0
1043006,"Makoto's Episode 6",2,40,6,10,0,0,0,0,0,0,1043,1104,0,0,0,0,0,0,0,0
1043007,"Makoto's Episode 7",2,40,6,10,0,0,0,0,0,0,1043,1104,0,0,0,0,0,0,0,0
1043008,"Makoto's Episode 8",2,80,6,15,0,0,0,0,0,0,1043,1104,0,0,0,0,0,0,0,0
1044002,"Illya's Episode 2",4,15,0,0,0,0,0,0,0,0,1044,1117,0,0,0,0,0,0,0,0
1044003,"Illya's Episode 3",4,15,0,0,0,0,0,0,0,0,1044,1117,0,0,0,0,0,0,0,0
1044004,"Illya's Episode 4",4,30,0,0,0,0,0,0,0,0,1044,1117,0,0,0,0,0,0,0,0
1044005,"Illya's Episode 5",4,40,0,0,0,0,0,0,0,0,1044,1117,0,0,0,0,0,0,0,0
1044006,"Illya's Episode 6",4,60,0,0,0,0,0,0,0,0,1044,1117,0,0,0,0,0,0,0,0
1044007,"Illya's Episode 7",4,60,0,0,0,0,0,0,0,0,1044,1117,0,0,0,0,0,0,0,0
1044008,"Illya's Episode 8",4,90,7,10,0,0,0,0,0,0,1044,1117,0,0,0,0,0,0,0,0
1045002,"Kuka's Episode 2",5,3,0,0,0,0,0,0,0,0,1045,1095,0,0,0,0,0,0,0,0
1045003,"Kuka's Episode 3",5,3,0,0,0,0,0,0,0,0,1045,1095,0,0,0,0,0,0,0,0
1045004,"Kuka's Episode 4",5,6,0,0,0,0,0,0,0,0,1045,1095,0,0,0,0,0,0,0,0
1045005,"Kuka's Episode 5",5,8,0,0,0,0,0,0,0,0,1045,1095,0,0,0,0,0,0,0,0
1045006,"Kuka's Episode 6",5,8,3,4,0,0,0,0,0,0,1045,1095,0,0,0,0,0,0,0,0
1045007,"Kuka's Episode 7",5,8,3,4,0,0,0,0,0,0,1045,1095,0,0,0,0,0,0,0,0
1045008,"Kuka's Episode 8",5,12,3,6,8,3,0,0,0,0,1045,1095,0,0,0,0,0,0,0,0
1046002,"Tamaki's Episode 2",2,15,0,0,0,0,0,0,0,0,1046,1079,0,0,0,0,0,0,0,0
1046003,"Tamaki's Episode 3",2,15,0,0,0,0,0,0,0,0,1046,1079,0,0,0,0,0,0,0,0
1046004,"Tamaki's Episode 4",2,30,0,0,0,0,0,0,0,0,1046,1079,0,0,0,0,0,0,0,0
1046005,"Tamaki's Episode 5",2,40,0,0,0,0,0,0,0,0,1046,1079,0,0,0,0,0,0,0,0
1046006,"Tamaki's Episode 6",2,40,6,10,0,0,0,0,0,0,1046,1079,0,0,0,0,0,0,0,0
1046007,"Tamaki's Episode 7",2,40,6,10,0,0,0,0,0,0,1046,1079,0,0,0,0,0,0,0,0
1046008,"Tamaki's Episode 8",2,60,6,15,8,3,0,0,0,0,1046,1079,0,0,0,0,0,0,0,0
1047002,"Jun's Episode 2",1,150,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0
1047003,"Jun's Episode 3",1,150,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0
1047004,"Jun's Episode 4",1,300,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0
1047005,"Jun's Episode 5",1,400,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0
1047006,"Jun's Episode 6",1,400,3,4,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0
1047007,"Jun's Episode 7",1,400,3,4,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0
1047008,"Jun's Episode 8",1,600,3,6,5,4,0,0,0,0,1047,0,0,0,0,0,0,0,0,0
1048002,"Mifuyu's Episode 2",2,15,0,0,0,0,0,0,0,0,1048,1080,0,0,0,0,0,0,0,0
1048003,"Mifuyu's Episode 3",2,15,0,0,0,0,0,0,0,0,1048,1080,0,0,0,0,0,0,0,0
1048004,"Mifuyu's Episode 4",2,30,0,0,0,0,0,0,0,0,1048,1080,0,0,0,0,0,0,0,0
1048005,"Mifuyu's Episode 5",2,40,0,0,0,0,0,0,0,0,1048,1080,0,0,0,0,0,0,0,0
1048006,"Mifuyu's Episode 6",2,40,3,4,0,0,0,0,0,0,1048,1080,0,0,0,0,0,0,0,0
1048007,"Mifuyu's Episode 7",2,40,3,4,0,0,0,0,0,0,1048,1080,0,0,0,0,0,0,0,0
1048008,"Mifuyu's Episode 8",2,60,3,6,15,20,0,0,0,0,1048,1080,0,0,0,0,0,0,0,0
1049002,"Shizuru's Episode 2",3,3,0,0,0,0,0,0,0,0,1049,1091,0,0,0,0,0,0,0,0
1049003,"Shizuru's Episode 3",3,3,0,0,0,0,0,0,0,0,1049,1091,0,0,0,0,0,0,0,0
1049004,"Shizuru's Episode 4",3,6,0,0,0,0,0,0,0,0,1049,1091,0,0,0,0,0,0,0,0
1049005,"Shizuru's Episode 5",3,8,0,0,0,0,0,0,0,0,1049,1091,0,0,0,0,0,0,0,0
1049006,"Shizuru's Episode 6",3,8,5,4,0,0,0,0,0,0,1049,1091,0,0,0,0,0,0,0,0
1049007,"Shizuru's Episode 7",3,8,5,4,0,0,0,0,0,0,1049,1091,0,0,0,0,0,0,0,0
1049008,"Shizuru's Episode 8",3,12,5,6,1,200,0,0,0,0,1049,1091,0,0,0,0,0,0,0,0
1050002,"Misaki's Episode 2",4,15,0,0,0,0,0,0,0,0,1050,1083,0,0,0,0,0,0,0,0
1050003,"Misaki's Episode 3",4,15,0,0,0,0,0,0,0,0,1050,1083,0,0,0,0,0,0,0,0
1050004,"Misaki's Episode 4",4,30,0,0,0,0,0,0,0,0,1050,1083,0,0,0,0,0,0,0,0
1050005,"Misaki's Episode 5",4,40,0,0,0,0,0,0,0,0,1050,1083,0,0,0,0,0,0,0,0
1050006,"Misaki's Episode 6",4,40,7,10,0,0,0,0,0,0,1050,1083,0,0,0,0,0,0,0,0
1050007,"Misaki's Episode 7",4,40,7,10,0,0,0,0,0,0,1050,1083,0,0,0,0,0,0,0,0
1050008,"Misaki's Episode 8",4,60,7,15,11,60,0,0,0,0,1050,1083,0,0,0,0,0,0,0,0
1051002,"Mitsuki's Episode 2",2,15,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0
1051003,"Mitsuki's Episode 3",2,15,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0
1051004,"Mitsuki's Episode 4",2,30,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0
1051005,"Mitsuki's Episode 5",2,40,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0
1051006,"Mitsuki's Episode 6",2,40,6,10,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0
1051007,"Mitsuki's Episode 7",2,40,6,10,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0
1051008,"Mitsuki's Episode 8",2,60,6,15,11,60,0,0,0,0,1051,0,0,0,0,0,0,0,0,0
1052002,"Lima's Episode 2",3,3,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052003,"Lima's Episode 3",3,3,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052004,"Lima's Episode 4",3,6,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052005,"Lima's Episode 5",3,8,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052006,"Lima's Episode 6",3,8,5,4,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052007,"Lima's Episode 7",3,8,5,4,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052008,"Lima's Episode 8",3,12,5,6,1,200,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052009,"Lima's Episode 9",3,18,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052010,"Lima's Episode 10",3,24,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052011,"Lima's Episode 11",3,24,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1052012,"Lima's Episode 12",3,36,5,8,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0
1053002,"Monika's Episode 2",2,15,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0
1053003,"Monika's Episode 3",2,15,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0
1053004,"Monika's Episode 4",2,30,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0
1053005,"Monika's Episode 5",2,40,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0
1053006,"Monika's Episode 6",2,40,6,10,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0
1053007,"Monika's Episode 7",2,40,6,10,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0
1053008,"Monika's Episode 8",2,60,6,15,5,4,0,0,0,0,1053,0,0,0,0,0,0,0,0,0
1054002,"Tsumugi's Episode 2",2,15,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0
1054003,"Tsumugi's Episode 3",2,15,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0
1054004,"Tsumugi's Episode 4",2,30,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0
1054005,"Tsumugi's Episode 5",2,40,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0
1054006,"Tsumugi's Episode 6",2,40,6,10,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0
1054007,"Tsumugi's Episode 7",2,40,6,10,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0
1054008,"Tsumugi's Episode 8",2,60,6,15,11,60,0,0,0,0,1054,0,0,0,0,0,0,0,0,0
1055002,"Ayumi's Episode 2",2,15,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0
1055003,"Ayumi's Episode 3",2,15,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0
1055004,"Ayumi's Episode 4",2,30,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0
1055005,"Ayumi's Episode 5",2,40,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0
1055006,"Ayumi's Episode 6",2,40,6,10,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0
1055007,"Ayumi's Episode 7",2,40,6,10,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0
1055008,"Ayumi's Episode 8",2,60,6,15,11,60,0,0,0,0,1055,0,0,0,0,0,0,0,0,0
1056002,"Ruka's Episode 2",1,150,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0
1056003,"Ruka's Episode 3",1,150,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0
1056004,"Ruka's Episode 4",1,300,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0
1056005,"Ruka's Episode 5",1,400,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0
1056006,"Ruka's Episode 6",1,400,3,4,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0
1056007,"Ruka's Episode 7",1,400,3,4,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0
1056008,"Ruka's Episode 8",1,600,3,6,5,4,0,0,0,0,1056,0,0,0,0,0,0,0,0,0
1057002,"Djeeta's Episode 2",2,15,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0
1057003,"Djeeta's Episode 3",2,15,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0
1057004,"Djeeta's Episode 4",2,30,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0
1057005,"Djeeta's Episode 5",2,40,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0
1057006,"Djeeta's Episode 6",2,40,6,10,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0
1057007,"Djeeta's Episode 7",2,40,6,10,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0
1057008,"Djeeta's Episode 8",2,60,6,15,11,60,0,0,0,0,1057,0,0,0,0,0,0,0,0,0
1058002,"Pecorine's Episode 2",1,150,0,0,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058003,"Pecorine's Episode 3",1,150,0,0,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058004,"Pecorine's Episode 4",1,300,0,0,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058005,"Pecorine's Episode 5",1,400,0,0,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058006,"Pecorine's Episode 6",1,400,3,4,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058007,"Pecorine's Episode 7",1,400,3,4,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058008,"Pecorine's Episode 8",1,600,3,6,5,4,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058009,"Pecorine's Episode 9",1,800,0,0,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058010,"Pecorine's Episode 10",1,800,3,8,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058011,"Pecorine's Episode 11",1,800,3,8,0,0,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1058012,"Pecorine's Episode 12",1,1200,3,12,5,8,0,0,0,0,1058,1075,1804,0,0,0,0,0,0,0
1059002,"Kokkoro's Episode 2",2,15,0,0,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059003,"Kokkoro's Episode 3",2,15,0,0,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059004,"Kokkoro's Episode 4",2,30,0,0,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059005,"Kokkoro's Episode 5",2,40,0,0,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059006,"Kokkoro's Episode 6",2,40,11,60,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059007,"Kokkoro's Episode 7",2,40,11,60,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059008,"Kokkoro's Episode 8",2,60,11,90,5,4,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059009,"Kokkoro's Episode 9",2,80,0,0,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059010,"Kokkoro's Episode 10",2,80,3,8,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059011,"Kokkoro's Episode 11",2,80,3,8,0,0,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1059012,"Kokkoro's Episode 12",2,120,3,12,5,8,0,0,0,0,1059,1076,1119,0,0,0,0,0,0,0
1060002,"Karyl's Episode 2",4,15,0,0,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060003,"Karyl's Episode 3",4,15,0,0,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060004,"Karyl's Episode 4",4,30,0,0,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060005,"Karyl's Episode 5",4,40,0,0,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060006,"Karyl's Episode 6",4,40,7,10,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060007,"Karyl's Episode 7",4,40,7,10,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060008,"Karyl's Episode 8",4,60,7,15,11,60,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060009,"Karyl's Episode 9",4,80,0,0,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060010,"Karyl's Episode 10",4,80,7,20,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060011,"Karyl's Episode 11",4,80,7,20,0,0,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1060012,"Karyl's Episode 12",4,120,7,30,11,120,0,0,0,0,1060,1078,1120,0,0,0,0,0,0,0
1061002,"Muimi's Episode 2",2,60,0,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,0
1061003,"Muimi's Episode 3",2,80,6,10,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,0
1061004,"Muimi's Episode 4",2,100,6,25,11,60,0,0,0,0,1061,0,0,0,0,0,0,0,0,0
1063002,"Arisa's Episode 2",2,15,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0
1063003,"Arisa's Episode 3",2,15,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0
1063004,"Arisa's Episode 4",2,30,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0
1063005,"Arisa's Episode 5",2,40,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0
1063006,"Arisa's Episode 6",2,60,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0
1063007,"Arisa's Episode 7",2,60,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0
1063008,"Arisa's Episode 8",2,90,6,10,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0
1065002,"Kaya's Episode 2",2,15,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0
1065003,"Kaya's Episode 3",2,15,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0
1065004,"Kaya's Episode 4",2,30,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0
1065005,"Kaya's Episode 5",2,40,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0
1065006,"Kaya's Episode 6",2,60,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0
1065007,"Kaya's Episode 7",2,60,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0
1065008,"Kaya's Episode 8",2,90,6,10,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0
1070002,"Neneka's Episode 2",4,60,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,0
1070003,"Neneka's Episode 3",4,80,11,60,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,0
1070004,"Neneka's Episode 4",4,100,11,150,5,4,0,0,0,0,1070,0,0,0,0,0,0,0,0,0
1071002,"Christina's Episode 2",2,60,0,0,0,0,0,0,0,0,1071,1115,0,0,0,0,0,0,0,0
1071003,"Christina's Episode 3",2,80,11,60,0,0,0,0,0,0,1071,1115,0,0,0,0,0,0,0,0
1071004,"Christina's Episode 4",2,100,11,150,5,4,0,0,0,0,1071,1115,0,0,0,0,0,0,0,0
1075002,"Pecorine (Summer)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1075,1058,1804,0,0,0,0,0,0,0
1075003,"Pecorine (Summer)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1075,1058,1804,0,0,0,0,0,0,0
1075004,"Pecorine (Summer)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1075,1058,1804,0,0,0,0,0,0,0
1076002,"Kokkoro (Summer)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1076,1059,1119,0,0,0,0,0,0,0
1076003,"Kokkoro (Summer)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1076,1059,1119,0,0,0,0,0,0,0
1076004,"Kokkoro (Summer)'s Episode 4",2,30,15,2,0,0,0,0,0,0,1076,1059,1119,0,0,0,0,0,0,0
1077002,"Suzume (Summer)'s Episode 2",4,10,0,0,0,0,0,0,0,0,1077,1025,1121,0,0,0,0,0,0,0
1077003,"Suzume (Summer)'s Episode 3",4,30,0,0,0,0,0,0,0,0,1077,1025,1121,0,0,0,0,0,0,0
1077004,"Suzume (Summer)'s Episode 4",4,20,5,4,0,0,0,0,0,0,1077,1025,1121,0,0,0,0,0,0,0
1078002,"Karyl (Summer)'s Episode 2",4,15,0,0,0,0,0,0,0,0,1078,1060,1120,0,0,0,0,0,0,0
1078003,"Karyl (Summer)'s Episode 3",4,15,0,0,0,0,0,0,0,0,1078,1060,1120,0,0,0,0,0,0,0
1078004,"Karyl (Summer)'s Episode 4",4,30,0,0,0,0,0,0,0,0,1078,1060,1120,0,0,0,0,0,0,0
1079002,"Tamaki (Summer)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1079,1046,0,0,0,0,0,0,0,0
1079003,"Tamaki (Summer)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1079,1046,0,0,0,0,0,0,0,0
1079004,"Tamaki (Summer)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1079,1046,0,0,0,0,0,0,0,0
1080002,"Mifuyu (Summer)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1080,1048,0,0,0,0,0,0,0,0
1080003,"Mifuyu (Summer)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1080,1048,0,0,0,0,0,0,0,0
1080004,"Mifuyu (Summer)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1080,1048,0,0,0,0,0,0,0,0
1081002,"Shinobu (Halloween)'s Episode 2",2,10,0,0,0,0,0,0,0,0,1081,1031,0,0,0,0,0,0,0,0
1081003,"Shinobu (Halloween)'s Episode 3",2,30,0,0,0,0,0,0,0,0,1081,1031,0,0,0,0,0,0,0,0
1081004,"Shinobu (Halloween)'s Episode 4",2,50,0,0,0,0,0,0,0,0,1081,1031,0,0,0,0,0,0,0,0
