unit_id,union_burst,main_skill_1,main_skill_2,main_skill_3,main_skill_4,main_skill_5,main_skill_6,main_skill_7,main_skill_8,main_skill_9,main_skill_10,ex_skill_1,ex_skill_evolution_1,ex_skill_2,ex_skill_evolution_2,ex_skill_3,ex_skill_evolution_3,ex_skill_4,ex_skill_evolution_4,ex_skill_5,ex_skill_evolution_5,sp_skill_1,sp_skill_2,sp_skill_3,sp_skill_4,sp_skill_5,union_burst_evolution,main_skill_evolution_1,main_skill_evolution_2
300101,3001011,3001012,3001013,3001014,3001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300200,3002001,3002002,3002003,3002004,3002005,3002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300300,3003001,3003002,3003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300301,3003011,3003012,3003013,3003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300400,3004001,3004002,3004003,3004004,3004005,3004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300500,3005001,3005002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300600,3006001,3006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300601,3006011,3006012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300602,3006021,3006022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300700,3007001,3007002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300701,3007011,3007012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300800,3008001,3008002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300801,3008011,3008012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300900,3009001,3009002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301000,3010001,3010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301001,3010011,3010012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301100,3011001,3011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301101,3011011,3011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301200,3012001,3012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301300,3013001,3013002,3013003,3013004,3013005,3013006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301400,3014001,3014002,3014003,3014004,3014005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301500,3015001,3015002,3015003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301600,3016001,3016002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301601,3016011,3016012,3016013,3016014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301700,3017001,3017002,3017003,3017004,3017005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301800,3018001,3018002,3018003,3018004,3018005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301900,3019001,3019002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302000,3020001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302001,3020011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302100,3021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302101,3021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302200,3022001,3022002,3022003,3022004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302300,3023001,3023002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302400,3024001,3024002,3024003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302500,3025001,3025002,3025003,3025004,3025005,3025006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302600,3026001,3026002,3026003,3026004,3026005,3026006,3026007,3026008,3026009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302601,3026011,3026012,3026013,3026014,3026015,3026016,3026017,3026018,3026019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302700,3027001,3027002,3027003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302701,3027011,3027012,3027013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302702,3027021,3027022,3027023,3027024,3027025,3027026,3027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302800,3028001,3028002,3028003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302900,3029001,3029002,3029003,3029004,3029005,3029006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303000,3030001,3030002,3030003,3030004,3030005,3030006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303100,3031001,3031002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303200,3032001,3032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303300,3033001,3033002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303400,3034001,3034002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303401,3034011,3034012,3034013,3034014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303402,3034021,3034022,3034023,3034024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303500,3035001,3035002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303501,3035011,3035012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303600,3036001,3036002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303700,3037001,3037002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303800,3038001,3038002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303801,3038011,3038012,3038013,3038014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303900,3039001,3039002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303901,3039011,3039012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304000,3040001,3040002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304100,3041001,3041002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304200,3042001,3042002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304201,3042011,3042012,3042013,3042014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304300,3043001,3043002,3043003,3043004,3043005,3043006,3043007,3043008,3043009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304301,3043001,3043002,0,0,3043005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304302,3043001,3043002,0,3043004,3043005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304303,3043001,3043002,3043003,3043004,3043005,3043006,3043007,3043008,3043009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304400,3044001,3044002,3044003,3044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304401,3044001,3044002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304402,3044001,3044002,3044003,3044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304403,3044001,3044002,3044003,3044004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304500,3045001,3045002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304600,3046001,3046002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304700,3047001,3047002,3047003,3047004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304701,3047001,3047002,3047003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304702,3047001,3047002,3047003,3047004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304703,3047001,3047002,3047003,3047004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304704,3047041,3047042,3047043,3047044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304800,3048001,3048002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304900,3049001,3049002,3049003,3049004,3049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305000,3050001,3050002,3050003,3050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305001,3050001,3050002,3050003,3050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305002,3050001,3050002,3050003,3050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305003,3050001,3050002,3050003,3050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305100,3051001,3051002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305200,3052001,3052002,3052003,3052004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305201,3052001,3052002,3052003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305202,3052001,3052002,3052003,3052004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305203,3052001,3052002,3052003,3052004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305204,3052041,3052042,3052043,3052044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305300,3053001,3053002,3053003,3053004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305400,3054001,3054002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305500,3055001,3055002,3055003,3055004,3055005,3055006,3055007,3055008,3055009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305501,3055001,3055002,3055003,3055004,3055005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305502,3055001,3055002,3055003,3055004,3055005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305503,3055001,3055002,3055003,3055004,3055005,3055006,3055007,3055008,3055009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305600,3056001,3056002,3056003,3056004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305700,3057001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305800,3058001,3058002,3058003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305801,3058011,3058012,3058013,3058014,3058015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305900,3059001,3059002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306000,3060001,3060002,3060003,3060004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306001,3060001,3060002,3060003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306002,3060001,3060002,3060003,3060004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306003,3060001,3060002,3060003,3060004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306004,0,3060005,3060008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306005,0,3060009,3060003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306006,3060001,3060002,3060003,3060007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306100,3061001,3061002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306200,3062001,3062002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306300,3063001,3063002,3063003,3063004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306301,3063011,3063012,3063013,3063014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306400,3064001,3064002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306500,3065001,3065002,3065003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306700,3067001,3067002,3067003,3067004,3067005,3067006,3067007,3067008,3067009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306701,3067001,3067002,3067003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306702,3067001,3067002,3067003,3067004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306703,3067001,3067002,3067003,3067004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306704,0,3067002,0,0,0,0,0,0,3067009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306705,3067001,0,3067003,0,0,3067006,3067007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306706,3067001,3067002,3067003,0,0,0,0,3067008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306800,3068001,3068002,3068003,3068004,3068005,3068006,3068007,3068008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306801,3068001,3068002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306802,3068001,3068002,3068003,3068004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306803,3068001,3068002,3068003,3068004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306804,0,0,0,0,0,0,0,3068008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306805,3068001,3068002,3068003,3068004,3068005,3068006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306806,3068001,3068002,3068003,3068004,0,0,3068007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306900,3069001,3069002,3069003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307000,3070001,3070002,3070003,3070004,3070005,3070006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307001,3070001,3070002,0,0,0,3070006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307002,3070001,3070002,3070003,3070004,3070005,3070006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307003,3070001,3070002,3070003,3070004,0,3070006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307004,3070001,3070002,3070003,3070004,0,3070006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307005,0,3070002,0,0,0,3070006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307006,3070001,3070002,3070003,0,0,3070006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307007,3070001,3070002,3070003,0,3070005,3070006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307100,3071001,3071002,3071003,3071004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307101,3071011,3071012,3071013,3071014,3071015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307102,0,3071022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307200,3072001,3072002,3072003,3072004,3072005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307300,3073001,3073002,3073003,3073004,3073005,3073006,3073007,3073008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307301,3073001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307302,3073001,3073002,3073003,0,3073005,0,3073007,3073008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307303,3073001,3073002,3073003,3073004,3073005,0,3073007,3073008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307305,0,0,0,0,3073005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307306,3073001,3073002,3073003,3073004,0,3073006,3073007,3073008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307400,3074001,3074002,3074003,3074004,3074005,3074006,3074007,3074008,3074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307401,3074001,3074002,3074003,0,0,0,3074007,3074008,3074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307402,3074001,3074002,3074003,3074004,0,0,3074007,3074008,3074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307403,3074001,3074002,3074003,3074004,0,0,3074007,3074008,3074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307404,0,0,0,0,0,0,3074007,3074008,3074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307405,3074001,3074002,3074003,0,3074005,0,3074007,3074008,3074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307406,3074001,3074002,3074003,3074004,3074005,0,3074007,3074008,3074009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307500,3075001,3075002,3075003,3075004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307501,3075001,3075002,3075003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307502,3075001,3075002,3075003,3075004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307503,3075001,3075002,3075003,3075004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307600,3076001,3076002,3076003,3076004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307700,3077001,3077002,3077003,3077004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307701,3077001,3077002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307702,3077001,3077002,3077003,3077004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307703,3077001,3077002,3077003,3077004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307800,3078001,3078002,3078003,3078004,3078005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307801,3078001,3078002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307802,3078001,3078002,3078003,3078004,3078005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307803,3078001,3078002,3078003,3078004,3078005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307804,3078001,3078002,3078003,3078004,3078005,3078006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307805,3078001,3078002,3078003,3078004,3078005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307806,3078001,3078002,3078003,3078004,3078005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307900,3079001,3079002,3079003,3079004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307901,3079001,3079002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307902,3079001,3079002,3079003,3079004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307903,3079001,3079002,3079003,3079004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308100,3081001,3081002,3081003,3081004,3081005,3081006,3081007,3081008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308101,3081001,3081002,0,0,3081005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308102,3081001,3081002,0,3081004,3081005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308103,3081001,3081002,3081003,3081004,3081005,3081006,3081007,3081008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390100,0,3901002,3901003,3901004,3901005,3901006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408402,0,4084022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408403,0,4084032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600101,1001001,1001002,1001003,0,0,0,0,0,0,0,0,1001501,1001511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600201,1002001,1002002,1002003,0,0,0,0,0,0,0,0,1002501,1002511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600301,1003001,1003002,1003003,0,0,0,0,0,0,0,0,1003501,1003511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600401,1004001,1004002,1004003,0,0,0,0,0,0,0,0,1004501,1004511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600501,1005001,1005002,1005003,0,0,0,0,0,0,0,0,1005501,1005511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600601,1006001,1006002,1006003,0,0,0,0,0,0,0,0,1006501,1006511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600701,1007001,1007002,1007003,0,0,0,0,0,0,0,0,1007501,1007511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600801,1008001,1008002,1008003,0,0,0,0,0,0,0,0,1008501,1008511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600901,1009001,1009002,1009003,0,0,0,0,0,0,0,0,1009501,1009511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601001,1010001,1010002,1010003,0,0,0,0,0,0,0,0,1010501,1010511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601101,1011001,1011002,1011003,0,0,0,0,0,0,0,0,1011501,1011511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601201,1012001,1012002,1012003,0,0,0,0,0,0,0,0,1012501,1012511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601301,1013001,1013002,1013003,0,0,0,0,0,0,0,0,1013501,1013511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601401,1014001,1014002,1014003,0,0,0,0,0,0,0,0,1014501,1014511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601501,1015001,1015002,1015003,0,0,0,0,0,0,0,0,1015501,1015511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601601,1016001,1016002,1016003,0,0,0,0,0,0,0,0,1016501,1016511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
