id,unit_id,sheet_id,voice_id,title,description
10110210,101102,vo_btl_101102,vo_btl_101102_cutin_001,"Skill Cut-in 1",""
10110211,101102,vo_btl_101102,vo_btl_101102_cutin_002,"Skill Cut-in 2",""
10110212,101102,vo_btl_101102,vo_btl_101102_cutin_003,"Skill Cut-in 3",""
10110213,101102,vo_btl_101102,vo_btl_101102_skill_000_001,"Union Burst 1",""
10110214,101102,vo_btl_101102,vo_btl_101102_skill_000_002,"Union Burst 2",""
10110215,101102,vo_btl_101102,vo_btl_101102_skill_000_003,"Union Burst 3",""
10110216,101102,vo_btl_101102,vo_btl_101102_wavestart,"Start Battle",""
10110217,101102,vo_btl_101102,vo_btl_101102_nextwave,"Next Wave Incoming",""
10110218,101102,vo_btl_101102,vo_btl_101102_lastwave,"Final Wave Incoming",""
10110219,101102,vo_cmn_101102,vo_cmn_101102_battlestart_001,"Battle Loading Screen",""
10110220,101102,vo_cmn_101102,vo_cmn_101102_battleresult_001,"Battle Result 1",""
10110221,101102,vo_cmn_101102,vo_cmn_101102_battleresult_002,"Battle Result 2",""
10110222,101102,vo_cmn_101102,vo_cmn_101102_mypage_001,"Home 1",""
10110223,101102,vo_cmn_101102,vo_cmn_101102_mypage_002,"Home 2",""
10110224,101102,vo_cmn_101102,vo_cmn_101102_mypage_003,"Home 3",""
10110225,101102,vo_cmn_101102,vo_cmn_101102_mypage_004,"Home 4",""
10110226,101102,vo_cmn_101102,vo_cmn_101102_mypage_005,"Home 5",""
10110227,101102,vo_cmn_101102,vo_cmn_101102_gacha_001,"Gacha Appearance Line",""
10110228,101102,vo_cmn_101102,vo_cmn_101102_profile_001,"Self Intro",""
10110229,101102,vo_room_101102,vo_room_101102_auto_001,"Guildhouse 1",""
10110230,101102,vo_room_101102,vo_room_101102_auto_002,"Guildhouse 2",""
10110231,101102,vo_room_101102,vo_room_101102_auto_003,"Guildhouse 3",""
10110232,101102,vo_room_101102,vo_room_101102_auto_004,"Guildhouse 4",""
10110233,101102,vo_room_101102,vo_room_101102_auto_005,"Guildhouse 5",""
10110234,101102,vo_room_101102,vo_room_101102_tap_001,"Guildhouse Tap 1",""
10110235,101102,vo_room_101102,vo_room_101102_tap_002,"Guildhouse Tap 2",""
10110236,101102,vo_room_101102,vo_room_101102_tap_003,"Guildhouse Tap 3",""
10110237,101102,vo_room_101102,vo_room_101102_tap_004,"Guildhouse Tap 4",""
10120101,101201,vo_btl_101201,vo_btl_101201_win_001,"Win 1",""
10120102,101201,vo_btl_101201,vo_btl_101201_win_002,"Win 2",""
10120103,101201,vo_btl_101201,vo_btl_101201_win_003,"Win 3",""
10120104,101201,vo_btl_101201,vo_btl_101201_lose_001,"Loss 1",""
10120105,101201,vo_btl_101201,vo_btl_101201_lose_002,"Loss 2",""
10120106,101201,vo_btl_101201,vo_btl_101201_lose_003,"Loss 3",""
10120107,101201,vo_btl_101201,vo_btl_101201_retire_001,"Faint 1",""
10120108,101201,vo_btl_101201,vo_btl_101201_retire_002,"Faint 2",""
10120109,101201,vo_btl_101201,vo_btl_101201_retire_003,"Faint 3",""
10120110,101201,vo_btl_101201,vo_btl_101201_cutin_001,"Skill Cut-in 1",""
10120111,101201,vo_btl_101201,vo_btl_101201_cutin_002,"Skill Cut-in 2",""
10120112,101201,vo_btl_101201,vo_btl_101201_cutin_003,"Skill Cut-in 3",""
10120113,101201,vo_btl_101201,vo_btl_101201_skill_000_001,"Union Burst 1",""
10120114,101201,vo_btl_101201,vo_btl_101201_skill_000_002,"Union Burst 2",""
10120115,101201,vo_btl_101201,vo_btl_101201_skill_000_003,"Union Burst 3",""
10120116,101201,vo_btl_101201,vo_btl_101201_wavestart,"Start Battle",""
10120117,101201,vo_btl_101201,vo_btl_101201_nextwave,"Next Wave Incoming",""
10120118,101201,vo_btl_101201,vo_btl_101201_lastwave,"Final Wave Incoming",""
10120119,101201,vo_cmn_101201,vo_cmn_101201_battlestart_001,"Battle Loading Screen",""
10120120,101201,vo_cmn_101201,vo_cmn_101201_battleresult_001,"Battle Result 1",""
10120121,101201,vo_cmn_101201,vo_cmn_101201_battleresult_002,"Battle Result 2",""
10120122,101201,vo_cmn_101201,vo_cmn_101201_mypage_001,"Home 1",""
10120123,101201,vo_cmn_101201,vo_cmn_101201_mypage_002,"Home 2",""
10120124,101201,vo_cmn_101201,vo_cmn_101201_mypage_003,"Home 3",""
10120125,101201,vo_cmn_101201,vo_cmn_101201_mypage_004,"Home 4",""
10120126,101201,vo_cmn_101201,vo_cmn_101201_mypage_005,"Home 5",""
10120127,101201,vo_cmn_101201,vo_cmn_101201_gacha_001,"Gacha Appearance Line",""
10120128,101201,vo_cmn_101201,vo_cmn_101201_profile_001,"Self Intro",""
10120129,101201,vo_room_101201,vo_room_101201_auto_001,"Guildhouse 1",""
10120130,101201,vo_room_101201,vo_room_101201_auto_002,"Guildhouse 2",""
10120131,101201,vo_room_101201,vo_room_101201_auto_003,"Guildhouse 3",""
10120132,101201,vo_room_101201,vo_room_101201_auto_004,"Guildhouse 4",""
10120133,101201,vo_room_101201,vo_room_101201_auto_005,"Guildhouse 5",""
10120134,101201,vo_room_101201,vo_room_101201_tap_001,"Guildhouse Tap 1",""
10120135,101201,vo_room_101201,vo_room_101201_tap_002,"Guildhouse Tap 2",""
10120136,101201,vo_room_101201,vo_room_101201_tap_003,"Guildhouse Tap 3",""
10120137,101201,vo_room_101201,vo_room_101201_tap_004,"Guildhouse Tap 4",""
10120201,101202,vo_btl_101202,vo_btl_101202_win_001,"Win 1",""
10120202,101202,vo_btl_101202,vo_btl_101202_win_002,"Win 2",""
10120203,101202,vo_btl_101202,vo_btl_101202_win_003,"Win 3",""
10120204,101202,vo_btl_101202,vo_btl_101202_lose_001,"Loss 1",""
10120205,101202,vo_btl_101202,vo_btl_101202_lose_002,"Loss 2",""
10120206,101202,vo_btl_101202,vo_btl_101202_lose_003,"Loss 3",""
10120207,101202,vo_btl_101202,vo_btl_101202_retire_001,"Faint 1",""
10120208,101202,vo_btl_101202,vo_btl_101202_retire_002,"Faint 2",""
10120209,101202,vo_btl_101202,vo_btl_101202_retire_003,"Faint 3",""
10120210,101202,vo_btl_101202,vo_btl_101202_cutin_001,"Skill Cut-in 1",""
10120211,101202,vo_btl_101202,vo_btl_101202_cutin_002,"Skill Cut-in 2",""
10120212,101202,vo_btl_101202,vo_btl_101202_cutin_003,"Skill Cut-in 3",""
10120213,101202,vo_btl_101202,vo_btl_101202_skill_000_001,"Union Burst 1",""
10120214,101202,vo_btl_101202,vo_btl_101202_skill_000_002,"Union Burst 2",""
10120215,101202,vo_btl_101202,vo_btl_101202_skill_000_003,"Union Burst 3",""
10120216,101202,vo_btl_101202,vo_btl_101202_wavestart,"Start Battle",""
10120217,101202,vo_btl_101202,vo_btl_101202_nextwave,"Next Wave Incoming",""
10120218,101202,vo_btl_101202,vo_btl_101202_lastwave,"Final Wave Incoming",""
10120219,101202,vo_cmn_101202,vo_cmn_101202_battlestart_001,"Battle Loading Screen",""
10120220,101202,vo_cmn_101202,vo_cmn_101202_battleresult_001,"Battle Result 1",""
10120221,101202,vo_cmn_101202,vo_cmn_101202_battleresult_002,"Battle Result 2",""
10120222,101202,vo_cmn_101202,vo_cmn_101202_mypage_001,"Home 1",""
10120223,101202,vo_cmn_101202,vo_cmn_101202_mypage_002,"Home 2",""
10120224,101202,vo_cmn_101202,vo_cmn_101202_mypage_003,"Home 3",""
10120225,101202,vo_cmn_101202,vo_cmn_101202_mypage_004,"Home 4",""
10120226,101202,vo_cmn_101202,vo_cmn_101202_mypage_005,"Home 5",""
10120227,101202,vo_cmn_101202,vo_cmn_101202_gacha_001,"Gacha Appearance Line",""
10120228,101202,vo_cmn_101202,vo_cmn_101202_profile_001,"Self Intro",""
10120229,101202,vo_room_101202,vo_room_101202_auto_001,"Guildhouse 1",""
10120230,101202,vo_room_101202,vo_room_101202_auto_002,"Guildhouse 2",""
10120231,101202,vo_room_101202,vo_room_101202_auto_003,"Guildhouse 3",""
10120232,101202,vo_room_101202,vo_room_101202_auto_004,"Guildhouse 4",""
10120233,101202,vo_room_101202,vo_room_101202_auto_005,"Guildhouse 5",""
10120234,101202,vo_room_101202,vo_room_101202_tap_001,"Guildhouse Tap 1",""
10120235,101202,vo_room_101202,vo_room_101202_tap_002,"Guildhouse Tap 2",""
10120236,101202,vo_room_101202,vo_room_101202_tap_003,"Guildhouse Tap 3",""
10120237,101202,vo_room_101202,vo_room_101202_tap_004,"Guildhouse Tap 4",""
10160101,101601,vo_btl_101601,vo_btl_101601_win_001,"Win 1",""
10160102,101601,vo_btl_101601,vo_btl_101601_win_002,"Win 2",""
10160103,101601,vo_btl_101601,vo_btl_101601_win_003,"Win 3",""
10160104,101601,vo_btl_101601,vo_btl_101601_lose_001,"Loss 1",""
10160105,101601,vo_btl_101601,vo_btl_101601_lose_002,"Loss 2",""
10160106,101601,vo_btl_101601,vo_btl_101601_lose_003,"Loss 3",""
10160107,101601,vo_btl_101601,vo_btl_101601_retire_001,"Faint 1",""
10160108,101601,vo_btl_101601,vo_btl_101601_retire_002,"Faint 2",""
10160109,101601,vo_btl_101601,vo_btl_101601_retire_003,"Faint 3",""
10160110,101601,vo_btl_101601,vo_btl_101601_cutin_001,"Skill Cut-in 1",""
10160111,101601,vo_btl_101601,vo_btl_101601_cutin_002,"Skill Cut-in 2",""
10160112,101601,vo_btl_101601,vo_btl_101601_cutin_003,"Skill Cut-in 3",""
10160113,101601,vo_btl_101601,vo_btl_101601_skill_000_001,"Union Burst 1",""
10160114,101601,vo_btl_101601,vo_btl_101601_skill_000_002,"Union Burst 2",""
10160115,101601,vo_btl_101601,vo_btl_101601_skill_000_003,"Union Burst 3",""
10160116,101601,vo_btl_101601,vo_btl_101601_wavestart,"Start Battle",""
10160117,101601,vo_btl_101601,vo_btl_101601_nextwave,"Next Wave Incoming",""
10160118,101601,vo_btl_101601,vo_btl_101601_lastwave,"Final Wave Incoming",""
10160119,101601,vo_cmn_101601,vo_cmn_101601_battlestart_001,"Battle Loading Screen",""
10160120,101601,vo_cmn_101601,vo_cmn_101601_battleresult_001,"Battle Result 1",""
10160121,101601,vo_cmn_101601,vo_cmn_101601_battleresult_002,"Battle Result 2",""
10160122,101601,vo_cmn_101601,vo_cmn_101601_mypage_001,"Home 1",""
10160123,101601,vo_cmn_101601,vo_cmn_101601_mypage_002,"Home 2",""
10160124,101601,vo_cmn_101601,vo_cmn_101601_mypage_003,"Home 3",""
10160125,101601,vo_cmn_101601,vo_cmn_101601_mypage_004,"Home 4",""
10160126,101601,vo_cmn_101601,vo_cmn_101601_mypage_005,"Home 5",""
10160127,101601,vo_cmn_101601,vo_cmn_101601_gacha_001,"Gacha Appearance Line",""
10160128,101601,vo_cmn_101601,vo_cmn_101601_profile_001,"Self Intro",""
10160129,101601,vo_room_101601,vo_room_101601_auto_001,"Guildhouse 1",""
10160130,101601,vo_room_101601,vo_room_101601_auto_002,"Guildhouse 2",""
10160131,101601,vo_room_101601,vo_room_101601_auto_003,"Guildhouse 3",""
10160132,101601,vo_room_101601,vo_room_101601_auto_004,"Guildhouse 4",""
10160133,101601,vo_room_101601,vo_room_101601_auto_005,"Guildhouse 5",""
10160134,101601,vo_room_101601,vo_room_101601_tap_001,"Guildhouse Tap 1",""
10160135,101601,vo_room_101601,vo_room_101601_tap_002,"Guildhouse Tap 2",""
10160136,101601,vo_room_101601,vo_room_101601_tap_003,"Guildhouse Tap 3",""
10160137,101601,vo_room_101601,vo_room_101601_tap_004,"Guildhouse Tap 4",""
10160201,101602,vo_btl_101602,vo_btl_101602_win_001,"Win 1",""
10160202,101602,vo_btl_101602,vo_btl_101602_win_002,"Win 2",""
10160203,101602,vo_btl_101602,vo_btl_101602_win_003,"Win 3",""
10160204,101602,vo_btl_101602,vo_btl_101602_lose_001,"Loss 1",""
10160205,101602,vo_btl_101602,vo_btl_101602_lose_002,"Loss 2",""
10160206,101602,vo_btl_101602,vo_btl_101602_lose_003,"Loss 3",""
10160207,101602,vo_btl_101602,vo_btl_101602_retire_001,"Faint 1",""
10160208,101602,vo_btl_101602,vo_btl_101602_retire_002,"Faint 2",""
10160209,101602,vo_btl_101602,vo_btl_101602_retire_003,"Faint 3",""
10160210,101602,vo_btl_101602,vo_btl_101602_cutin_001,"Skill Cut-in 1",""
10160211,101602,vo_btl_101602,vo_btl_101602_cutin_002,"Skill Cut-in 2",""
10160212,101602,vo_btl_101602,vo_btl_101602_cutin_003,"Skill Cut-in 3",""
10160213,101602,vo_btl_101602,vo_btl_101602_skill_000_001,"Union Burst 1",""
10160214,101602,vo_btl_101602,vo_btl_101602_skill_000_002,"Union Burst 2",""
10160215,101602,vo_btl_101602,vo_btl_101602_skill_000_003,"Union Burst 3",""
10160216,101602,vo_btl_101602,vo_btl_101602_wavestart,"Start Battle",""
10160217,101602,vo_btl_101602,vo_btl_101602_nextwave,"Next Wave Incoming",""
10160218,101602,vo_btl_101602,vo_btl_101602_lastwave,"Final Wave Incoming",""
10160219,101602,vo_cmn_101602,vo_cmn_101602_battlestart_001,"Battle Loading Screen",""
10160220,101602,vo_cmn_101602,vo_cmn_101602_battleresult_001,"Battle Result 1",""
10160221,101602,vo_cmn_101602,vo_cmn_101602_battleresult_002,"Battle Result 2",""
10160222,101602,vo_cmn_101602,vo_cmn_101602_mypage_001,"Home 1",""
10160223,101602,vo_cmn_101602,vo_cmn_101602_mypage_002,"Home 2",""
10160224,101602,vo_cmn_101602,vo_cmn_101602_mypage_003,"Home 3",""
10160225,101602,vo_cmn_101602,vo_cmn_101602_mypage_004,"Home 4",""
10160226,101602,vo_cmn_101602,vo_cmn_101602_mypage_005,"Home 5",""
10160227,101602,vo_cmn_101602,vo_cmn_101602_gacha_001,"Gacha Appearance Line",""
10160228,101602,vo_cmn_101602,vo_cmn_101602_profile_001,"Self Intro",""
10160229,101602,vo_room_101602,vo_room_101602_auto_001,"Guildhouse 1",""
10160230,101602,vo_room_101602,vo_room_101602_auto_002,"Guildhouse 2",""
10160231,101602,vo_room_101602,vo_room_101602_auto_003,"Guildhouse 3",""
10160232,101602,vo_room_101602,vo_room_101602_auto_004,"Guildhouse 4",""
10160233,101602,vo_room_101602,vo_room_101602_auto_005,"Guildhouse 5",""
10160234,101602,vo_room_101602,vo_room_101602_tap_001,"Guildhouse Tap 1",""
10160235,101602,vo_room_101602,vo_room_101602_tap_002,"Guildhouse Tap 2",""
10160236,101602,vo_room_101602,vo_room_101602_tap_003,"Guildhouse Tap 3",""
10160237,101602,vo_room_101602,vo_room_101602_tap_004,"Guildhouse Tap 4",""
10170101,101701,vo_btl_101701,vo_btl_101701_win_001,"Win 1",""
10170102,101701,vo_btl_101701,vo_btl_101701_win_002,"Win 2",""
10170103,101701,vo_btl_101701,vo_btl_101701_win_003,"Win 3",""
10170104,101701,vo_btl_101701,vo_btl_101701_lose_001,"Loss 1",""
10170105,101701,vo_btl_101701,vo_btl_101701_lose_002,"Loss 2",""
10170106,101701,vo_btl_101701,vo_btl_101701_lose_003,"Loss 3",""
10170107,101701,vo_btl_101701,vo_btl_101701_retire_001,"Faint 1",""
10170108,101701,vo_btl_101701,vo_btl_101701_retire_002,"Faint 2",""
10170109,101701,vo_btl_101701,vo_btl_101701_retire_003,"Faint 3",""
10170110,101701,vo_btl_101701,vo_btl_101701_cutin_001,"Skill Cut-in 1",""
10170111,101701,vo_btl_101701,vo_btl_101701_cutin_002,"Skill Cut-in 2",""
10170112,101701,vo_btl_101701,vo_btl_101701_cutin_003,"Skill Cut-in 3",""
10170113,101701,vo_btl_101701,vo_btl_101701_skill_000_001,"Union Burst 1",""
10170114,101701,vo_btl_101701,vo_btl_101701_skill_000_002,"Union Burst 2",""
10170115,101701,vo_btl_101701,vo_btl_101701_skill_000_003,"Union Burst 3",""
10170116,101701,vo_btl_101701,vo_btl_101701_wavestart,"Start Battle",""
10170117,101701,vo_btl_101701,vo_btl_101701_nextwave,"Next Wave Incoming",""
10170118,101701,vo_btl_101701,vo_btl_101701_lastwave,"Final Wave Incoming",""
10170119,101701,vo_cmn_101701,vo_cmn_101701_battlestart_001,"Battle Loading Screen",""
10170120,101701,vo_cmn_101701,vo_cmn_101701_battleresult_001,"Battle Result 1",""
10170121,101701,vo_cmn_101701,vo_cmn_101701_battleresult_002,"Battle Result 2",""
10170122,101701,vo_cmn_101701,vo_cmn_101701_mypage_001,"Home 1",""
10170123,101701,vo_cmn_101701,vo_cmn_101701_mypage_002,"Home 2",""
10170124,101701,vo_cmn_101701,vo_cmn_101701_mypage_003,"Home 3",""
10170125,101701,vo_cmn_101701,vo_cmn_101701_mypage_004,"Home 4",""
10170126,101701,vo_cmn_101701,vo_cmn_101701_mypage_005,"Home 5",""
10170127,101701,vo_cmn_101701,vo_cmn_101701_gacha_001,"Gacha Appearance Line",""
10170128,101701,vo_cmn_101701,vo_cmn_101701_profile_001,"Self Intro",""
10170129,101701,vo_room_101701,vo_room_101701_auto_001,"Guildhouse 1",""
10170130,101701,vo_room_101701,vo_room_101701_auto_002,"Guildhouse 2",""
10170131,101701,vo_room_101701,vo_room_101701_auto_003,"Guildhouse 3",""
10170132,101701,vo_room_101701,vo_room_101701_auto_004,"Guildhouse 4",""
10170133,101701,vo_room_101701,vo_room_101701_auto_005,"Guildhouse 5",""
10170134,101701,vo_room_101701,vo_room_101701_tap_001,"Guildhouse Tap 1",""
10170135,101701,vo_room_101701,vo_room_101701_tap_002,"Guildhouse Tap 2",""
10170136,101701,vo_room_101701,vo_room_101701_tap_003,"Guildhouse Tap 3",""
10170137,101701,vo_room_101701,vo_room_101701_tap_004,"Guildhouse Tap 4",""
10170201,101702,vo_btl_101702,vo_btl_101702_win_001,"Win 1",""
10170202,101702,vo_btl_101702,vo_btl_101702_win_002,"Win 2",""
10170203,101702,vo_btl_101702,vo_btl_101702_win_003,"Win 3",""
10170204,101702,vo_btl_101702,vo_btl_101702_lose_001,"Loss 1",""
10170205,101702,vo_btl_101702,vo_btl_101702_lose_002,"Loss 2",""
10170206,101702,vo_btl_101702,vo_btl_101702_lose_003,"Loss 3",""
10170207,101702,vo_btl_101702,vo_btl_101702_retire_001,"Faint 1",""
10170208,101702,vo_btl_101702,vo_btl_101702_retire_002,"Faint 2",""
10170209,101702,vo_btl_101702,vo_btl_101702_retire_003,"Faint 3",""
10170210,101702,vo_btl_101702,vo_btl_101702_cutin_001,"Skill Cut-in 1",""
10170211,101702,vo_btl_101702,vo_btl_101702_cutin_002,"Skill Cut-in 2",""
10170212,101702,vo_btl_101702,vo_btl_101702_cutin_003,"Skill Cut-in 3",""
10170213,101702,vo_btl_101702,vo_btl_101702_skill_000_001,"Union Burst 1",""
10170214,101702,vo_btl_101702,vo_btl_101702_skill_000_002,"Union Burst 2",""
10170215,101702,vo_btl_101702,vo_btl_101702_skill_000_003,"Union Burst 3",""
10170216,101702,vo_btl_101702,vo_btl_101702_wavestart,"Start Battle",""
10170217,101702,vo_btl_101702,vo_btl_101702_nextwave,"Next Wave Incoming",""
10170218,101702,vo_btl_101702,vo_btl_101702_lastwave,"Final Wave Incoming",""
10170219,101702,vo_cmn_101702,vo_cmn_101702_battlestart_001,"Battle Loading Screen",""
10170220,101702,vo_cmn_101702,vo_cmn_101702_battleresult_001,"Battle Result 1",""
10170221,101702,vo_cmn_101702,vo_cmn_101702_battleresult_002,"Battle Result 2",""
10170222,101702,vo_cmn_101702,vo_cmn_101702_mypage_001,"Home 1",""
10170223,101702,vo_cmn_101702,vo_cmn_101702_mypage_002,"Home 2",""
10170224,101702,vo_cmn_101702,vo_cmn_101702_mypage_003,"Home 3",""
10170225,101702,vo_cmn_101702,vo_cmn_101702_mypage_004,"Home 4",""
10170226,101702,vo_cmn_101702,vo_cmn_101702_mypage_005,"Home 5",""
10170227,101702,vo_cmn_101702,vo_cmn_101702_gacha_001,"Gacha Appearance Line",""
10170228,101702,vo_cmn_101702,vo_cmn_101702_profile_001,"Self Intro",""
10170229,101702,vo_room_101702,vo_room_101702_auto_001,"Guildhouse 1",""
10170230,101702,vo_room_101702,vo_room_101702_auto_002,"Guildhouse 2",""
10170231,101702,vo_room_101702,vo_room_101702_auto_003,"Guildhouse 3",""
10170232,101702,vo_room_101702,vo_room_101702_auto_004,"Guildhouse 4",""
10170233,101702,vo_room_101702,vo_room_101702_auto_005,"Guildhouse 5",""
10170234,101702,vo_room_101702,vo_room_101702_tap_001,"Guildhouse Tap 1",""
10170235,101702,vo_room_101702,vo_room_101702_tap_002,"Guildhouse Tap 2",""
10170236,101702,vo_room_101702,vo_room_101702_tap_003,"Guildhouse Tap 3",""
10170237,101702,vo_room_101702,vo_room_101702_tap_004,"Guildhouse Tap 4",""
10180101,101801,vo_btl_101801,vo_btl_101801_win_001,"Win 1",""
10180102,101801,vo_btl_101801,vo_btl_101801_win_002,"Win 2",""
10180103,101801,vo_btl_101801,vo_btl_101801_win_003,"Win 3",""
10180104,101801,vo_btl_101801,vo_btl_101801_lose_001,"Loss 1",""
10180105,101801,vo_btl_101801,vo_btl_101801_lose_002,"Loss 2",""
10180106,101801,vo_btl_101801,vo_btl_101801_lose_003,"Loss 3",""
10180107,101801,vo_btl_101801,vo_btl_101801_retire_001,"Faint 1",""
10180108,101801,vo_btl_101801,vo_btl_101801_retire_002,"Faint 2",""
10180109,101801,vo_btl_101801,vo_btl_101801_retire_003,"Faint 3",""
10180110,101801,vo_btl_101801,vo_btl_101801_cutin_001,"Skill Cut-in 1",""
10180111,101801,vo_btl_101801,vo_btl_101801_cutin_002,"Skill Cut-in 2",""
10180112,101801,vo_btl_101801,vo_btl_101801_cutin_003,"Skill Cut-in 3",""
10180113,101801,vo_btl_101801,vo_btl_101801_skill_000_001,"Union Burst 1",""
10180114,101801,vo_btl_101801,vo_btl_101801_skill_000_002,"Union Burst 2",""
10180115,101801,vo_btl_101801,vo_btl_101801_skill_000_003,"Union Burst 3",""
10180116,101801,vo_btl_101801,vo_btl_101801_wavestart,"Start Battle",""
10180117,101801,vo_btl_101801,vo_btl_101801_nextwave,"Next Wave Incoming",""
10180118,101801,vo_btl_101801,vo_btl_101801_lastwave,"Final Wave Incoming",""
10180119,101801,vo_cmn_101801,vo_cmn_101801_battlestart_001,"Battle Loading Screen",""
10180120,101801,vo_cmn_101801,vo_cmn_101801_battleresult_001,"Battle Result 1",""
10180121,101801,vo_cmn_101801,vo_cmn_101801_battleresult_002,"Battle Result 2",""
10180122,101801,vo_cmn_101801,vo_cmn_101801_mypage_001,"Home 1",""
10180123,101801,vo_cmn_101801,vo_cmn_101801_mypage_002,"Home 2",""
10180124,101801,vo_cmn_101801,vo_cmn_101801_mypage_003,"Home 3",""
10180125,101801,vo_cmn_101801,vo_cmn_101801_mypage_004,"Home 4",""
10180126,101801,vo_cmn_101801,vo_cmn_101801_mypage_005,"Home 5",""
10180127,101801,vo_cmn_101801,vo_cmn_101801_gacha_001,"Gacha Appearance Line",""
10180128,101801,vo_cmn_101801,vo_cmn_101801_profile_001,"Self Intro",""
10180129,101801,vo_room_101801,vo_room_101801_auto_001,"Guildhouse 1",""
10180130,101801,vo_room_101801,vo_room_101801_auto_002,"Guildhouse 2",""
10180131,101801,vo_room_101801,vo_room_101801_auto_003,"Guildhouse 3",""
10180132,101801,vo_room_101801,vo_room_101801_auto_004,"Guildhouse 4",""
10180133,101801,vo_room_101801,vo_room_101801_auto_005,"Guildhouse 5",""
10180134,101801,vo_room_101801,vo_room_101801_tap_001,"Guildhouse Tap 1",""
10180135,101801,vo_room_101801,vo_room_101801_tap_002,"Guildhouse Tap 2",""
10180136,101801,vo_room_101801,vo_room_101801_tap_003,"Guildhouse Tap 3",""
10180137,101801,vo_room_101801,vo_room_101801_tap_004,"Guildhouse Tap 4",""
10180201,101802,vo_btl_101802,vo_btl_101802_win_001,"Win 1",""
10180202,101802,vo_btl_101802,vo_btl_101802_win_002,"Win 2",""
10180203,101802,vo_btl_101802,vo_btl_101802_win_003,"Win 3",""
10180204,101802,vo_btl_101802,vo_btl_101802_lose_001,"Loss 1",""
10180205,101802,vo_btl_101802,vo_btl_101802_lose_002,"Loss 2",""
10180206,101802,vo_btl_101802,vo_btl_101802_lose_003,"Loss 3",""
10180207,101802,vo_btl_101802,vo_btl_101802_retire_001,"Faint 1",""
10180208,101802,vo_btl_101802,vo_btl_101802_retire_002,"Faint 2",""
10180209,101802,vo_btl_101802,vo_btl_101802_retire_003,"Faint 3",""
10180210,101802,vo_btl_101802,vo_btl_101802_cutin_001,"Skill Cut-in 1",""
10180211,101802,vo_btl_101802,vo_btl_101802_cutin_002,"Skill Cut-in 2",""
10180212,101802,vo_btl_101802,vo_btl_101802_cutin_003,"Skill Cut-in 3",""
10180213,101802,vo_btl_101802,vo_btl_101802_skill_000_001,"Union Burst 1",""
10180214,101802,vo_btl_101802,vo_btl_101802_skill_000_002,"Union Burst 2",""
10180215,101802,vo_btl_101802,vo_btl_101802_skill_000_003,"Union Burst 3",""
10180216,101802,vo_btl_101802,vo_btl_101802_wavestart,"Start Battle",""
10180217,101802,vo_btl_101802,vo_btl_101802_nextwave,"Next Wave Incoming",""
10180218,101802,vo_btl_101802,vo_btl_101802_lastwave,"Final Wave Incoming",""
10180219,101802,vo_cmn_101802,vo_cmn_101802_battlestart_001,"Battle Loading Screen",""
10180220,101802,vo_cmn_101802,vo_cmn_101802_battleresult_001,"Battle Result 1",""
10180221,101802,vo_cmn_101802,vo_cmn_101802_battleresult_002,"Battle Result 2",""
10180222,101802,vo_cmn_101802,vo_cmn_101802_mypage_001,"Home 1",""
10180223,101802,vo_cmn_101802,vo_cmn_101802_mypage_002,"Home 2",""
10180224,101802,vo_cmn_101802,vo_cmn_101802_mypage_003,"Home 3",""
10180225,101802,vo_cmn_101802,vo_cmn_101802_mypage_004,"Home 4",""
10180226,101802,vo_cmn_101802,vo_cmn_101802_mypage_005,"Home 5",""
10180227,101802,vo_cmn_101802,vo_cmn_101802_gacha_001,"Gacha Appearance Line",""
10180228,101802,vo_cmn_101802,vo_cmn_101802_profile_001,"Self Intro",""
10180229,101802,vo_room_101802,vo_room_101802_auto_001,"Guildhouse 1",""
10180230,101802,vo_room_101802,vo_room_101802_auto_002,"Guildhouse 2",""
10180231,101802,vo_room_101802,vo_room_101802_auto_003,"Guildhouse 3",""
10180232,101802,vo_room_101802,vo_room_101802_auto_004,"Guildhouse 4",""
10180233,101802,vo_room_101802,vo_room_101802_auto_005,"Guildhouse 5",""
10180234,101802,vo_room_101802,vo_room_101802_tap_001,"Guildhouse Tap 1",""
10180235,101802,vo_room_101802,vo_room_101802_tap_002,"Guildhouse Tap 2",""
10180236,101802,vo_room_101802,vo_room_101802_tap_003,"Guildhouse Tap 3",""
10180237,101802,vo_room_101802,vo_room_101802_tap_004,"Guildhouse Tap 4",""
10200101,102001,vo_btl_102001,vo_btl_102001_win_001,"Win 1",""
10200102,102001,vo_btl_102001,vo_btl_102001_win_002,"Win 2",""
10200103,102001,vo_btl_102001,vo_btl_102001_win_003,"Win 3",""
10200104,102001,vo_btl_102001,vo_btl_102001_lose_001,"Loss 1",""
10200105,102001,vo_btl_102001,vo_btl_102001_lose_002,"Loss 2",""
10200106,102001,vo_btl_102001,vo_btl_102001_lose_003,"Loss 3",""
10200107,102001,vo_btl_102001,vo_btl_102001_retire_001,"Faint 1",""
10200108,102001,vo_btl_102001,vo_btl_102001_retire_002,"Faint 2",""
10200109,102001,vo_btl_102001,vo_btl_102001_retire_003,"Faint 3",""
10200110,102001,vo_btl_102001,vo_btl_102001_cutin_001,"Skill Cut-in 1",""
10200111,102001,vo_btl_102001,vo_btl_102001_cutin_002,"Skill Cut-in 2",""
10200112,102001,vo_btl_102001,vo_btl_102001_cutin_003,"Skill Cut-in 3",""
