enemy_id,unit_id,name,level,rarity,promotion_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,union_burst_level,main_skill_lv_1,main_skill_lv_2,main_skill_lv_3,main_skill_lv_4,main_skill_lv_5,main_skill_lv_6,main_skill_lv_7,main_skill_lv_8,main_skill_lv_9,main_skill_lv_10,ex_skill_lv_1,ex_skill_lv_2,ex_skill_lv_3,ex_skill_lv_4,ex_skill_lv_5,resist_status_id,accuracy,enemy_color
710008002,602101,"Kurumi's Shadow",102,1,1,78489,7013,0,221,136,10,10,0,0,1,0,0,0,0,30,0,183,153,153,153,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008003,304900,"Electro Goliath",102,1,1,520800,8000,8000,201,201,10,10,0,0,1,0,0,0,0,30,0,153,153,153,153,1,0,0,0,0,0,0,0,0,0,0,0,300000008,0,0
710008004,603601,"Kyoka's Shadow",102,1,1,53538,0,6979,136,153,10,10,0,0,1,0,0,0,0,30,0,153,153,153,153,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008101,203801,"High Orc",90,1,1,95778,5940,0,143,119,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008102,202802,"Wandering Kite",90,1,1,98034,7261,0,123,100,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008103,200700,"Wood Soul",90,1,1,63170,0,3582,88,88,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008104,601501,"Misato's Shadow",90,1,1,70916,0,6158,96,178,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008105,604001,"Aoi's Shadow",90,1,1,66744,6188,0,164,103,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008201,600701,"Miyako's Shadow",91,1,1,126536,5404,0,207,125,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008202,603201,"Akino's Shadow",91,1,1,126536,6825,0,194,152,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008203,204500,"Hammer Crab",91,1,1,90164,5233,0,186,116,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008204,201301,"Mad Flower",91,1,1,70265,3557,0,129,103,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008205,201400,"Elder Cloud",91,1,1,97475,0,5429,148,116,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008301,203300,"Goblin Guard",92,1,1,85338,3762,0,395,150,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008302,604901,"Shizuru's Shadow",92,1,1,136455,5463,0,210,126,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008303,205200,"Seahorse Knight",92,1,1,79687,4105,0,135,135,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008304,602501,"Suzume's Shadow",92,1,1,72492,0,6053,98,182,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008305,203100,Wyrmling,92,1,1,80212,0,3594,117,129,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008401,204701,"Sand Boar",93,1,1,88444,5952,0,299,62,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008402,202800,"Wandering Crow",93,1,1,81907,3969,0,84,68,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008403,604401,"Illya's Shadow",93,1,1,86211,0,6119,127,134,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008404,601001,"Maho's Shadow",93,1,1,77590,0,6119,120,141,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008405,204600,"Magic Manta",93,1,1,69525,0,3833,117,157,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008501,203700,"Squirrel Gunner",94,1,1,86211,4239,0,116,111,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008502,600701,"Miyako's Shadow",94,1,1,130707,5582,0,214,129,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008503,205100,"Tsuchino Kobra",94,1,1,83799,4637,0,120,136,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008504,601101,"Rino's Shadow",94,1,1,82782,7050,0,171,107,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008505,201900,"Sludge Salamander",94,1,1,74322,3134,0,130,138,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008601,201200,Golem,94,1,1,101628,4421,0,400,171,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008602,200701,"Cursed Statue",94,1,1,88807,5150,0,117,157,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008603,600601,"Akari's Shadow",94,1,1,78425,0,6185,114,186,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008604,603601,"Kyoka's Shadow",94,1,1,74068,0,6432,114,129,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008605,201600,Dryad,94,1,1,81469,0,3599,100,110,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008701,203801,"High Orc",94,1,1,99486,6140,0,147,123,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008702,605101,"Mitsuki's Shadow",94,1,1,87138,5288,0,179,122,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008703,603001,"Ninon's Shadow",94,1,1,104566,7050,0,164,122,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008704,201100,Kobold,94,1,1,83799,3743,0,121,126,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008705,200800,Biggle,94,1,1,86091,3772,0,109,103,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008801,204701,"Sand Boar",94,1,1,89371,6002,0,300,63,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008802,200600,Ratton,94,1,1,82696,4461,0,111,105,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008803,602601,"Rin's Shadow",94,1,1,82782,5875,0,171,107,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008804,601601,"Suzuna's Shadow",94,1,1,74068,7050,0,171,107,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008805,200100,"Monkey King",94,1,1,73265,3352,0,115,100,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008901,600701,"Miyako's Shadow",94,1,1,130707,5582,0,214,129,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008902,600101,"Hiyori's Shadow",94,1,1,87138,6757,0,179,122,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008903,205200,"Seahorse Knight",94,1,1,81541,4205,0,137,137,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008904,200701,"Cursed Statue",94,1,1,88807,5150,0,117,157,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710008905,201302,"Cactus Flower",94,1,1,62109,3850,0,132,106,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009001,205600,"Crazy Pup",105,1,1,67453,4100,0,125,125,10,10,0,0,1,0,0,0,0,30,0,156,156,156,156,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009002,604401,"Illya's Shadow",105,1,1,69825,0,6908,158,167,10,10,0,0,1,0,0,0,0,30,0,156,156,156,156,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009003,304900,"Electro Goliath",105,1,1,581250,8150,8150,204,204,10,10,0,0,1,0,0,0,0,30,0,156,156,156,156,1,0,0,0,0,0,0,0,0,0,0,0,300000008,0,0
710009004,600801,"Yuki's Shadow",105,1,1,66334,0,6632,140,228,10,10,0,0,1,0,0,0,0,30,0,156,156,156,156,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009101,200500,"Wild Horn",90,1,1,77329,4566,0,123,131,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009102,605201,"Lima's Shadow",90,1,1,133488,5344,0,232,123,10,10,0,0,1,0,0,0,0,30,0,141,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009103,205100,"Tsuchino Kobra",90,1,1,80091,6345,0,116,132,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009104,600201,"Yui's Shadow",90,1,1,70916,0,6158,96,178,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009105,200200,"Balloon Bird",90,1,1,63072,3869,0,91,102,10,10,0,0,1,0,0,0,0,30,0,141,141,141,141,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009201,604701,"Jun's Shadow",91,1,1,109665,5119,0,173,131,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009202,602701,"Eriko's Shadow",91,1,1,92793,7394,0,180,111,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009203,205500,"Land Snake",91,1,1,86026,5000,0,114,154,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009204,202400,"Cave Ape",91,1,1,85653,4208,0,163,113,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009205,203900,"Evil Cannon",91,1,1,73973,3747,0,124,119,10,10,0,0,1,0,0,0,0,30,0,142,142,142,142,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009301,201200,Golem,92,1,1,99774,4321,0,400,169,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009302,602301,"Ayane's Shadow",92,1,1,102341,6325,0,182,112,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009303,603801,"Shiori's Shadow",92,1,1,72492,6900,0,168,105,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009304,200701,"Cursed Statue",92,1,1,66112,0,4292,154,134,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009305,203900,"Evil Cannon",92,1,1,74900,3797,0,125,120,10,10,0,0,1,0,0,0,0,30,0,143,143,143,143,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009401,203300,"Goblin Guard",93,1,1,86265,3812,0,396,151,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009402,605401,"Tsumugi's Shadow",93,1,1,103454,5813,0,198,127,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009403,605301,"Monika's Shadow",93,1,1,103454,6394,0,184,113,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009404,201600,Dryad,93,1,1,80542,0,3549,99,109,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009405,201400,"Elder Cloud",93,1,1,99329,0,5529,150,118,10,10,0,0,1,0,0,0,0,30,0,144,144,144,144,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009501,204701,"Sand Boar",94,1,1,89371,6002,0,300,63,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009502,600601,"Akari's Shadow",94,1,1,78425,0,6185,114,186,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009503,602201,"Yori's Shadow",94,1,1,78425,0,5937,114,186,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009504,203801,"High Orc",94,1,1,99486,6140,0,147,123,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009505,201300,"Rock Flower",94,1,1,73654,3649,0,142,106,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009601,602901,"Nozomi's Shadow",94,1,1,139421,5582,0,214,129,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009602,605701,"Djeeta's Shadow",94,1,1,95852,7638,0,157,122,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009603,203800,Orc,94,1,1,96824,4961,0,155,132,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009604,200701,"Cursed Statue",94,1,1,67966,0,4392,156,136,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009605,204600,"Magic Manta",94,1,1,70452,0,3883,118,158,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009701,201200,Golem,94,1,1,101628,4421,0,400,171,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009702,600301,"Rei's Shadow",94,1,1,104566,6757,0,186,114,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009703,205200,"Seahorse Knight",94,1,1,81541,4205,0,137,137,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009704,604201,"Chika's Shadow",94,1,1,74068,0,6185,100,186,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009705,201000,"Flaming Skulls",94,1,1,76906,0,4255,132,132,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009801,604601,"Tamaki's Shadow",94,1,1,87138,5875,0,150,114,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009802,604301,"Makoto's Shadow",94,1,1,95852,7050,0,164,122,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009803,201201,"Blue Golem",94,1,1,77501,6049,0,354,3000,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009804,203700,"Squirrel Gunner",94,1,1,82939,4239,0,116,111,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009805,204300,"Poison Pod",94,1,1,76356,4012,0,97,123,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009901,200501,"Snow Ram",94,1,1,96090,4161,0,143,128,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009902,602901,"Nozomi's Shadow",94,1,1,139421,5582,0,214,129,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009903,205300,"Ice Chick",94,1,1,67733,0,3511,76,91,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009904,203500,"Drill Mole",94,1,1,85422,4126,0,127,107,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710009905,603601,"Kyoka's Shadow",94,1,1,74068,0,6432,114,129,10,10,0,0,1,0,0,0,0,30,0,145,145,145,145,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010001,205600,"Crazy Pup",111,1,1,69828,4200,0,130,130,10,10,0,0,1,0,0,0,0,30,0,159,159,159,159,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010002,602301,"Ayane's Shadow",111,1,1,86184,7425,0,234,144,10,10,0,0,1,0,0,0,0,30,0,159,159,189,159,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010003,304900,"Electro Goliath",111,1,1,595200,8300,8300,207,207,10,10,0,0,1,0,0,0,0,30,0,159,159,159,159,1,0,0,0,0,0,0,0,0,0,0,0,300000008,0,0
710010004,604801,"Mifuyu's Shadow",111,1,1,86184,6750,0,234,144,10,10,0,0,1,0,0,0,0,30,0,159,209,209,159,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010101,203300,"Goblin Guard",98,1,1,85791,3912,0,398,153,10,10,0,0,1,0,0,0,0,30,0,146,146,146,146,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010102,600301,"Rei's Shadow",98,1,1,102885,6829,0,188,116,10,10,0,0,1,0,0,0,0,30,0,146,146,146,146,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010103,603101,"Shinobu's Shadow",98,1,1,94312,5938,0,180,123,10,10,0,0,1,0,0,0,0,30,0,146,146,146,146,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010104,202802,"Wandering Kite",98,1,1,99957,7511,0,128,105,10,10,0,0,1,0,0,0,0,30,0,146,146,146,146,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010105,201900,"Sludge Salamander",98,1,1,73261,3184,0,131,139,10,10,0,0,1,0,0,0,0,30,0,146,146,146,146,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010201,204702,"Wild Boar",99,1,1,94229,9423,0,325,69,10,10,0,0,1,0,0,0,0,30,0,147,147,147,147,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010202,605101,"Mitsuki's Shadow",99,1,1,86640,5400,0,182,124,10,10,0,0,1,0,0,0,0,30,0,147,147,147,147,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010203,203001,"Fire Gellatina",99,1,1,72320,0,3914,157,137,10,10,0,0,1,0,0,0,0,30,0,147,147,147,147,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010204,601601,"Suzuna's Shadow",99,1,1,73644,7200,0,175,110,10,10,0,0,1,0,0,0,0,30,0,147,147,147,147,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010205,202300,"Fire Mage",99,1,1,65187,0,3805,86,97,10,10,0,0,1,0,0,0,0,30,0,147,147,147,147,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010301,201200,Golem,100,1,1,101650,4571,0,400,174,10,10,0,0,1,0,0,0,0,30,0,148,148,148,148,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010302,204000,Mini-Gryphon,100,1,1,75629,4471,0,121,106,10,10,0,0,1,0,0,0,0,30,0,148,148,148,148,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010303,600601,"Akari's Shadow",100,1,1,78789,0,6382,118,192,10,10,0,0,1,0,0,0,0,30,0,148,148,148,148,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010304,601201,"Hatsune's Shadow",100,1,1,78789,0,6382,133,147,10,10,0,0,1,0,0,0,0,30,0,148,148,148,148,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010305,204600,"Magic Manta",100,1,1,71298,0,4033,121,161,10,10,0,0,1,0,0,0,0,30,0,148,148,148,148,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010401,202904,"Lava Lizard",101,1,1,89478,6795,0,133,127,10,10,0,0,1,0,0,0,0,30,0,149,149,149,149,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010402,604701,"Jun's Shadow",101,1,1,114979,5513,0,186,142,10,10,0,0,1,0,0,0,0,30,0,149,149,149,149,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010403,603301,"Mahiru's Shadow",101,1,1,106134,6738,0,194,119,10,10,0,0,1,0,0,0,0,30,0,149,149,149,149,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010404,204000,Mini-Gryphon,101,1,1,76532,4521,0,122,107,10,10,0,0,1,0,0,0,0,30,0,149,149,149,149,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010405,203900,"Evil Cannon",101,1,1,78337,4097,0,131,126,10,10,0,0,1,0,0,0,0,30,0,149,149,149,149,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010501,200300,Gatekeeper,102,1,1,74886,0,3839,142,125,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010502,604501,"Kuka's Shadow",102,1,1,134022,5569,0,215,182,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010503,205200,"Seahorse Knight",102,1,1,83899,4455,0,142,142,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010504,603601,"Kyoka's Shadow",102,1,1,75946,0,6774,132,149,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010505,202802,"Wandering Kite",102,1,1,95390,7711,0,132,109,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010601,203300,"Goblin Guard",102,1,1,89401,4112,0,402,157,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010602,602101,"Kurumi's Shadow",102,1,1,107217,6807,0,215,132,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010603,205500,"Land Snake",102,1,1,83790,5400,0,122,162,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010604,603801,"Shiori's Shadow",102,1,1,75946,7425,0,198,124,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010605,202400,"Cave Ape",102,1,1,83457,4608,0,171,121,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010701,203700,"Squirrel Gunner",102,1,1,80772,4489,0,121,116,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010702,602801,"Saren's Shadow",102,1,1,101574,5879,0,198,132,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010703,603001,"Ninon's Shadow",102,1,1,101574,7425,0,190,141,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010704,204702,"Wild Boar",102,1,1,81631,9573,0,328,72,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010705,203900,"Evil Cannon",102,1,1,79239,4147,0,132,127,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010801,203300,"Goblin Guard",102,1,1,79990,4112,0,402,157,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010802,200400,Werewolf,102,1,1,78844,6376,0,166,151,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010803,205500,"Land Snake",102,1,1,83790,5400,0,122,162,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010804,601101,"Rino's Shadow",102,1,1,84881,7425,0,198,124,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010805,602501,"Suzume's Shadow",102,1,1,75946,0,6514,116,215,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
710010901,201200,Golem,102,1,1,92565,4671,0,400,176,10,10,0,0,1,0,0,0,0,30,0,150,150,150,150,1,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
