pattern_id,unit_id,loop_start,loop_end,atk_pattern_1,atk_pattern_2,atk_pattern_3,atk_pattern_4,atk_pattern_5,atk_pattern_6,atk_pattern_7,atk_pattern_8,atk_pattern_9,atk_pattern_10,atk_pattern_11,atk_pattern_12,atk_pattern_13,atk_pattern_14,atk_pattern_15,atk_pattern_16,atk_pattern_17,atk_pattern_18,atk_pattern_19,atk_pattern_20
20800301,208003,2,2,1004,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20800401,208004,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20800501,208005,2,2,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20800601,208006,2,2,1004,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20810001,208100,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20810101,208101,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20810201,208102,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20810301,208103,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20810401,208104,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20820001,208200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20820101,208201,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20820201,208202,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20830001,208300,1,4,1001,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20830101,208301,1,4,1001,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20830201,208302,1,4,1001,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20830301,208303,1,4,1001,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20830401,208304,1,4,1001,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20840001,208400,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20850001,208500,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20850101,208501,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20860001,208600,2,2,1003,1003,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20860101,208601,2,2,1003,1003,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20860201,208602,2,2,1003,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20860301,208603,2,2,1003,1003,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20860401,208604,2,2,1003,1003,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20860501,208605,2,2,1003,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20870001,208700,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20880001,208800,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20890001,208900,2,2,1001,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20890101,208901,2,2,1001,1001,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20900001,209000,2,2,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20900101,209001,2,2,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20910001,209100,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20920001,209200,2,3,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20920101,209201,2,3,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20920201,209202,2,3,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20930001,209300,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20930101,209301,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20930201,209302,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20930301,209303,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20930401,209304,2,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20960101,209601,3,6,1001,1002,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30010001,300100,2,6,1003,1002,1001,1003,1001,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30010002,300100,1,6,1003,1002,1001,1003,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30010101,300101,2,7,1004,1002,1001,1004,1003,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30010201,300102,3,11,1004,1002,1001,1004,1005,1003,1001,1004,1005,1002,1003,0,0,0,0,0,0,0,0,0
30020001,300200,1,7,1,1,1001,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30020002,300200,2,9,1,1001,1,1001,1002,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0
30020101,300201,1,7,1003,1003,1001,1003,1002,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30020201,300202,2,11,1004,1003,1001,1002,1005,1004,1003,1003,1001,1005,1004,0,0,0,0,0,0,0,0,0
30020301,300203,1,7,1003,1003,1001,1003,1002,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30020401,300204,2,11,1004,1003,1001,1002,1005,1004,1003,1003,1001,1005,1004,0,0,0,0,0,0,0,0,0
30030001,300300,2,6,1001,1003,1002,1001,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30030002,300300,2,6,1001,1,1002,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30030101,300301,1,7,1001,1004,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0
30030102,300301,1,7,1001,1,1003,1002,1001,1003,1002,1,1,1,1,1,1,1,1,1,1,1,1,1
30030201,300302,1,7,1001,1005,1002,1004,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0
30040001,300400,1,8,1,1001,1,1002,1001,1002,1,1001,0,1,1,1,1,1,1,1,1,1,1,1
30040002,300400,1,4,1002,1,1001,1002,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30040101,300401,1,8,1003,1001,1003,1002,1001,1002,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0
30040201,300402,1,8,1003,1002,1001,1004,1003,1003,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0
30040301,300403,1,8,1003,1002,1001,1004,1003,1003,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0
30050001,300500,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30060001,300600,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30060101,300601,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30060201,300602,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30060301,300603,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30070001,300700,2,6,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30070101,300701,2,6,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30080001,300800,2,4,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30080101,300801,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30090001,300900,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30100001,301000,2,4,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30100101,301001,2,4,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30100201,301002,2,4,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30110001,301100,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30110101,301101,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30120001,301200,4,8,1,1,1001,1,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1
30120101,301201,4,8,1,1,1001,1002,1,1,1002,1001,1,1,1,1,1,1,1,1,1,1,1,1
30120102,301201,4,8,1,1002,1001,1002,1,1001,1002,1001,1,1,1,1,1,1,1,1,1,1,1,1
30130001,301300,2,6,1003,1003,1001,1003,1003,1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30130002,301300,1,9,1003,1001,1003,1002,1003,1001,1002,1003,1003,1,1,1,1,1,1,1,1,1,1,1
30130101,301301,2,6,1006,1006,1001,1006,1006,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30130201,301302,2,6,1007,1007,1002,1007,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30130301,301303,2,6,1006,1006,1001,1006,1006,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30130401,301304,1,5,1007,1001,1002,1007,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30140001,301400,1,8,1,1001,1,1001,1,1002,1,1001,1,1,1,1,1,1,1,1,1,1,1,1
30140002,301400,1,10,1001,1001,1002,1,1001,1,1001,1001,1002,1,1,1,1,1,1,1,1,1,1,1
30140101,301401,1,5,1002,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30140201,301402,1,6,1,1002,1001,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30150001,301500,1,6,1,1002,1002,1001,1002,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1
30150101,301501,1,4,1002,1002,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30160001,301600,1,6,1,1,1001,1001,1,1001,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30160101,301601,1,6,1,1001,1002,1001,1,1001,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30160102,301601,1,6,1001,1001,1,1002,1002,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30170001,301700,2,5,1001,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30170002,301700,1,9,1002,1,1,1,1001,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1
30180001,301800,1,6,1,1001,1002,1001,1,1001,0,0,0,1,1,1,1,1,1,1,1,1,1,1
30180002,301800,1,8,1002,1001,1,1001,1002,1001,1,1001,0,1,1,1,1,1,1,1,1,1,1,1
30180101,301801,1,8,1002,1001,1003,1001,1002,1001,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0
30180201,301802,1,4,1002,1003,1004,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30190001,301900,2,7,1,1,1001,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1
30190101,301901,2,8,1,1,1001,1,1002,1,1,1001,1002,1,1,1,1,1,1,1,1,1,1,1
30190102,301901,2,7,1002,1,1001,1002,1,1,1001,1002,1,1,1,1,1,1,1,1,1,1,1,1
30200001,302000,2,6,1001,1001,1001,1001,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30200101,302001,2,6,1001,1001,1001,1001,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30200201,302002,2,6,1001,1001,1001,1001,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30210001,302100,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30210101,302101,2,6,1002,1002,1002,1002,1002,1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30210201,302102,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30220001,302200,2,6,1,1,1001,1002,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30230001,302300,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30240001,302400,2,7,1,1,1001,1,1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30250001,302500,2,8,1005,1,1,1001,1,1001,1,1002,1,1,1,1,1,1,1,1,1,1,1,1
30250002,302500,2,9,1,1,1001,1,1,1001,1,1,1002,1,1,1,1,1,1,1,1,1,1,1
30260001,302600,2,6,1,1,1001,1,1,1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30260002,302600,1,8,1,1002,1,1001,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
30260101,302601,4,8,1,1002,1003,1,1002,1001,1,1003,1,1,1,1,1,1,1,1,1,1,1,1
30260102,302601,1,7,1,1002,1,1001,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0
30270001,302700,3,9,1,1,1001,1,1,1001,1,1,1002,0,0,0,0,0,0,0,0,0,0,0
30270002,302700,2,9,1001,1,1002,1,1001,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0
30270101,302701,1,6,1002,1,1001,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30270201,302702,1,4,1001,1,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30270202,302702,1,6,1004,1006,1006,1005,1004,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30280001,302800,3,9,1,1,1001,1,1,1001,1,1,1002,1,1,1,1,1,1,1,1,1,1,1
30280002,302800,2,9,1001,1,1002,1,1001,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0
30280101,302801,2,9,1001,1,1002,1,1001,1,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0
30280201,302802,2,6,1001,1002,1001,1002,1,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30290001,302900,3,12,1,1002,1,1001,1002,1,1002,1,1,1002,1,1002,0,0,0,0,0,0,0,0
30290002,302900,1,4,1002,1,1001,1002,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
30290101,302901,1,11,1002,1003,1001,1002,1003,1002,1003,1003,1002,1003,1002,0,0,0,0,0,0,0,0,0
30290201,302902,1,11,1002,1003,1001,1002,1003,1002,1003,1003,1002,1003,1002,0,0,0,0,0,0,0,0,0
30290301,302903,1,11,1002,1003,1001,1002,1003,1002,1003,1003,1002,1003,1002,0,0,0,0,0,0,0,0,0
30300001,303000,1,6,1004,1001,1004,1004,1002,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30300002,303000,2,9,1,1,1001,1002,1,1001,1,1,1001,1,1,1,1,1,1,1,1,1,1,1
30300101,303001,2,9,1003,1003,1001,1002,1003,1001,1003,1003,1001,0,0,0,0,0,0,0,0,0,0,0
30300201,303002,2,11,1003,1004,1001,1002,1001,1003,1004,1001,1002,1001,1002,0,0,0,0,0,0,0,0,0
30300301,303003,2,11,1003,1004,1001,1002,1001,1003,1004,1001,1002,1001,1002,0,0,0,0,0,0,0,0,0
30300401,303004,2,11,1003,1004,1001,1002,1001,1003,1004,1001,1002,1001,1002,0,0,0,0,0,0,0,0,0
30310001,303100,2,6,1,1,1001,1,1001,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30320001,303200,2,5,1,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30330001,303300,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30330101,303301,2,5,1002,1002,1001,1002,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30330201,303302,2,5,1002,1002,1001,1002,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30340001,303400,1,6,1,1001,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30340101,303401,2,6,1,1001,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30340102,303401,3,7,1001,1002,1,1,1001,1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30340201,303402,2,6,1,1001,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30340202,303402,3,7,1001,1002,1,1,1001,1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30350001,303500,1,6,1,1001,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30350101,303501,1,6,1001,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30360001,303600,2,6,1,1,1001,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30370001,303700,2,9,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30380001,303800,1,5,1,1,1001,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30380101,303801,1,6,1001,1002,1002,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30380102,303801,1,8,1001,1001,1002,1001,1002,1001,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0
30390001,303900,1,3,1002,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30390101,303901,2,6,1,1001,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30390201,303902,2,5,1001,1002,1001,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30400001,304000,1,7,1,1,1001,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1
30400002,304000,2,6,1,1001,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30400101,304001,1,7,1,1,1001,1,1,1,1001,1,1,1,1,1,1,1,1,1,1,1,1,1
30410001,304100,1,5,1,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30420001,304200,1,7,1,1,1001,1,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30420101,304201,1,6,1,1002,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30420102,304201,1,7,1002,1001,1,1001,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30430001,304300,1,7,1004,1004,1001,1004,1004,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30430101,304301,1,7,1004,1004,1001,1004,1004,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30430201,304302,1,7,1004,1004,1004,1001,1004,1004,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30430202,304302,1,7,1004,1004,1001,1004,1004,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30430301,304303,1,7,1004,1004,1004,1001,1004,1004,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30430302,304303,1,7,1004,1004,1001,1004,1004,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0
30440001,304400,1,9,1,1001,1002,1,1,1001,1002,1,1,0,0,0,0,0,0,0,0,0,0,0
30440101,304401,1,9,1,1001,1,1,1,1001,1,1,1,0,0,0,0,0,0,0,0,0,0,0
30440201,304402,1,9,1,1001,1002,1,1,1001,1002,1,1,0,0,0,0,0,0,0,0,0,0,0
30440202,304402,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30440301,304403,1,9,1,1001,1002,1,1,1001,1002,1,1,0,0,0,0,0,0,0,0,0,0,0
30440302,304403,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30450001,304500,1,4,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30460001,304600,1,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30460101,304601,1,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30460201,304602,1,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30470001,304700,2,7,1,1002,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30470101,304701,2,7,1,1,1002,1,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30470201,304702,2,7,1,1002,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30470202,304702,1,8,1002,1001,1,1,1002,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30470301,304703,2,7,1,1002,1001,1,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30470302,304703,1,8,1002,1001,1,1,1002,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30470401,304704,1,7,1,1001,1,1002,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30470402,304704,3,7,1,1002,1,1001,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30470501,304705,2,7,1,1002,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30470601,304706,2,7,1,1,1002,1,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30470701,304707,2,7,1,1002,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30470702,304707,1,8,1002,1001,1,1,1002,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30470801,304708,2,7,1,1002,1001,1,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30470802,304708,1,8,1002,1001,1,1,1002,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30480001,304800,1,7,1,1001,1,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30480101,304801,1,7,1,1001,1,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30490001,304900,1,6,1004,1001,1004,1002,1001,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30500001,305000,1,7,1002,1,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30500101,305001,1,7,1,1,1002,1,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30500201,305002,1,7,1002,1,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30500202,305002,1,8,1002,1001,1002,1,1002,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30500301,305003,1,7,1002,1,1001,1,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30500302,305003,1,8,1002,1001,1002,1,1002,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30500401,305004,1,7,1002,1,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30500501,305005,1,7,1,1,1002,1,1,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30500601,305006,1,7,1002,1,1,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30500602,305006,1,8,1002,1001,1002,1,1002,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30500701,305007,1,7,1002,1,1001,1,1,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30500702,305007,1,8,1002,1001,1002,1,1002,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0
30510001,305100,1,8,1,1001,1,1,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30510101,305101,1,8,1,1001,1,1,1,1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30510201,305102,2,8,1002,1001,1002,1002,1001,1002,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0
30520001,305200,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30520101,305201,1,7,1,1,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30520201,305202,1,7,1,1001,1,1,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30520202,305202,1,8,1001,1002,1,1,1001,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0
30520301,305203,1,9,1,1,1002,1001,1,1,1001,1001,1002,0,0,0,0,0,0,0,0,0,0,0
30520302,305203,1,7,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30520401,305204,1,9,1,1,1002,1001,1,1,1001,1001,1002,0,0,0,0,0,0,0,0,0,0,0
30520402,305204,1,7,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30520501,305205,1,7,1,1001,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30520601,305206,1,7,1,1,1001,1,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30520701,305207,1,7,1,1001,1,1,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30520702,305207,1,8,1001,1002,1,1,1001,1002,1001,1,0,0,0,0,0,0,0,0,0,0,0,0
30520801,305208,1,9,1,1,1002,1001,1,1,1001,1001,1002,0,0,0,0,0,0,0,0,0,0,0
30520802,305208,1,7,1001,1,1002,1,1,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30530001,305300,1,6,1,1002,1,1001,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30530002,305300,1,7,1002,1001,1,1001,1002,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0
30540001,305400,1,8,1,1001,1,1,1001,1,1001,1,0,0,0,0,0,0,0,0,0,0,0,0
30550001,305500,6,12,1,1,1001,1004,1,1,1,1002,1,1,1004,1001,0,0,0,0,0,0,0,0
30550101,305501,6,12,1,1,1001,1004,1,1,1,1002,1,1,1004,1001,0,0,0,0,0,0,0,0
30550201,305502,6,12,1,1,1001,1004,1,1,1,1002,1,1,1004,1001,0,0,0,0,0,0,0,0
30550202,305502,5,11,1,1001,1004,1,1,1,1002,1,1,1004,1001,0,0,0,0,0,0,0,0,0
30550301,305503,6,12,1,1,1005,1004,1,1,1,1007,1,1,1004,1005,0,0,0,0,0,0,0,0
30550302,305503,5,11,1,1005,1004,1,1,1,1006,1,1,1004,1005,0,0,0,0,0,0,0,0,0
30550401,305504,6,12,1,1,1001,1004,1,1,1,1002,1,1,1004,1001,0,0,0,0,0,0,0,0
30550501,305505,6,12,1,1,1001,1004,1,1,1,1002,1,1,1004,1001,0,0,0,0,0,0,0,0
30550601,305506,6,12,1,1,1001,1004,1,1,1,1002,1,1,1004,1001,0,0,0,0,0,0,0,0
30550602,305506,5,11,1,1001,1004,1,1,1,1002,1,1,1004,1001,0,0,0,0,0,0,0,0,0
30550701,305507,6,12,1,1,1005,1004,1,1,1,1007,1,1,1004,1005,0,0,0,0,0,0,0,0
30550702,305507,5,11,1,1005,1004,1,1,1,1006,1,1,1004,1005,0,0,0,0,0,0,0,0,0
30560001,305600,1,5,1,1001,1,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30560002,305600,3,7,1001,1,1002,1,1001,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30570001,305700,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30570101,305701,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30570201,305702,1,2,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30580001,305800,1,4,1002,1002,1001,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30580101,305801,1,7,1004,1004,1001,1004,1002,1004,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
30580102,305801,2,8,1004,1002,1001,1004,1002,1004,1002,1001,0,0,0,0,0,0,0,0,0,0,0,0
