still_id,story_group_id,story_id,still_group_id,vertical_still_flg,position_y,unit_id_1,unit_id_2,unit_id_3,unit_id_4,unit_id_5,unit_id_6,unit_id_7,unit_id_8,unit_id_9,unit_id_10,facial_id,album_ignore
200801301,2008,2008013,0,0,0,106013,0,0,0,0,0,0,0,0,0,1,0
200801501,2008,2008015,0,0,0,100011,100411,102011,103611,0,0,0,0,0,0,1,0
200900101,2009,2009001,0,0,0,105912,0,0,0,0,0,0,0,0,0,1,0
200900201,2009,2009002,0,0,0,100511,103711,0,0,0,0,0,0,0,0,1,0
200900401,2009,2009004,0,0,0,106211,0,0,0,0,0,0,0,0,0,1,0
200900501,2009,2009005,0,0,0,107011,0,0,0,0,0,0,0,0,0,1,0
200900601,2009,2009006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200900801,2009,2009008,0,0,0,100011,100511,103711,105913,0,0,0,0,0,0,1,0
200900901,2009,2009009,0,0,0,102912,104212,105412,0,0,0,0,0,0,0,1,0
200901001,2009,2009010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200901101,2009,2009011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200901201,2009,2009012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200901301,2009,2009013,0,0,0,107111,0,0,0,0,0,0,0,0,0,1,0
200909901,2009,2009099,0,0,0,106832,0,0,0,0,0,0,0,0,0,1,0
201000101,2010,2010001,0,0,0,105913,106831,0,0,0,0,0,0,0,0,1,0
201000102,2010,2010001,0,0,0,105913,0,0,0,0,0,0,0,0,0,1,0
201000201,2010,2010002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201000301,2010,2010003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201000401,2010,2010004,0,0,0,105912,0,0,0,0,0,0,0,0,0,1,0
201000402,2010,2010004,0,0,0,105912,0,0,0,0,0,0,0,0,0,1,0
201000501,2010,2010005,0,0,0,104912,105913,0,0,0,0,0,0,0,0,1,0
201000601,2010,2010006,0,0,0,104912,105913,0,0,0,0,0,0,0,0,1,0
201000602,2010,2010006,0,0,0,100011,104912,105913,107311,0,0,0,0,0,0,1,0
201000701,2010,2010007,2010007,0,0,100111,100211,100311,0,0,0,0,0,0,0,1,0
201000702,2010,2010007,2010007,0,0,100111,100211,100311,0,0,0,0,0,0,0,1,1
201000801,2010,2010008,0,0,0,100111,100311,0,0,0,0,0,0,0,0,1,0
201100201,2011,2011002,0,0,0,100011,105911,0,0,0,0,0,0,0,0,1,0
201100401,2011,2011004,0,0,0,105813,105911,0,0,0,0,0,0,0,0,1,0
201100501,2011,2011005,0,0,0,105813,105911,0,0,0,0,0,0,0,0,1,0
201100601,2011,2011006,2011006,0,0,105813,0,0,0,0,0,0,0,0,0,1,0
201100602,2011,2011006,2011006,0,0,105813,0,0,0,0,0,0,0,0,0,1,0
201100603,2011,2011006,2011006,0,0,105813,0,0,0,0,0,0,0,0,0,1,0
201100604,2011,2011006,2011006,0,0,105813,0,0,0,0,0,0,0,0,0,1,0
201200401,2012,2012004,2012004,0,0,101711,103311,104611,0,0,0,0,0,0,0,1,0
201200402,2012,2012004,2012004,0,0,101711,103311,104611,0,0,0,0,0,0,0,1,0
201200501,2012,2012005,0,0,0,100511,101711,102011,104611,0,0,0,0,0,0,1,0
201200601,2012,2012006,0,0,0,106511,106611,0,0,0,0,0,0,0,0,1,0
201201101,2012,2012011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201201401,2012,2012014,0,0,0,105831,106031,0,0,0,0,0,0,0,0,1,0
201300101,2013,2013001,0,0,0,102811,103211,103411,103711,104811,0,0,0,0,0,1,0
201300501,2013,2013005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201300601,2013,2013006,0,0,0,101211,102611,105211,0,0,0,0,0,0,0,1,0
201300801,2013,2013008,2013008,0,0,103111,0,0,0,0,0,0,0,0,0,1,0
201300802,2013,2013008,2013008,0,0,103111,0,0,0,0,0,0,0,0,0,1,0
201300901,2013,2013009,2013009,0,0,100611,100711,102211,103111,104411,0,0,0,0,0,1,0
201300902,2013,2013009,2013009,0,0,100611,100711,102211,103111,104411,0,0,0,0,0,1,0
201301101,2013,2013011,0,0,0,105811,106914,0,0,0,0,0,0,0,0,1,0
201301601,2013,2013016,2013016,0,0,100211,106113,0,0,0,0,0,0,0,0,1,0
201301602,2013,2013016,2013016,0,0,100211,106113,0,0,0,0,0,0,0,0,1,0
201400201,2014,2014002,0,0,0,105811,0,0,0,0,0,0,0,0,0,1,0
201400301,2014,2014003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201400401,2014,2014003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201400402,2014,2014004,0,0,0,101211,0,0,0,0,0,0,0,0,0,1,0
300100101,3001,3001001,3001001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300100102,3001,3001001,3001001,0,0,105913,106012,0,0,0,0,0,0,0,0,1,0
300100103,3001,3001001,3001001,0,0,105812,0,0,0,0,0,0,0,0,0,1,0
300200301,3002,3002003,0,0,0,100511,103711,104712,107111,0,0,0,0,0,0,1,0
300300201,3003,3003002,0,0,0,102111,102311,102811,0,0,0,0,0,0,0,1,0
300400301,3004,3004003,0,0,0,101011,101411,101711,104311,0,0,0,0,0,0,1,0
300500301,3005,3005003,0,0,0,102611,103311,103811,105211,0,0,0,0,0,0,1,0
300600201,3006,3006002,3006002,0,0,104911,0,0,0,0,0,0,0,0,0,1,0
300600202,3006,3006002,3006002,0,0,101111,104911,0,0,0,0,0,0,0,0,1,0
300700101,3007,3007001,0,0,0,100111,100211,100311,0,0,0,0,0,0,0,1,0
300800101,3008,3008001,0,0,0,103411,104611,104811,0,0,0,0,0,0,0,1,0
300900101,3009,3009001,0,0,0,101211,101511,104011,0,0,0,0,0,0,0,1,0
301100101,3011,3011001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
301200201,3012,3012002,3012002,0,0,100811,103011,104511,0,0,0,0,0,0,0,1,0
301200202,3012,3012002,3012002,0,0,100811,103011,104511,105511,0,0,0,0,0,0,1,0
301300101,3013,3013001,0,0,0,100411,102011,103611,0,0,0,0,0,0,0,1,0
301300301,3013,3013003,0,0,0,100411,102011,103611,0,0,0,0,0,0,0,1,0
301400101,3014,3014001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
301500201,3015,3015002,0,0,0,101611,101811,105011,0,0,0,0,0,0,0,1,0
301600301,3016,3016003,0,0,0,110811,110911,111011,0,0,0,0,0,0,0,0,0
400300101,4003,4003001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500100401,5001,5001004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
500100601,5001,5001006,0,1,-800,101211,103811,0,0,0,0,0,0,0,0,1,0
500100602,5001,5001006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500200401,5002,5002004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
500200601,5002,5002006,0,0,0,100411,103611,0,0,0,0,0,0,0,0,1,0
500200701,5002,5002007,0,0,0,100411,102011,103611,0,0,0,0,0,0,0,1,0
500300301,5003,5003003,0,0,0,0,0,0,0,0,101011,101711,104412,0,0,1,0
500300601,5003,5003006,0,0,0,0,0,0,0,0,101011,101711,104411,0,0,1,0
500400101,5004,5004001,0,0,0,107611,0,0,0,0,0,0,0,0,0,1,0
500400601,5004,5004006,500400601,1,300,107811,0,0,0,0,0,0,0,0,0,1,0
500400602,5004,5004006,500400601,1,300,107811,0,0,0,0,0,0,0,0,0,1,0
500400603,5004,5004006,500400603,0,0,107511,0,0,0,0,0,0,0,0,0,1,0
500400604,5004,5004006,500400603,0,0,107511,0,0,0,0,0,0,0,0,0,1,0
500400701,5004,5004007,500400702,0,0,102111,102311,102811,107711,0,0,0,0,0,0,1,0
500400702,5004,5004007,500400702,0,0,102111,102311,102811,107711,107511,107611,107811,0,0,0,1,0
500400703,5004,5004007,500400702,0,0,107511,107611,107811,0,0,0,0,0,0,0,1,0
500400704,5004,5004007,500400702,0,0,107611,107811,0,0,0,0,0,0,0,0,1,0
500500001,5005,5005000,0,0,0,107911,108011,0,0,0,0,0,0,0,0,1,0
500500101,5005,5005001,5005001,0,0,107911,108011,0,0,0,0,0,0,0,0,1,0
500500102,5005,5005001,5005001,0,0,107911,108011,0,0,0,0,0,0,0,0,1,0
500500501,5005,5005005,0,0,0,103211,103411,107911,108011,0,0,0,0,0,0,1,0
500500601,5005,5005006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500500701,5005,5005007,0,0,0,103211,103411,107911,108011,0,0,0,0,0,0,1,0
500600301,5006,5006003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500600401,5006,5006004,0,0,0,104713,0,0,0,0,0,0,0,0,0,1,0
500600601,5006,5006006,0,0,0,100511,103711,104713,0,0,0,0,0,0,0,1,0
500600602,5006,5006006,5006006,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500600603,5006,5006006,5006006,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500600701,5006,5006007,0,0,0,100511,103711,107111,0,0,0,0,0,0,0,1,0
500700001,5007,5007000,0,0,0,103111,108211,0,0,0,0,0,0,0,0,1,0
500700201,5007,5007002,0,0,0,108111,108211,0,0,0,0,0,0,0,0,1,0
500700401,5007,5007004,0,0,0,108111,0,0,0,0,0,0,0,0,0,1,0
500700701,5007,5007007,5007007,0,0,108111,108211,0,0,0,0,0,0,0,0,1,0
500700702,5007,5007007,5007007,0,0,108111,108211,0,0,0,0,0,0,0,0,1,0
500800001,5008,5008000,0,0,0,100911,101311,105611,0,0,0,0,0,0,0,1,0
500800501,5008,5008005,0,0,0,102711,105111,0,0,0,0,0,0,0,0,1,0
500800601,5008,5008006,5008006,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500800602,5008,5008006,5008006,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500800603,5008,5008006,5008006,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500800701,5008,5008007,0,0,0,100011,100911,101311,102711,105111,105611,0,0,0,0,1,0
500900001,5009,5009000,0,0,0,104211,0,0,0,0,0,0,0,0,0,1,0
500900401,5009,5009004,0,0,0,104211,102911,0,0,0,0,0,0,0,0,1,0
500900501,5009,5009005,5009005,0,0,108411,108511,102911,0,0,0,0,0,0,0,1,0
500900502,5009,5009005,5009005,0,0,108411,108511,102911,0,0,0,0,0,0,0,1,0
500900601,5009,5009006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501000201,5010,5010002,0,0,0,100011,108711,0,0,0,0,0,0,0,0,1,0
501000301,5010,5010003,5010003,0,0,108811,0,0,0,0,0,0,0,0,0,1,0
501000302,5010,5010003,5010003,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501000401,5010,5010004,5010004,0,0,108911,0,0,0,0,0,0,0,0,0,1,0
501000402,5010,5010004,5010004,0,0,108911,0,0,0,0,0,0,0,0,0,1,0
501000701,5010,5010007,0,0,0,999901,0,0,0,0,0,0,0,0,0,1,0
501100101,5011,5011001,5011001,0,0,102711,104911,0,0,0,0,0,0,0,0,1,0
501100102,5011,5011001,5011001,0,0,102711,104911,0,0,0,0,0,0,0,0,1,0
501100301,5011,5011003,0,0,0,101112,109011,0,0,0,0,0,0,0,0,1,0
501100401,5011,5011004,5011004,0,0,101112,109011,109111,0,0,0,0,0,0,0,1,0
501100402,5011,5011004,5011004,0,0,101112,109011,109111,0,0,0,0,0,0,0,1,0
501100501,5011,5011005,0,0,0,101111,0,0,0,0,0,0,0,0,0,1,0
501100601,5011,5011005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501200201,5012,5012002,5011202,0,0,104311,0,0,0,0,0,0,0,0,0,1,0
501200202,5012,5012002,5011202,0,0,104311,0,0,0,0,0,0,0,0,0,1,0
501200401,5012,5012004,0,0,0,101411,104311,105511,0,0,0,0,0,0,0,1,0
501200501,5012,5012005,0,0,0,101411,0,0,0,0,0,0,0,0,0,1,0
501200601,5012,5012006,0,0,0,105511,0,0,0,0,0,0,0,0,0,1,0
501200602,5012,5012006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501300001,5013,5013000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
501300201,5013,5013002,0,0,0,105913,109411,0,0,0,0,0,0,0,0,1,0
501300401,5013,5013004,0,0,0,106011,109311,0,0,0,0,0,0,0,0,1,0
501300501,5013,5013005,0,0,0,105812,109211,0,0,0,0,0,0,0,0,1,0
501300701,5013,5013007,0,0,0,105812,105913,106012,109211,109311,109411,0,0,0,0,1,0
501500101,5015,5015001,0,0,0,109511,109611,0,0,0,0,0,0,0,0,1,0
501500102,5015,5015001,5015001,0,0,109511,0,0,0,0,0,0,0,0,0,1,0
501500103,5015,5015001,5015001,0,0,109511,0,0,0,0,0,0,0,0,0,1,0
501500104,5015,5015001,5015001,0,0,109511,0,0,0,0,0,0,0,0,0,1,0
501500401,5015,5015004,0,0,0,100811,105311,105511,109511,109611,0,0,0,0,0,1,0
501500501,5015,5015005,0,0,0,100811,105311,105511,109511,109611,0,0,0,0,0,1,0
501500701,5015,5015007,0,0,0,100811,105311,105511,109511,109611,0,0,0,0,0,1,0
501700101,5017,5017001,0,0,0,2611,105811,105911,106011,109711,109811,109911,0,0,0,1,0
501700201,5017,5017002,0,0,0,105913,109711,109811,109911,0,0,0,0,0,0,1,0
501700601,5017,5017006,0,0,0,109712,0,0,0,0,0,0,0,0,0,1,0
501700701,5017,5017007,0,0,0,2611,2711,109711,109811,109911,0,0,0,0,0,1,0
501900101,5019,5019001,0,0,0,511,100011,110011,110111,110211,0,0,0,0,0,1,0
501900501,5019,5019005,0,0,0,110011,110111,110211,0,0,0,0,0,0,0,1,0
501900601,5019,5019006,0,0,0,110011,110211,0,0,0,0,0,0,0,0,1,0
501900701,5019,5019007,5019007,0,0,110011,110111,110211,0,0,0,0,0,0,0,1,0
501900702,5019,5019007,5019007,0,0,110011,110111,110211,0,0,0,0,0,0,0,1,0
502100001,5021,5021000,5021000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502100002,5021,5021000,5021000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502100003,5021,5021000,5021000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502100004,5021,5021000,5021000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502100005,5021,5021000,5021000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502100006,5021,5021000,5021000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502100101,5021,5021001,0,0,0,110511,0,0,0,0,0,0,0,0,0,0,0
502100401,5021,5021004,5021004,0,0,110411,0,0,0,0,0,0,0,0,0,0,0
502100402,5021,5021004,5021004,0,0,110411,0,0,0,0,0,0,0,0,0,0,0
502100501,5021,5021005,5021005,0,0,110611,0,0,0,0,0,0,0,0,0,0,0
502100502,5021,5021005,5021005,0,0,110611,0,0,0,0,0,0,0,0,0,0,0
502100701,5021,5021007,5021007,0,0,101011,101711,104311,0,0,0,0,0,0,0,0,0
502100702,5021,5021007,5021007,0,0,101011,101711,104311,0,0,0,0,0,0,0,0,0
502300201,5023,5023002,5023002,0,0,110711,110811,110911,111011,0,0,0,0,0,0,0,0
502300202,5023,5023002,5023002,0,0,110711,110811,110911,111011,0,0,0,0,0,0,0,0
502300301,5023,5023003,5023003,0,0,110711,111011,0,0,0,0,0,0,0,0,0,0
502300401,5023,5023004,5023004,0,0,110711,110811,110911,111011,0,0,0,0,0,0,0,0
502300601,5023,5023006,5023006,0,0,110711,110811,110911,111011,0,0,0,0,0,0,0,0
502310101,5023,5023101,5023101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
502500101,5025,5025001,0,0,0,111111,111211,0,0,0,0,0,0,0,0,0,0
502500301,5025,5025003,0,0,0,111111,111211,0,0,0,0,0,0,0,0,0,0
502500401,5025,5025004,0,0,0,3411,111311,0,0,0,0,0,0,0,0,0,0
502500801,5025,5025008,5025008,0,0,111111,111211,0,0,0,0,0,0,0,0,0,0
502500802,5025,5025008,5025008,0,0,111111,111211,0,0,0,0,0,0,0,0,0,0
700100501,7001,7001005,7001005,0,0,100231,101431,104331,0,0,0,0,0,0,0,1,0
700100502,7001,7001005,7001005,0,0,100231,101431,104331,0,0,0,0,0,0,0,1,0
700100503,7001,7001005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
700200501,7002,7002005,7002005,0,0,102232,100632,0,0,0,0,0,0,0,0,1,0
700200502,7002,7002005,7002005,0,0,102232,100632,0,0,0,0,0,0,0,0,1,0
700300501,7003,7003005,0,0,0,101631,102931,0,0,0,0,0,0,0,0,1,0
700400501,7004,7004005,0,0,0,100431,102031,102131,102332,103631,0,0,0,0,0,1,0
700500501,7005,7005005,0,0,0,100011,100331,105432,0,0,0,0,0,0,0,1,0
700600501,7006,7006005,7006005,0,0,102831,103231,0,0,0,0,0,0,0,0,1,0
700600502,7006,7006005,7006005,0,0,102831,103231,0,0,0,0,0,0,0,0,1,0
700600503,7006,7006005,7006005,0,0,102831,103231,0,0,0,0,0,0,0,0,1,0
700700501,7007,7007005,0,0,0,100931,104431,100011,0,0,0,0,0,0,0,1,0
700800501,7008,7008005,7008005,0,0,101131,103831,0,0,0,0,0,0,0,0,1,0
700800502,7008,7008005,7008005,0,0,101131,103831,0,0,0,0,0,0,0,0,1,0
