enemy_id,unit_id,name,level,rarity,promotion_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,union_burst_level,main_skill_lv_1,main_skill_lv_2,main_skill_lv_3,main_skill_lv_4,main_skill_lv_5,main_skill_lv_6,main_skill_lv_7,main_skill_lv_8,main_skill_lv_9,main_skill_lv_10,ex_skill_lv_1,ex_skill_lv_2,ex_skill_lv_3,ex_skill_lv_4,ex_skill_lv_5,resist_status_id,accuracy,unique_equipment_flag_1
101111405,202802,"Wandering Kite",76,1,1,45377,6511,0,108,85,10,10,0,0,1,0,0,0,0,30,0,76,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101111501,203700,"Squirrel Gunner",77,1,1,37735,4089,0,98,93,10,10,0,0,1,0,0,0,0,30,0,77,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101111502,202901,"Rock Lizard",77,1,1,41072,4550,0,109,84,10,10,0,0,1,0,0,0,0,30,0,77,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101111503,202500,"Cave Bat",77,1,1,40735,0,3633,98,135,10,10,0,0,1,0,0,0,0,30,0,77,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101111504,203801,"High Orc",77,1,1,44660,5240,0,129,105,10,10,0,0,1,0,0,0,0,30,0,77,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101111505,202000,"Turtle Tyrant",77,1,1,22868,4921,0,3000,147,10,10,0,0,1,0,0,0,0,30,0,77,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101111506,201302,"Cactus Flower",77,1,1,30000,3738,0,114,88,10,10,0,0,1,0,0,0,0,30,0,77,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101111507,203900,"Evil Cannon",77,1,1,32399,3620,0,109,104,10,10,0,0,1,0,0,0,0,30,0,77,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000010,0,0
101111601,202901,"Rock Lizard",78,1,1,41572,4837,0,110,85,10,10,0,0,1,0,0,0,0,30,0,78,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101111602,200701,"Cursed Statue",78,1,1,31849,0,2813,142,120,10,10,0,0,1,0,0,0,0,30,0,78,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101111603,201302,"Cactus Flower",78,1,1,30500,3795,0,115,89,10,10,0,0,1,0,0,0,0,30,0,78,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101111604,204701,"Sand Boar",78,1,1,40704,6500,0,280,46,10,10,0,0,1,0,0,0,0,30,0,78,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101111605,201100,Kobold,78,1,1,36699,3787,0,104,109,10,10,0,0,1,0,0,0,0,30,0,78,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101111606,202802,"Wandering Kite",78,1,1,46377,6626,0,110,87,10,10,0,0,1,0,0,0,0,60,0,78,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,300000003,0,0
101111701,201200,Golem,79,1,1,45315,4197,0,400,151,10,10,0,0,1,0,0,0,0,30,0,79,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101111702,200701,"Cursed Statue",79,1,1,32349,0,2862,143,121,10,10,0,0,1,0,0,0,0,30,0,79,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101111703,201302,"Cactus Flower",79,1,1,31000,3508,0,116,90,10,10,0,0,1,0,0,0,0,30,0,79,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101111704,204701,"Sand Boar",79,1,1,40204,6443,0,280,47,10,10,0,0,1,0,0,0,0,40,0,79,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101111705,202901,"Rock Lizard",79,1,1,42072,4665,0,111,86,10,10,0,0,1,0,0,0,0,40,0,79,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101111706,202802,"Wandering Kite",79,1,1,46877,6223,0,111,88,10,10,0,0,1,0,0,0,0,40,0,79,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101111707,303300,Gargoyle,79,1,1,150000,7100,4500,210,160,10,10,0,0,1,0,0,0,0,40,0,79,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,300000003,0,0
101120101,203001,"Fire Gellatina",75,1,1,29066,0,2814,135,115,10,10,0,0,1,0,0,0,0,30,0,75,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120102,201302,"Cactus Flower",75,1,1,29000,2750,0,112,86,10,10,0,0,1,0,0,0,0,30,0,75,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120103,204500,"Hammer Crab",75,1,1,37632,3633,0,170,100,10,10,0,0,1,0,0,0,0,30,0,75,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,200000010,0,0
101120104,200701,"Cursed Statue",75,1,1,25849,0,2243,139,117,10,10,0,0,1,0,0,0,0,30,0,75,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120105,201100,Kobold,75,1,1,35199,3637,0,101,106,10,10,0,0,1,0,0,0,0,30,0,75,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120201,204500,"Hammer Crab",76,1,1,38132,3683,0,171,101,10,10,0,0,1,0,0,0,0,30,0,76,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101120202,203700,"Squirrel Gunner",76,1,1,37235,3489,0,97,92,10,10,0,0,1,0,0,0,0,30,0,76,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120203,204400,"Little Devil",76,1,1,30065,0,3092,99,112,10,10,0,0,1,0,0,0,0,30,0,76,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101120204,200600,Ratton,76,1,1,35104,3511,0,92,86,10,10,0,0,1,0,0,0,0,30,0,76,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120205,201302,"Cactus Flower",76,1,1,29500,2800,0,113,87,10,10,0,0,1,0,0,0,0,30,0,76,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101120301,202901,"Rock Lizard",77,1,1,41072,4550,0,109,84,10,10,0,0,1,0,0,0,0,30,0,77,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120302,200600,Ratton,77,1,1,35604,3561,0,93,87,10,10,0,0,1,0,0,0,0,30,0,77,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101120303,204400,"Little Devil",77,1,1,30565,0,3142,100,113,10,10,0,0,1,0,0,0,0,30,0,77,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120304,203001,"Fire Gellatina",77,1,1,30066,0,2814,137,117,10,10,0,0,1,0,0,0,0,30,0,77,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120305,202802,"Wandering Kite",77,1,1,45877,6561,0,109,86,10,10,0,0,1,0,0,0,0,30,0,77,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101120306,203800,Orc,77,1,1,43224,4061,0,137,114,10,10,0,0,1,0,0,0,0,30,0,77,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120401,202901,"Rock Lizard",78,1,1,41572,4637,0,110,85,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120402,200600,Ratton,78,1,1,36104,3611,0,94,88,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101120403,203100,Wyrmling,78,1,1,35764,0,3166,100,113,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,1,0,0,0,0,200000009,0,0
101120404,204701,"Sand Boar",78,1,1,40704,6393,0,280,46,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101120405,200701,"Cursed Statue",78,1,1,31849,0,2813,142,120,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101120406,201302,"Cactus Flower",78,1,1,30500,2900,0,115,89,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120501,201200,Golem,78,1,1,44815,4147,0,400,150,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101120502,203001,"Fire Gellatina",78,1,1,30566,0,2964,138,118,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101120503,205500,"Land Snake",78,1,1,39400,4100,0,100,140,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,1,0,0,0,0,200000009,0,0
101120504,203900,"Evil Cannon",78,1,1,32899,3670,0,110,105,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120505,202901,"Rock Lizard",78,1,1,41572,4637,0,110,85,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120506,201000,"Flaming Skulls",78,1,1,31277,0,2809,90,110,10,10,0,0,1,0,0,0,0,30,0,78,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120601,202901,"Rock Lizard",79,1,1,42072,4665,0,111,86,10,10,0,0,1,0,0,0,0,30,0,79,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101120602,205500,"Land Snake",79,1,1,39900,4150,0,101,141,10,10,0,0,1,0,0,0,0,30,0,79,67,67,67,67,0,0,0,0,0,0,1,0,0,0,0,200000001,0,0
101120603,203900,"Evil Cannon",79,1,1,33399,3720,0,111,106,10,10,0,0,1,0,0,0,0,30,0,79,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120604,203001,"Fire Gellatina",79,1,1,33066,0,3214,149,119,10,10,0,0,1,0,0,0,0,30,0,79,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101120605,201000,"Flaming Skulls",79,1,1,31777,0,2859,91,111,10,10,0,0,1,0,0,0,0,30,0,79,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120606,200300,Gatekeeper,79,1,1,37463,0,3215,180,83,10,10,0,0,1,0,0,0,0,30,0,79,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120607,202300,"Fire Mage",79,1,1,27614,0,2955,69,80,10,10,0,0,1,0,0,0,0,30,0,79,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120701,200600,Ratton,79,1,1,36604,3661,0,95,89,10,10,0,0,1,0,0,0,0,30,0,79,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120702,201100,Kobold,79,1,1,37199,3837,0,105,110,10,10,0,0,1,0,0,0,0,30,0,79,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101120703,201302,"Cactus Flower",79,1,1,31000,2950,0,116,90,10,10,0,0,1,0,0,0,0,30,0,79,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120704,201200,Golem,79,1,1,45315,4197,0,400,151,10,10,0,0,1,0,0,0,0,30,0,79,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120705,203100,Wyrmling,79,1,1,36264,0,3216,101,114,10,10,0,0,1,0,0,0,0,30,0,79,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120706,203801,"High Orc",79,1,1,45660,5340,0,131,107,10,10,0,0,1,0,0,0,0,30,0,79,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120707,200701,"Cursed Statue",79,1,1,32349,0,2862,143,121,10,10,0,0,1,0,0,0,0,30,0,79,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120708,201400,"Elder Cloud",79,1,1,46075,0,6179,131,99,10,10,0,0,1,0,0,0,0,30,0,79,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120801,204500,"Hammer Crab",80,1,1,40132,3883,0,175,105,10,10,0,0,1,0,0,0,0,30,0,80,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120802,203001,"Fire Gellatina",80,1,1,33566,0,3264,150,120,10,10,0,0,1,0,0,0,0,30,0,80,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101120803,205200,"Seahorse Knight",80,1,1,41481,3955,0,132,132,10,10,0,0,1,0,0,0,0,30,0,80,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101120804,203100,Wyrmling,80,1,1,36764,0,3266,102,115,10,10,0,0,1,0,0,0,0,30,0,80,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101120805,202901,"Rock Lizard",80,1,1,42572,4715,0,112,87,10,10,0,0,1,0,0,0,0,30,0,80,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120806,204300,"Poison Pod",80,1,1,32452,3210,0,81,105,10,10,0,0,1,0,0,0,0,30,0,80,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120807,204600,"Magic Manta",80,1,1,33500,0,3850,109,140,10,10,0,0,1,0,0,0,0,30,0,80,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120901,203001,"Fire Gellatina",80,1,1,33566,0,3264,150,120,10,10,0,0,1,0,0,0,0,30,0,80,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120902,205200,"Seahorse Knight",80,1,1,41481,3955,0,132,132,10,10,0,0,1,0,0,0,0,30,0,80,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120903,202802,"Wandering Kite",80,1,1,47377,6711,0,112,89,10,10,0,0,1,0,0,0,0,30,0,80,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120904,204500,"Hammer Crab",80,1,1,40132,3883,0,175,105,10,10,0,0,1,0,0,0,0,30,0,80,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101120905,203700,"Squirrel Gunner",80,1,1,37235,3489,0,101,96,10,10,0,0,1,0,0,0,0,30,0,80,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101120906,204600,"Magic Manta",80,1,1,33500,0,3800,109,140,10,10,0,0,1,0,0,0,0,30,0,80,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101120907,202300,"Fire Mage",80,1,1,27614,0,2955,69,80,10,10,0,0,1,0,0,0,0,30,0,80,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121001,204701,"Sand Boar",81,1,1,44204,6743,0,280,49,10,10,0,0,1,0,0,0,0,30,0,81,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121002,205500,"Land Snake",81,1,1,40900,4450,0,103,143,10,10,0,0,1,0,0,0,0,30,0,81,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101121003,203100,Wyrmling,81,1,1,37264,0,3316,103,116,10,10,0,0,1,0,0,0,0,30,0,81,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121004,201000,"Flaming Skulls",81,1,1,32277,0,2909,92,112,10,10,0,0,1,0,0,0,0,30,0,81,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121005,202901,"Rock Lizard",81,1,1,43072,4765,0,113,88,10,10,0,0,1,0,0,0,0,30,0,81,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101121006,200200,"Balloon Bird",81,1,1,29019,3369,0,81,92,10,10,0,0,1,0,0,0,0,30,0,81,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000010,0,0
101121101,201200,Golem,81,1,1,46315,4397,0,400,153,10,10,0,0,1,0,0,0,0,30,0,81,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121102,203800,Orc,81,1,1,45224,4461,0,141,118,10,10,0,0,1,0,0,0,0,30,0,81,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000010,0,0
101121103,201100,Kobold,81,1,1,38199,3937,0,107,112,10,10,0,0,1,0,0,0,0,30,0,81,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101121104,203100,Wyrmling,81,1,1,37264,0,2984,103,116,10,10,0,0,1,0,0,0,0,30,0,81,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121105,202901,"Rock Lizard",81,1,1,43072,4765,0,113,88,10,10,0,0,1,0,0,0,0,30,0,81,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121106,205500,"Land Snake",81,1,1,40900,4450,0,103,143,10,10,0,0,1,0,0,0,0,30,0,81,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121107,203801,"High Orc",81,1,1,46660,5540,0,133,109,10,10,0,0,1,0,0,0,0,30,0,81,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121108,201400,"Elder Cloud",81,1,1,47075,0,6279,133,101,10,10,0,0,1,0,0,0,0,30,0,81,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121201,201200,Golem,82,1,1,46815,4447,0,400,154,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101121202,204000,Mini-Gryphon,82,1,1,36899,3871,0,103,88,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121203,201100,Kobold,82,1,1,38699,3987,0,108,113,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121204,204600,"Magic Manta",82,1,1,34500,0,4000,111,142,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101121205,202901,"Rock Lizard",82,1,1,45572,4815,0,114,89,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121206,202802,"Wandering Kite",82,1,1,48377,6811,0,114,91,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121207,201300,"Rock Flower",82,1,1,35727,4067,0,129,93,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121301,203800,Orc,82,1,1,45724,4511,0,142,119,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121302,204500,"Hammer Crab",82,1,1,41132,3983,0,177,107,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121303,204000,Mini-Gryphon,82,1,1,33899,3671,0,103,88,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000010,0,0
101121304,202802,"Wandering Kite",82,1,1,48377,6811,0,114,91,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101121305,200701,"Cursed Statue",82,1,1,33849,0,3012,146,124,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121306,200200,"Balloon Bird",82,1,1,29519,3419,0,82,93,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121307,203801,"High Orc",82,1,1,47160,5590,0,134,110,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121308,203700,"Squirrel Gunner",82,1,1,38235,3589,0,103,98,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121309,201400,"Elder Cloud",82,1,1,47575,0,6329,134,102,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121401,202900,Poidon,83,1,1,42532,5186,0,90,87,10,10,0,0,1,0,0,0,0,30,0,83,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101121402,205200,"Seahorse Knight",83,1,1,42981,4505,0,135,135,10,10,0,0,1,0,0,0,0,30,0,83,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121403,202500,"Cave Bat",83,1,1,43735,0,4633,104,141,10,10,0,0,1,0,0,0,0,30,0,83,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101121404,204400,"Little Devil",83,1,1,33565,0,3642,106,119,10,10,0,0,1,0,0,0,0,30,0,83,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121405,204500,"Hammer Crab",83,1,1,44632,4833,0,178,108,10,10,0,0,1,0,0,0,0,30,0,83,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121406,201900,"Sludge Salamander",83,1,1,34587,2971,0,119,127,10,10,0,0,1,0,0,0,0,30,0,83,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121407,201500,"Jellyfish Diver",83,1,1,30427,0,4456,95,123,10,10,0,0,1,0,0,0,0,30,0,83,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121501,204500,"Hammer Crab",84,1,1,44632,4833,0,178,108,10,10,0,0,1,0,0,0,0,30,0,84,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101121502,202900,Poidon,84,1,1,42532,5186,0,90,87,10,10,0,0,1,0,0,0,0,30,0,84,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121503,205200,"Seahorse Knight",84,1,1,40981,4505,0,135,135,10,10,0,0,1,0,0,0,0,30,0,84,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101121504,204600,"Magic Manta",84,1,1,32500,0,3700,113,144,10,10,0,0,1,0,0,0,0,30,0,84,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121505,201900,"Sludge Salamander",84,1,1,34587,2584,0,119,127,10,10,0,0,1,0,0,0,0,30,0,84,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121506,202500,"Cave Bat",84,1,1,43735,0,4633,104,141,10,10,0,0,1,0,0,0,0,30,0,84,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121507,202000,"Turtle Tyrant",84,1,1,26368,5271,0,3000,154,10,10,0,0,1,0,0,0,0,30,0,84,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000010,0,0
101121508,205500,"Land Snake",84,1,1,42400,4600,0,106,146,10,10,0,0,1,0,0,0,0,30,0,84,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000010,0,0
101121601,202901,"Rock Lizard",85,1,1,45072,5065,0,117,92,10,10,0,0,1,0,0,0,0,30,0,85,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121602,200701,"Cursed Statue",85,1,1,35349,0,3262,149,127,10,10,0,0,1,0,0,0,0,30,0,85,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121603,201000,"Flaming Skulls",85,1,1,34277,0,3309,96,116,10,10,0,0,1,0,0,0,0,30,0,85,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121604,205500,"Land Snake",85,1,1,42900,4850,0,107,147,10,10,0,0,1,0,0,0,0,30,0,85,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121605,202300,"Fire Mage",85,1,1,30614,0,3455,75,86,10,10,0,0,1,0,0,0,0,30,0,85,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121606,200300,Gatekeeper,85,1,1,43463,0,4015,186,89,10,10,0,0,1,0,0,0,0,60,0,85,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,300000003,0,0
101121701,204701,"Sand Boar",86,1,1,46704,6993,0,280,54,10,10,0,0,1,0,0,0,0,30,0,86,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121702,202802,"Wandering Kite",86,1,1,50377,6911,0,118,95,10,10,0,0,1,0,0,0,0,30,0,86,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
101121703,201302,"Cactus Flower",86,1,1,29000,3400,0,123,97,10,10,0,0,1,0,0,0,0,30,0,86,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101121704,200300,Gatekeeper,86,1,1,40963,0,4065,187,90,10,10,0,0,1,0,0,0,0,40,0,86,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121705,205500,"Land Snake",86,1,1,42900,4850,0,107,147,10,10,0,0,1,0,0,0,0,40,0,86,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101121706,303400,"Sand Hammer",86,1,1,185000,7200,0,180,200,10,10,0,0,1,0,0,0,0,45,0,86,136,70,70,70,0,0,0,0,0,0,0,0,0,0,0,300000003,0,0
101130101,201200,Golem,82,1,1,46815,4447,0,400,154,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000008,0,0
101130102,204000,Mini-Gryphon,82,1,1,33899,3671,0,103,88,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000010,0,0
101130103,201100,Kobold,82,1,1,38699,3987,0,108,113,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101130104,202901,"Rock Lizard",82,1,1,45572,4815,0,114,89,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000001,0,0
101130105,202802,"Wandering Kite",82,1,1,48377,6811,0,114,91,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000006,0,0
101130106,201300,"Rock Flower",82,1,1,35727,4067,0,129,93,10,10,0,0,1,0,0,0,0,30,0,82,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101130201,203800,Orc,83,1,1,46224,4561,0,142,119,10,10,0,0,1,0,0,0,0,30,0,83,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,200000009,0,0
101130202,204500,"Hammer Crab",83,1,1,44632,4833,0,178,108,10,10,0,0,1,0,0,0,0,30,0,83,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,200000003,0,0
