id,story_id,seq_num,type,line_num,start_pos,end_pos,seek_time,sheet_name,cue_name,command,command_param
1250048,25,48,4,0,0,0,0.0,0,0,1,1.895
1250049,25,49,1,12,66,245,1.653,0,0,0,0.0
1250050,25,50,4,0,0,0,0.0,0,0,1,1.732
1250051,25,51,1,12,245,342,0.686,0,0,0,0.0
1250052,25,52,4,0,0,0,0.0,0,0,1,0.686
1250053,25,53,1,13,0,115,0.693,0,0,0,0.0
1250054,25,54,4,0,0,0,0.0,0,0,1,1.063
1250055,25,55,1,13,115,197,1.258,0,0,0,0.0
1250056,25,56,4,0,0,0,0.0,0,0,1,1.915
1250057,25,57,1,13,197,346,1.222,0,0,0,0.0
1250058,25,58,4,0,0,0,0.0,0,0,1,2.085
1250059,25,59,2,0,0,0,0.0,vo_nyx,vo_nyx_0710,0,0.0
1250060,25,60,1,14,0,220,2.18,0,0,0,0.0
1250061,25,61,4,0,0,0,0.0,0,0,1,3.98
1260001,26,1,4,0,0,0,0.0,0,0,3,1.0
1260002,26,2,2,0,0,0,0.0,vo_nyx,vo_nyx_0801,0,0.0
1260003,26,3,1,1,0,59,0.65,0,0,0,0.0
1260004,26,4,4,0,0,0,0.0,0,0,1,1.4
1260005,26,5,1,1,59,148,1.119,0,0,0,0.0
1260006,26,6,4,0,0,0,0.0,0,0,1,1.816
1260007,26,7,1,1,148,290,1.557,0,0,0,0.0
1260008,26,8,4,0,0,0,0.0,0,0,1,2.665
1260009,26,9,2,0,0,0,0.0,vo_nyx,vo_nyx_0802,0,0.0
1260010,26,10,1,2,59,138,0.776,0,0,0,0.0
1260011,26,11,4,0,0,0,0.0,0,0,1,1.608
1260012,26,12,1,2,138,282,1.562,0,0,0,0.0
1260013,26,13,4,0,0,0,0.0,0,0,1,2.562
1260014,26,14,4,0,0,0,0.0,0,0,3,2.0
1260015,26,15,2,0,0,0,0.0,vo_nyx,vo_nyx_0803,0,0.0
1260016,26,16,1,3,0,59,0.65,0,0,0,0.0
1260017,26,17,4,0,0,0,0.0,0,0,1,1.4
1260018,26,18,1,3,59,193,2.205,0,0,0,0.0
1260019,26,19,4,0,0,0,0.0,0,0,1,2.779
1260020,26,20,2,0,0,0,0.0,vo_nyx,vo_nyx_0804,0,0.0
1260021,26,21,1,3,193,219,0.393,0,0,0,0.0
1260022,26,22,4,0,0,0,0.0,0,0,1,0.987
1260023,26,23,1,3,219,352,0.843,0,0,0,0.0
1260024,26,24,4,0,0,0,0.0,0,0,1,0.843
1260025,26,25,1,4,60,190,1.481,0,0,0,0.0
1260026,26,26,4,0,0,0,0.0,0,0,1,2.481
1260027,26,27,4,0,0,0,0.0,0,0,3,3.0
1260028,26,28,2,0,0,0,0.0,vo_nyx,vo_nyx_0805,0,0.0
1260029,26,29,1,5,0,59,0.65,0,0,0,0.0
1260030,26,30,4,0,0,0,0.0,0,0,1,1.4
1260031,26,31,1,5,59,247,1.879,0,0,0,0.0
1260032,26,32,4,0,0,0,0.0,0,0,1,2.917
1260033,26,33,1,6,59,288,2.759,0,0,0,0.0
1260034,26,34,4,0,0,0,0.0,0,0,1,3.645
1260035,26,35,1,6,288,325,0.487,0,0,0,0.0
1260036,26,36,4,0,0,0,0.0,0,0,1,1.487
1260037,26,37,4,0,0,0,0.0,0,0,3,4.0
1260038,26,38,2,0,0,0,0.0,vo_nyx,vo_nyx_0806,0,0.0
1260039,26,39,1,7,0,59,0.65,0,0,0,0.0
1260040,26,40,4,0,0,0,0.0,0,0,1,1.4
1260041,26,41,1,7,59,129,1.003,0,0,0,0.0
1260042,26,42,4,0,0,0,0.0,0,0,1,1.452
1260043,26,43,1,7,129,325,2.373,0,0,0,0.0
1260044,26,44,4,0,0,0,0.0,0,0,1,2.6
1260045,26,45,1,8,59,183,1.23,0,0,0,0.0
1260046,26,46,4,0,0,0,0.0,0,0,1,2.23
1260047,26,47,4,0,0,0,0.0,0,0,3,1.0
1260048,26,48,2,0,0,0,0.0,vo_nyx,vo_nyx_0807,0,0.0
1260049,26,49,1,9,0,59,0.65,0,0,0,0.0
1260050,26,50,4,0,0,0,0.0,0,0,1,1.4
1260051,26,51,1,9,59,310,2.24,0,0,0,0.0
1260052,26,52,4,0,0,0,0.0,0,0,1,2.74
1260053,26,53,1,10,59,196,1.252,0,0,0,0.0
1260054,26,54,4,0,0,0,0.0,0,0,1,1.742
1260055,26,55,1,10,196,360,2.352,0,0,0,0.0
1260056,26,56,4,0,0,0,0.0,0,0,1,2.779
1260057,26,57,1,11,59,270,2.013,0,0,0,0.0
1260058,26,58,4,0,0,0,0.0,0,0,1,3.047
1260059,26,59,2,0,0,0,0.0,vo_nyx,vo_nyx_0808,0,0.0
1260060,26,60,1,12,59,183,1.401,0,0,0,0.0
1260061,26,61,4,0,0,0,0.0,0,0,1,1.984
1260062,26,62,1,12,183,382,2.073,0,0,0,0.0
1260063,26,63,4,0,0,0,0.0,0,0,1,2.372
1260064,26,64,1,13,59,260,1.4,0,0,0,0.0
1260065,26,65,4,0,0,0,0.0,0,0,1,2.2
1260066,26,66,4,0,0,0,0.0,0,0,3,4.0
1260067,26,67,2,0,0,0,0.0,vo_nyx,vo_nyx_0809,0,0.0
1260068,26,68,1,14,0,59,0.65,0,0,0,0.0
1260069,26,69,4,0,0,0,0.0,0,0,1,1.4
1260070,26,70,1,14,59,300,1.52,0,0,0,0.0
1260071,26,71,4,0,0,0,0.0,0,0,1,2.5
1260072,26,72,2,0,0,0,0.0,vo_nyx,vo_nyx_0810,0,0.0
1260073,26,73,1,15,59,284,2.7,0,0,0,0.0
1260074,26,74,4,0,0,0,0.0,0,0,1,4.5
1320001,32,1,4,0,0,0,0.0,0,0,3,1.0
1320002,32,2,2,0,0,0,0.0,vo_nyx,vo_nyx_0901,0,0.0
1320003,32,3,1,1,0,315,3.31,0,0,0,0.0
1320004,32,4,4,0,0,0,0.0,0,0,1,3.909
1320005,32,5,1,1,315,380,1.369,0,0,0,0.0
1320006,32,6,4,0,0,0,0.0,0,0,1,1.457
1320009,32,9,1,2,0,255,2.092,0,0,0,0.0
1320010,32,10,4,0,0,0,0.0,0,0,1,2.69
1320011,32,11,1,2,255,375,2.058,0,0,0,0.0
1320012,32,12,4,0,0,0,0.0,0,0,1,2.058
1320013,32,13,1,3,0,120,1.338,0,0,0,0.0
1320014,32,14,4,0,0,0,0.0,0,0,1,2.471
1320015,32,15,2,0,0,0,0.0,vo_nyx,vo_nyx_0902,0,0.0
1320016,32,16,1,3,120,360,2.683,0,0,0,0.0
1320017,32,17,4,0,0,0,0.0,0,0,1,3.31
1320022,32,22,1,4,0,345,5.051,0,0,0,0.0
1320023,32,23,4,0,0,0,0.0,0,0,1,6.05
1320024,32,24,4,0,0,0,0.0,0,0,3,2.0
1320025,32,25,2,0,0,0,0.0,vo_nyx,vo_nyx_0903,0,0.0
1320026,32,26,1,5,0,82,1.276,0,0,0,0.0
1320027,32,27,4,0,0,0,0.0,0,0,1,2.005
1320028,32,28,1,5,82,227,1.038,0,0,0,0.0
1320029,32,29,4,0,0,0,0.0,0,0,1,1.608
1320030,32,30,1,5,227,351,1.038,0,0,0,0.0
1320031,32,31,4,0,0,0,0.0,0,0,1,1.11
1320032,32,32,1,6,0,260,2.055,0,0,0,0.0
1320033,32,33,4,0,0,0,0.0,0,0,1,2.844
1320034,32,34,1,6,260,390,1.871,0,0,0,0.0
1320035,32,35,4,0,0,0,0.0,0,0,1,2.397
1320036,32,36,1,7,0,157,1.589,0,0,0,0.0
1320037,32,37,4,0,0,0,0.0,0,0,1,2.196
1320038,32,38,1,7,157,390,2.445,0,0,0,0.0
1320039,32,39,4,0,0,0,0.0,0,0,1,2.445
1320040,32,40,1,8,0,172,1.372,0,0,0,0.0
1320041,32,41,4,0,0,0,0.0,0,0,1,2.657
1320042,32,42,4,0,0,0,0.0,0,0,3,3.0
1320043,32,43,2,0,0,0,0.0,vo_nyx,vo_nyx_0904,0,0.0
1320044,32,44,1,8,172,390,2.982,0,0,0,0.0
1320045,32,45,4,0,0,0,0.0,0,0,1,3.508
1320050,32,50,1,9,0,380,5.129,0,0,0,0.0
1320051,32,51,4,0,0,0,0.0,0,0,1,5.585
1320054,32,54,1,10,0,380,2.749,0,0,0,0.0
1320055,32,55,4,0,0,0,0.0,0,0,1,2.749
1320056,32,56,1,11,0,78,0.753,0,0,0,0.0
1320057,32,57,4,0,0,0,0.0,0,0,1,2.093
1320058,32,58,2,0,0,0,0.0,vo_nyx,vo_nyx_0905,0,0.0
1320059,32,59,1,11,78,205,1.534,0,0,0,0.0
1320060,32,60,4,0,0,0,0.0,0,0,1,2.185
1320061,32,61,1,11,205,373,1.269,0,0,0,0.0
1320062,32,62,4,0,0,0,0.0,0,0,1,1.86
1320067,32,67,1,12,0,380,5.845,0,0,0,0.0
1320068,32,68,4,0,0,0,0.0,0,0,1,6.545
1320069,32,69,2,0,0,0,0.0,vo_nyx,vo_nyx_0906,0,0.0
1320070,32,70,1,13,0,130,0.992,0,0,0,0.0
1320071,32,71,4,0,0,0,0.0,0,0,1,2.792
1330001,33,1,4,0,0,0,0.0,0,0,3,1.0
1330002,33,2,2,0,0,0,0.0,vo_nyx,vo_nyx_1001,0,0.0
1330003,33,3,1,1,0,139,1.326,0,0,0,0.0
1330004,33,4,4,0,0,0,0.0,0,0,1,1.649
1330005,33,5,1,1,139,277,2.01,0,0,0,0.0
1330006,33,6,4,0,0,0,0.0,0,0,1,2.529
1330007,33,7,1,1,277,380,1.004,0,0,0,0.0
1330008,33,8,4,0,0,0,0.0,0,0,1,1.059
1330009,33,9,1,2,0,95,0.868,0,0,0,0.0
1330010,33,10,4,0,0,0,0.0,0,0,1,2.104
1330011,33,11,2,0,0,0,0.0,vo_nyx,vo_nyx_1002,0,0.0
1330012,33,12,1,2,95,370,3.465,0,0,0,0.0
1330013,33,13,4,0,0,0,0.0,0,0,1,4.403
1330014,33,14,2,0,0,0,0.0,vo_nyx,vo_nyx_1003,0,0.0
1330015,33,15,1,3,0,335,3.754,0,0,0,0.0
1330016,33,16,4,0,0,0,0.0,0,0,1,4.724
1330017,33,17,2,0,0,0,0.0,vo_nyx,vo_nyx_1004,0,0.0
1330018,33,18,1,4,0,105,1.136,0,0,0,0.0
1330019,33,19,4,0,0,0,0.0,0,0,1,1.905
1330020,33,20,1,4,105,247,1.136,0,0,0,0.0
1330021,33,21,4,0,0,0,0.0,0,0,1,1.905
1330022,33,22,1,4,247,381,2.016,0,0,0,0.0
1330023,33,23,4,0,0,0,0.0,0,0,1,3.118
1330024,33,24,2,0,0,0,0.0,vo_nyx,vo_nyx_1005,0,0.0
1330025,33,25,1,5,0,88,1.227,0,0,0,0.0
1330026,33,26,4,0,0,0,0.0,0,0,1,2.174
1330027,33,27,2,0,0,0,0.0,vo_nyx,vo_nyx_1006,0,0.0
1330028,33,28,1,5,88,400,3.075,0,0,0,0.0
1330029,33,29,4,0,0,0,0.0,0,0,1,3.81
1330032,33,32,1,6,0,164,1.281,0,0,0,0.0
1330033,33,33,4,0,0,0,0.0,0,0,1,2.507
1330034,33,34,2,0,0,0,0.0,vo_nyx,vo_nyx_1007,0,0.0
1330035,33,35,1,6,164,313,1.17,0,0,0,0.0
1330036,33,36,4,0,0,0,0.0,0,0,1,2.039
1330037,33,37,2,0,0,0,0.0,vo_nyx,vo_nyx_1008,0,0.0
1330038,33,38,1,6,313,380,0.757,0,0,0,0.0
1330039,33,39,4,0,0,0,0.0,0,0,1,2.139
1330040,33,40,4,0,0,0,0.0,0,0,3,2.0
1330041,33,41,2,0,0,0,0.0,vo_nyx,vo_nyx_1009,0,0.0
1330042,33,42,1,7,0,110,1.348,0,0,0,0.0
1330043,33,43,4,0,0,0,0.0,0,0,1,2.852
1330044,33,44,2,0,0,0,0.0,vo_nyx,vo_nyx_1010,0,0.0
1330045,33,45,1,8,0,60,0.702,0,0,0,0.0
1330046,33,46,4,0,0,0,0.0,0,0,1,0.702
1330047,33,47,1,8,60,206,1.604,0,0,0,0.0
1330048,33,48,4,0,0,0,0.0,0,0,1,2.844
1330049,33,49,2,0,0,0,0.0,vo_nyx,vo_nyx_1011,0,0.0
1330050,33,50,1,8,206,395,2.016,0,0,0,0.0
1330051,33,51,4,0,0,0,0.0,0,0,1,2.707
1330052,33,52,1,9,0,180,2.128,0,0,0,0.0
1330053,33,53,4,0,0,0,0.0,0,0,1,3.32
1330054,33,54,2,0,0,0,0.0,vo_nyx,vo_nyx_1012,0,0.0
1330055,33,55,1,9,180,390,2.38,0,0,0,0.0
1330056,33,56,4,0,0,0,0.0,0,0,1,3.338
1330057,33,57,4,0,0,0,0.0,0,0,3,3.0
1330058,33,58,2,0,0,0,0.0,vo_nyx,vo_nyx_1013,0,0.0
1330059,33,59,1,10,0,150,1.337,0,0,0,0.0
1330060,33,60,4,0,0,0,0.0,0,0,1,1.883
1330061,33,61,1,10,150,320,1.95,0,0,0,0.0
1330062,33,62,4,0,0,0,0.0,0,0,1,3.243
1330063,33,63,2,0,0,0,0.0,vo_nyx,vo_nyx_1014,0,0.0
1330066,33,66,1,11,0,162,1.548,0,0,0,0.0
1330067,33,67,4,0,0,0,0.0,0,0,1,2.116
1330068,33,68,1,11,162,385,3.319,0,0,0,0.0
1330069,33,69,4,0,0,0,0.0,0,0,1,4.265
1330070,33,70,2,0,0,0,0.0,vo_nyx,vo_nyx_1015,0,0.0
1330071,33,71,1,12,0,235,2.306,0,0,0,0.0
1330072,33,72,4,0,0,0,0.0,0,0,1,3.198
1330073,33,73,4,0,0,0,0.0,0,0,3,4.0
1330074,33,74,2,0,0,0,0.0,vo_nyx,vo_nyx_1016,0,0.0
1330075,33,75,1,13,0,167,1.713,0,0,0,0.0
1330076,33,76,4,0,0,0,0.0,0,0,1,2.607
1330077,33,77,1,13,167,320,1.66,0,0,0,0.0
1330078,33,78,4,0,0,0,0.0,0,0,1,3.16
1340001,34,1,4,0,0,0,0.0,0,0,3,1.0
1340002,34,2,2,0,0,0,0.0,vo_nyx,vo_nyx_1501,0,0.0
1340003,34,3,1,1,0,30,0.64,0,0,0,0.0
1340004,34,4,4,0,0,0,0.0,0,0,1,1.223
1340005,34,5,1,1,30,90,0.878,0,0,0,0.0
1340006,34,6,4,0,0,0,0.0,0,0,1,1.635
1340007,34,7,2,0,0,0,0.0,vo_nyx,vo_nyx_1502,0,0.0
1340008,34,8,1,1,90,200,1.01,0,0,0,0.0
1340009,34,9,4,0,0,0,0.0,0,0,1,2.02
1340010,34,10,2,0,0,0,0.0,vo_nyx,vo_nyx_1503,0,0.0
1340011,34,11,1,2,0,341,4.04,0,0,0,0.0
1340012,34,12,4,0,0,0,0.0,0,0,1,4.731
1340013,34,13,1,3,0,280,2.766,0,0,0,0.0
1340014,34,14,4,0,0,0,0.0,0,0,1,3.699
1340015,34,15,2,0,0,0,0.0,vo_nyx,vo_nyx_1504,0,0.0
1340016,34,16,1,4,0,215,2.338,0,0,0,0.0
1340017,34,17,4,0,0,0,0.0,0,0,1,3.085
1340018,34,18,2,0,0,0,0.0,vo_nyx,vo_nyx_1505,0,0.0
1340019,34,19,1,4,215,310,0.911,0,0,0,0.0
1340020,34,20,4,0,0,0,0.0,0,0,1,2.338
1340021,34,21,2,0,0,0,0.0,vo_nyx,vo_nyx_1506,0,0.0
1340022,34,22,1,5,0,185,1.789,0,0,0,0.0
1340023,34,23,4,0,0,0,0.0,0,0,1,2.096
1340024,34,24,1,5,185,350,1.992,0,0,0,0.0
1340025,34,25,4,0,0,0,0.0,0,0,1,3.002
1340026,34,26,2,0,0,0,0.0,vo_nyx,vo_nyx_1507,0,0.0
1340027,34,27,1,6,0,113,1.179,0,0,0,0.0
1340028,34,28,4,0,0,0,0.0,0,0,1,1.679
1340029,34,29,1,6,113,233,1.438,0,0,0,0.0
1340030,34,30,4,0,0,0,0.0,0,0,1,2.096
1340031,34,31,2,0,0,0,0.0,vo_nyx,vo_nyx_1508,0,0.0
1340032,34,32,1,6,233,375,1.679,0,0,0,0.0
1340033,34,33,4,0,0,0,0.0,0,0,1,1.679
1340034,34,34,1,7,0,136,1.032,0,0,0,0.0
1340035,34,35,4,0,0,0,0.0,0,0,1,1.833
1340036,34,36,2,0,0,0,0.0,vo_nyx,vo_nyx_1509,0,0.0
1340037,34,37,1,7,136,390,2.788,0,0,0,0.0
1340038,34,38,4,0,0,0,0.0,0,0,1,3.765
1340039,34,39,2,0,0,0,0.0,vo_nyx,vo_nyx_1510,0,0.0
1340040,34,40,1,8,0,50,0.79,0,0,0,0.0
1340041,34,41,4,0,0,0,0.0,0,0,1,1.35
1340042,34,42,1,8,50,245,2.404,0,0,0,0.0
1340043,34,43,4,0,0,0,0.0,0,0,1,3.117
1340044,34,44,4,0,0,0,0.0,0,0,3,2.0
1340045,34,45,2,0,0,0,0.0,vo_nyx,vo_nyx_1511,0,0.0
1340046,34,46,1,8,245,390,1.756,0,0,0,0.0
1340047,34,47,4,0,0,0,0.0,0,0,1,2.59
1340050,34,50,1,9,0,320,4.064,0,0,0,0.0
1340051,34,51,4,0,0,0,0.0,0,0,1,4.643
1340052,34,52,1,9,320,390,0.592,0,0,0,0.0
1340053,34,53,4,0,0,0,0.0,0,0,1,0.592
1340056,34,56,1,10,0,225,3.885,0,0,0,0.0
1340057,34,57,4,0,0,0,0.0,0,0,1,4.588
1340058,34,58,1,10,225,385,1.526,0,0,0,0.0
1340059,34,59,4,0,0,0,0.0,0,0,1,1.526
1340060,34,60,1,11,0,142,1.207,0,0,0,0.0
1340061,34,61,4,0,0,0,0.0,0,0,1,2.448
1340062,34,62,4,0,0,0,0.0,0,0,3,3.0
1340063,34,63,2,0,0,0,0.0,vo_nyx,vo_nyx_1512,0,0.0
1340064,34,64,1,11,142,278,1.624,0,0,0,0.0
1340065,34,65,4,0,0,0,0.0,0,0,1,2.294
1340066,34,66,1,11,278,381,1.405,0,0,0,0.0
1340067,34,67,4,0,0,0,0.0,0,0,1,1.405
1340068,34,68,1,12,0,66,0.746,0,0,0,0.0
1340069,34,69,4,0,0,0,0.0,0,0,1,1.822
1340070,34,70,4,0,0,0,0.0,0,0,3,4.0
1340071,34,71,2,0,0,0,0.0,vo_nyx,vo_nyx_1513,0,0.0
1340072,34,72,1,12,66,262,2.338,0,0,0,0.0
1340073,34,73,4,0,0,0,0.0,0,0,1,3.227
1340074,34,74,4,0,0,0,0.0,0,0,3,5.0
1340075,34,75,2,0,0,0,0.0,vo_nyx,vo_nyx_1514,0,0.0
1340076,34,76,1,13,0,155,1.745,0,0,0,0.0
1340077,34,77,4,0,0,0,0.0,0,0,1,2.195
1340078,34,78,1,13,155,305,1.405,0,0,0,0.0
1340079,34,79,4,0,0,0,0.0,0,0,1,2.437
1340080,34,80,2,0,0,0,0.0,vo_nyx,vo_nyx_1515,0,0.0
1340081,34,81,1,14,0,61,0.428,0,0,0,0.0
1340082,34,82,4,0,0,0,0.0,0,0,1,2.16
