drop_reward_id,drop_count,reward_type_1,reward_id_1,reward_num_1,odds_1,reward_type_2,reward_id_2,reward_num_2,odds_2,reward_type_3,reward_id_3,reward_num_3,odds_3,reward_type_4,reward_id_4,reward_num_4,odds_4,reward_type_5,reward_id_5,reward_num_5,odds_5
11008101,1,4,124401,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008102,1,4,114011,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008103,1,4,113553,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11008111,1,4,114371,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008112,1,4,124101,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008113,1,4,123343,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11008121,1,4,114341,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008122,1,4,124251,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008123,1,4,113614,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11008131,1,4,124491,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008132,1,4,124071,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008133,1,4,113553,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11008141,1,4,114461,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008142,1,4,114221,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008143,1,4,123583,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11008151,1,4,114371,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008152,1,4,124161,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11008153,1,4,113372,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009011,1,4,124251,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009012,1,4,124071,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009013,1,4,114041,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009021,1,4,114011,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009022,1,4,114221,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009023,1,4,124101,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009031,1,4,114191,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009032,1,4,124161,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009033,1,4,124131,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009041,1,4,114162,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009042,1,4,124311,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009043,1,4,123583,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009051,1,4,114012,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009052,1,4,114072,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009053,1,4,124521,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009061,1,4,124192,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009062,1,4,114102,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009063,1,4,113553,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009071,1,4,114132,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009072,1,4,114252,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009073,1,4,114281,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009081,1,4,114222,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009082,1,4,124042,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009083,1,4,113614,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009091,1,4,114072,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009092,1,4,114461,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009093,1,4,123343,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009101,1,4,114162,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009102,1,4,114132,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009103,1,4,123583,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009111,1,4,114012,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009112,1,4,124431,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009113,1,4,113372,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009121,1,4,114102,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009122,1,4,124192,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009123,1,4,113553,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009131,1,4,114252,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009132,1,4,124491,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009133,1,4,113283,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009141,1,4,124042,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009142,1,4,114222,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009143,1,4,113614,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11009151,1,4,114012,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009152,1,4,114252,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11009153,1,4,124401,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010011,1,4,124192,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010012,1,4,114012,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010013,1,4,124431,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010021,1,4,114222,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010022,1,4,114162,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010023,1,4,114102,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010031,1,4,114252,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010032,1,4,114132,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010033,1,4,124042,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010041,1,4,124282,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010042,1,4,114072,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010043,1,4,114461,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010051,1,4,124372,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010052,1,4,124342,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010053,1,4,124401,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010061,1,4,124312,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010062,1,4,114611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010063,1,4,124521,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010071,1,4,124522,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010072,1,4,114581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010073,1,4,124491,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010081,1,4,124432,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010082,1,4,114551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010083,1,4,114012,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010091,1,4,124342,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010092,1,4,114581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010093,1,4,114252,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010101,1,4,124372,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010102,1,4,114611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010103,1,4,114222,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010111,1,4,124312,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010112,1,4,114551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010113,1,4,114162,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010121,1,4,124342,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010122,1,4,114581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010123,1,4,124192,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010131,1,4,124522,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010132,1,4,114551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010133,1,4,114132,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010141,1,4,124432,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010142,1,4,114611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010143,1,4,114072,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010151,1,4,124282,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010152,1,4,114551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010153,1,4,114102,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010161,1,4,124342,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010162,1,4,124432,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010163,1,4,114581,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11010171,1,4,124312,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010172,1,4,124282,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11010173,1,4,114551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011011,1,4,124282,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011012,1,4,124312,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011013,1,4,114551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011021,1,4,124372,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011022,1,4,124522,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011023,1,4,114611,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011031,1,4,124342,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011032,1,4,124432,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011033,1,4,114581,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011041,1,4,114073,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011042,1,4,124312,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011043,1,4,124522,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011051,1,4,124163,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011052,1,4,124253,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011053,1,4,124282,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011061,1,4,114013,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011062,1,4,114193,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011063,1,4,124372,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011071,1,4,114223,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011072,1,4,124103,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011073,1,4,114551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011081,1,4,114133,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011082,1,4,114043,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011083,1,4,124342,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011091,1,4,114073,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011092,1,4,124282,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011093,1,4,114611,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011101,1,4,124163,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011102,1,4,124522,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011103,1,4,124432,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011111,1,4,124253,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011112,1,4,124372,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011113,1,4,114581,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011121,1,4,114013,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011122,1,4,114551,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011123,1,4,124282,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011131,1,4,114193,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011132,1,4,124432,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011133,1,4,124522,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011141,1,4,114223,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011142,1,4,114611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011143,1,4,124312,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011151,1,4,124103,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011152,1,4,124342,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011153,1,4,114551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011161,1,4,114133,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011162,1,4,114581,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011163,1,4,124372,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11011171,1,4,114043,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011172,1,4,114611,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11011173,1,4,124342,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012011,1,4,114193,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012012,1,4,114013,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012013,1,4,124282,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012021,1,4,114223,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012022,1,4,124163,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012023,1,4,124312,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012031,1,4,124253,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012032,1,4,114133,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012033,1,4,124342,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012041,1,4,124313,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012042,1,4,114073,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012043,1,4,124432,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012051,1,4,124462,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012052,1,4,124343,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012053,1,4,114551,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012061,1,4,124283,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012062,1,4,124402,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012063,1,4,114581,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012071,1,4,124523,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012072,1,4,124313,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012073,1,4,114611,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012081,1,4,124402,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012082,1,4,124462,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012083,1,4,124103,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012091,1,4,124343,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012092,1,4,124523,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012093,1,4,114043,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012101,1,4,124462,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012102,1,4,114612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012103,1,4,114013,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012111,1,4,124283,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012112,1,4,114552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012113,1,4,124253,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012121,1,4,124343,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012122,1,4,114582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012123,1,4,114223,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012131,1,4,124523,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012132,1,4,114552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012133,1,4,124163,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012141,1,4,124402,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012142,1,4,114612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012143,1,4,114193,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012151,1,4,124313,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012152,1,4,114552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012153,1,4,114133,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012161,1,4,124343,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012162,1,4,114582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012163,1,4,114073,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11012171,1,4,124283,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012172,1,4,114612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11012173,1,4,124103,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013011,1,4,124283,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013012,1,4,124462,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013013,1,4,114552,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013021,1,4,124523,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013022,1,4,124343,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013023,1,4,114612,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013031,1,4,124402,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013032,1,4,124313,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013033,1,4,114582,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013041,1,4,124074,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013042,1,4,124462,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013043,1,4,124343,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013051,1,4,114164,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013052,1,4,114254,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013053,1,4,124283,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013061,1,4,114014,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013062,1,4,114194,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013063,1,4,124523,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013071,1,4,124224,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013072,1,4,114104,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013073,1,4,114552,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013081,1,4,114134,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013082,1,4,124044,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013083,1,4,124402,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013091,1,4,124074,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013092,1,4,124283,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013093,1,4,114612,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013101,1,4,114164,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013102,1,4,124343,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013103,1,4,124313,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013111,1,4,114254,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013112,1,4,124523,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013113,1,4,114582,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013121,1,4,114014,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013122,1,4,114552,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013123,1,4,124283,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013131,1,4,114194,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013132,1,4,124313,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013133,1,4,124343,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013141,1,4,124224,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013142,1,4,114612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013143,1,4,124462,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013151,1,4,114104,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013152,1,4,124402,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013153,1,4,114552,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013161,1,4,114134,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013162,1,4,114582,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013163,1,4,124523,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11013171,1,4,124044,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013172,1,4,114612,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11013173,1,4,124402,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014011,1,4,114014,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014012,1,4,114254,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014013,1,4,114164,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014021,1,4,114134,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014022,1,4,114104,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014023,1,4,114194,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014031,1,4,124224,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014032,1,4,124074,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014033,1,4,124462,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014041,1,4,114553,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014042,1,4,124044,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014043,1,4,124283,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014051,1,4,114613,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014052,1,4,124224,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014053,1,4,124523,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014061,1,4,114583,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014062,1,4,114164,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014063,1,4,124313,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014071,1,4,114554,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014072,1,4,114134,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014073,1,4,124402,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014081,1,4,114553,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014082,1,4,114104,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014083,1,4,114552,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
11014091,1,4,114613,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014092,1,4,114254,1,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
11014093,1,4,114612,1,24,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
