id,unit_id,trigger,voice_id,beloved_step,time,face_id,description,insert_word_type
681,101802,1,101,8,0,1,"I find myself treating that boy differently without even thinking about it...",0
682,101802,1,102,8,0,1,"It's always the student that falls for the teacher. Does the opposite happen...?",0
683,101802,2,1,1,0,1,"Hey! No peeking! I'm writing tomorrow's test!",0
684,101802,2,2,1,0,1,"All that studying must have you exhausted. Rest your head on my lap!",0
685,101802,2,3,1,0,1,"Finished your homework? Let me know if you need help with something. ♪",0
686,101802,2,4,1,0,1,"Hm? You see a bit down in the dumps. A big hug will fix that!",0
687,101802,2,101,8,0,1,"Your studies are going quite well! You must be graduating soon. I'll be sad to see you go.",0
688,101802,2,102,8,0,1,"Good job on the test! Your reward is a special lesson.",0
689,101802,2,1,1,1,1,"Shall I give you a special morning lesson?",0
690,101802,2,2,1,2,1,"You feel sleepy during afternoon classes, right? I get it, but hang in there! ♪",0
691,101802,2,3,1,3,1,"Ready for class tomorrow? I'll help you out, so let's get it done before bed. ♪",0
692,101802,3,1,1,0,1,"Could it be that I’m exposing myself a bit too much?",0
693,101802,3,2,1,0,1,"Which is softer, this or my lap?",0
694,101802,3,3,1,0,1,"How cute! I wonder if it’d be a hit in the classroom.",0
695,101802,3,4,1,0,1,"Phew, it's nice to kick up my feet! Teachers need breaks like this every so often. ♪",0
696,101802,3,5,1,0,1,"Brr, I'm still cold. If only I had someone here beside me...",0
697,101802,3,6,1,0,1,"Maybe I can be an advisor for the sports department, too?",0
698,101802,3,7,1,0,1,"Oh dear! I spilled it on my chest.",0
699,101802,3,8,1,0,1,"Ahhh! ♪ I just love these sort of fairytale romances!",0
701,102001,1,1,1,0,1,"Can you eat carrots, mister?",0
702,102001,1,2,1,0,1,"Eheheh... I'm gonna draw! ♪",0
703,102001,1,3,1,0,1,"Umm, mister? I wanna play together!",0
704,102001,1,4,1,0,1,"I found a pretty flower. I wanna show Mr. Nice Guy!",0
705,102001,1,5,1,0,1,"Mr. Rabbit goes hippety, hoppety! ♪",0
706,102001,1,101,4,0,1,"I'm gonna draw a picture of you, mister! ♪",0
707,102001,1,102,8,0,1,"When I grow up, I'm gonna marry you, mister! ♪",0
708,102001,2,1,1,0,1,"Wow! Your hand is so big!",0
709,102001,2,2,1,0,1,"Yay! Mr. Nice Guy gave me a compliment!",0
710,102001,2,3,1,0,1,"Hey there, Mr. Nice Guy! Let's play! ♪",0
711,102001,2,4,1,0,1,"Are you gonna play with me, mister? Yippee! ♪",0
712,102001,2,101,4,0,1,"Yay! It's Mr. Nice Guy. ♪ Here's a big hug!",0
713,102001,2,102,8,0,1,"Hey, mister! Hey! Could you pat my head, please?",0
714,102001,2,1,1,1,1,"Morning, Mr. Sun! You're always up so early!",0
715,102001,2,2,1,2,1,"Whoa! The sun is so high in the sky!",0
716,102001,2,3,1,3,1,"Mr. Nice Guy, can you read me a goodnight book?",0
717,102001,3,1,1,0,1,"I wanna be cute, just like a little bunny rabbit! ♪",0
718,102001,3,2,1,0,1,"Chilling out, ♪ sitting around, ♪ taking it easy. ♪",0
719,102001,3,3,1,0,1,"Wow, so cute! ♪ I'm so happy! ♪ Can I give it a hug?",0
720,102001,3,4,1,0,1,"Smells good! ♪ Makes my nose tingle! ♪ Mr. Rabbit is happy, too! ♪",0
721,102001,3,5,1,0,1,"So warm! ♪ Cozy, cozy! ♪ Snuggy, snuggy! ♪",0
722,102001,3,6,1,0,1,"W-whew... *sigh* I just don’t like exercising!",0
723,102001,3,7,1,0,1,"*chomp* I've gotta eat a lot so I can get big fast!",0
724,102001,3,8,1,0,1,"Guess what? I super love this story!",0
726,102002,1,1,1,0,1,"Boing, boing! I'm a hoppy bunny! ♪",0
727,102002,1,2,1,0,1,"I'm copying Mr. Rabbit! How is it?",0
728,102002,1,3,1,0,1,"Fluffy stuff feels good!",0
729,102002,1,4,1,0,1,"Misogi! Kyoka! Let's play!",0
730,102002,1,5,1,0,1,"Mr. Nice Guy, can you read me a goodnight book?",0
731,102002,1,101,8,0,1,"Hey Mr. Nice Guy! Do you like me?",0
732,102002,1,102,8,0,1,"When I grow up, I'm gonna marry you, mister! ♪",0
733,102002,2,1,1,0,1,"Yay! Mr. Nice Guy gave me a compliment!",0
734,102002,2,2,1,0,1,"Are you gonna play with me, mister? Yippee! ♪",0
735,102002,2,3,1,0,1,"Mr. Nice Guy, umm... Can you pat my head?",0
736,102002,2,4,1,0,1,"Ahaha! It tickles!",0
737,102002,2,101,8,0,1,"Mr. Nice Guy, your lap feels so comfy and safe!",0
738,102002,2,102,8,0,1,"Yay! ♪ I love getting pats on the head from Mr. Nice Guy. ♪",0
739,102002,2,1,1,1,1,"Morning, Mr. Sun! You're always up so early!",0
740,102002,2,2,1,2,1,"Nappy-nap time! ♪ Nap time with Mr. Nice Guy! ♪",0
741,102002,2,3,1,3,1,"I'm so sleepy... Hey, mister! Can you sleep with me tonight?",0
742,102002,3,1,1,0,1,"I wanna be cute, just like a little bunny rabbit! ♪",0
743,102002,3,2,1,0,1,"So soft and fluffy! It feels great! ♪ Gonna roll around. ♪",0
744,102002,3,3,1,0,1,"Wow, so cute! ♪ I'm so happy! ♪ Can I give it a hug?",0
745,102002,3,4,1,0,1,"Smells good! ♪ Makes my nose tingle! ♪ Mr. Rabbit is happy, too! ♪",0
746,102002,3,5,1,0,1,"So warm! ♪ Cozy, cozy! ♪ Snuggy, snuggy! ♪",0
747,102002,3,6,1,0,1,"*huff, puff* Phew, Mimi is pooped!",0
748,102002,3,7,1,0,1,"*chomp* I've gotta eat a lot so I can get big fast!",0
749,102002,3,8,1,0,1,"Guess what? I super love this story!",0
751,102101,1,1,1,0,1,"Ohh... I'm not sure where I should go.",0
752,102101,1,2,1,0,1,"I feel so much more relaxed at home than when I'm outside.",0
753,102101,1,3,1,0,1,"I wanna bake some cookies... but will the others eat them...?",0
754,102101,1,4,1,0,1,"A is for Ayane, B is for Bunny, C is for Kurumi!",0
755,102101,1,5,1,0,1,"Observation skills are an important part of acting. *stare*",0
756,102101,1,101,4,0,1,"When I look at you, my face starts to flush... I-I wonder why.",0
757,102101,1,102,8,0,1,"A-a romantic play... M-maybe he'll rehearse it with me...",0
758,102101,2,1,1,0,1,"Th-this book is so much fun to read! ♪",0
759,102101,2,2,1,0,1,"O-oh, you're gonna play with me? Yippee! ♪",0
760,102101,2,3,1,0,1,"Are you used to living in Landosol? I'm not quite yet.",0
761,102101,2,4,1,0,1,"M-mister, can you help me practice speaking?",0
762,102101,2,101,4,0,1,"You like my ribbon? O-omigosh... I-I'm blushing!",0
763,102101,2,102,8,0,1,"Big Bro. ♪ Eheheh! I just wanted to try calling you that. ♪",0
764,102101,2,1,1,1,1,"I wonder if I can make it through today without embarrassing myself.",0
765,102101,2,2,1,2,1,"Lunch is served! ♪ H-has my cooking improved?",0
766,102101,2,3,1,3,1,"I did my best to stay awake until you got back.",0
767,102101,3,1,1,0,1,"Gonna do my best to transform into a pretty girl!",0
768,102101,3,2,1,0,1,"All fluffy and warm... Just like Big Bro. ♪",0
769,102101,3,3,1,0,1,"Let me practice my acting in front of this little one!",0
770,102101,3,4,1,0,1,"I'm going to soak this in my ribbon and clothes, so I'll always smell good. ♪",0
771,102101,3,5,1,0,1,"Eheheh... Nice and warm.",0
772,102101,3,6,1,0,1,"*huff, puff* Whew... Urgh!",0
773,102101,3,7,1,0,1,"*munch, munch* Eheheh... Nothing makes me happier than good food!",0
774,102101,3,8,1,0,1,"Whenever I read plays I imagine myself acting out the parts.",0
776,102102,1,1,1,0,1,"Line up these cuties like this... Nice and relaxing. ♪",0
777,102102,1,2,1,0,1,"*yawn* Time really seems to pass by slowly here.",0
778,102102,1,3,1,0,1,"This script is touching... I can't stop crying! I'd love to perform it someday.",0
779,102102,1,4,1,0,1,"Observation skills are an important part of acting. *stare*",0
780,102102,1,5,1,0,1,"A is for Ayane, B is for Bunny, C is for Kurumi, D is... It's so hard.",0
781,102102,1,101,8,0,1,"I-if you get hungry, just let me know. I-I'll do my best to cook for you!",0
782,102102,1,102,8,0,1,"A-a romantic play... M-maybe he'll rehearse it with me...",0
783,102102,2,1,1,0,1,"Th-this book is so much fun to read! ♪",0
784,102102,2,2,1,0,1,"You don't know how happy I am when we get to talk a lot.",0
785,102102,2,3,1,0,1,"There must be something I can do... Aha! I'll clean!",0
786,102102,2,4,1,0,1,"Maybe I'm starting to be just a little bit more confident in myself.",0
787,102102,2,101,8,0,1,"You like my ribbon? O-omigosh... I-I'm blushing!",0
788,102102,2,102,8,0,1,"Big Bro. ♪ Eheheh! I just wanted to try calling you that. ♪",0
789,102102,2,1,1,1,1,"Good morning! I must practice my stage acting out loud.",0
790,102102,2,2,1,2,1,"Shall we have tea? I baked cookies, if you'd like to try them.",0
791,102102,2,3,1,3,1,"Reading scripts before I go to sleep helps me remember.",0
792,102102,3,1,1,0,1,"Gonna do my best to transform into a pretty girl!",0
793,102102,3,2,1,0,1,"Ahh... It's so soft and soothing...",0
794,102102,3,3,1,0,1,"Let me practice my acting in front of this little one!",0
795,102102,3,4,1,0,1,"I'm going to soak this in my ribbon and clothes, so I'll always smell good. ♪",0
796,102102,3,5,1,0,1,"Eheheh... Nice and warm.",0
797,102102,3,6,1,0,1,"Wh-when it comes to acting on stage, st-stamina is real important, too!",0
798,102102,3,7,1,0,1,"I'm going to eat every last bite!",0
799,102102,3,8,1,0,1,"Whenever I read plays I imagine myself acting out the parts.",0
801,102201,1,1,1,0,1,"Uh, hey, can you help me practice how not to be so shy?",0
802,102201,1,2,1,0,1,"I wonder how I can become as cute as Akari.",0
803,102201,1,3,1,0,1,"I got a rare card! Hey, hey, look! Can you believe it?!",0
804,102201,1,4,1,0,1,"I-I'm in the same room as he is... S-so? Who cares!",0
805,102201,1,5,1,0,1,"When I get hooked on a game, it's hard for me to quit.",0
806,102201,1,101,4,0,1,"Maybe he'd be happy if I was more girlish... Wait, what am I thinking?!",0
807,102201,1,102,8,0,1,"Urgh... My hearts starts pounding when I get a glimpse of him these days.",0
808,102201,2,1,1,0,1,"I know I lost the game, but you don't have to tickle me so mu— Ahahah! Qu-quit it!",0
809,102201,2,2,1,0,1,"I don't get that nervous, talking with you. I wonder why.",0
810,102201,2,3,1,0,1,"I just can't wait. Can't wait for that game to come out!",0
811,102201,2,4,1,0,1,"You don't get shy meeting new people, do you? I'm so jealous...",0
812,102201,2,101,4,0,1,"B-by the way, do you have a crush on... N-nothing, never mind!",0
813,102201,2,102,8,0,1,"Y-you know... talking with you like this, i-it's really not so bad!",0
814,102201,2,1,1,1,1,"G-g-good morning! ...Yes! I managed to greet him properly!",0
815,102201,2,2,1,2,1,"Hey, maybe we could... Um, nope, never mind! Forget I said anything!",0
816,102201,2,3,1,3,1,"It's still early in the night, and we're playing games until the sun comes up!",0
817,102201,3,1,1,0,1,"I don't think I can be as cute as Akari.",0
818,102201,3,2,1,0,1,"Laying around and playing games sounds like fun.",0
819,102201,3,3,1,0,1,"It's cute... but maybe not my style.",0
820,102201,3,4,1,0,1,"Phew, now I can kick back and play a game.",0
821,102201,3,5,1,0,1,"Mm... It's so warm. I think I might doze off.",0
822,102201,3,6,1,0,1,"Exercising is fun if you think about it as a game.",0
823,102201,3,7,1,0,1,"You use your head when you play, so you gotta take in more nutrients.",0
824,102201,3,8,1,0,1,"Ah, I see now. A smile is important for making friends.",0
826,102202,1,1,1,0,1,"Now then, what game should we play today?",0
827,102202,1,2,1,0,1,"Having people to play games with is so new to me...",0
828,102202,1,3,1,0,1,"I got a rare card! Awesome, huh?!",0
829,102202,1,4,1,0,1,"How does Akari make friends so easily? Is there some kind of trick?",0
830,102202,1,5,1,0,1,"When I get hooked on a game, it's hard for me to quit.",0
831,102202,1,101,8,0,1,"Urgh... My hearts starts pounding when I get a glimpse of him these days.",0
832,102202,1,102,8,0,1,"Oh, hello. Would you like to um... play games a bit more?",0
833,102202,2,1,1,0,1,"Uh, hey, can you help me practice how not to be so shy?",0
834,102202,2,2,1,0,1,"I can't find any interesting games... Help me look!",0
835,102202,2,3,1,0,1,"Hey, take a look! It's the new game I picked up!",0
836,102202,2,4,1,0,1,"I know I lost the game, but you don't have to tickle me so mu— Ahahah! Qu-quit it!",0
837,102202,2,101,8,0,1,"B-by the way, do you have a crush on... N-nothing, never mind!",0
838,102202,2,102,8,0,1,"Y-you know... You can stay here a little longer.",0
839,102202,2,1,1,1,1,"G-g-good morning! ...Yes! I managed to greet him properly!",0
840,102202,2,2,1,2,1,"Hey, maybe we could... Um, nope, never mind! Forget I said anything!",0
841,102202,2,3,1,3,1,"It's still early in the night, and we're playing games until the sun comes up!",0
842,102202,3,1,1,0,1,"Maybe he'd be happy if I was more girlish... Wait, what am I thinking?!",0
843,102202,3,2,1,0,1,"*yawn* This is so tempting after an all-nighter...",0
844,102202,3,3,1,0,1,"It's cute... but maybe not my style.",0
845,102202,3,4,1,0,1,"I wonder if knowing lots about these kinds of things makes me more girly...",0
846,102202,3,5,1,0,1,"Playing games in here on cold days is the best.",0
847,102202,3,6,1,0,1,"All I do lately is play games. I guess once in a while is fine?",0
848,102202,3,7,1,0,1,"You use your head when you play, so you gotta take in more nutrients.",0
849,102202,3,8,1,0,1,"Ah, I see now. A smile is important for making friends.",0
851,102301,1,1,1,0,1,"Rock, paper, scissors! Now look... there! Aww, I lost! ""I win!""",0
852,102301,1,2,1,0,1,"I can do anything as long as I have Pukichi!",0
853,102301,1,3,1,0,1,"I'm warming up my voice! Pukichiii... Fullswing!!",0
854,102301,1,4,1,0,1,"Pukichi Fullswing might not be the best idea here.",0
855,102301,1,5,1,0,1,"I wonder if I can put Pukichi somewhere in this room.",0
856,102301,1,101,4,0,1,"You know... you look a little like Pukichi! ♪",0
857,102301,1,102,8,0,1,"I really want you and Pukichi to become friends too!",0
858,102301,2,1,1,0,1,"Make sure you have sweets for both me and Pukichi! ♪",0
859,102301,2,2,1,0,1,"Pukichi says he's starving. Give him a snack!",0
860,102301,2,3,1,0,1,"“Lay a finger on Ayane and you'll be sorry, kid.""",0
861,102301,2,4,1,0,1,"I'm bonding with Pukichi so we can be even better friends!",0
862,102301,2,101,4,0,1,"You're special, so you can touch all you want. Touch Pukichi, I mean.",0
863,102301,2,102,8,0,1,"Mister, should I call you ""Mr. Pu"" from now on?",0
864,102301,2,1,1,1,1,"I didn't know you were such an early bird! I'm still sleepy!",0
865,102301,2,2,1,2,1,"*yawn* I'm gonna go take a nap with Pukichi.",0
866,102301,2,3,1,3,1,"I really lose track of time when I talk to Pukichi...",0
868,102301,3,2,1,0,1,"What a comfortable seat. But you can't sit down, can you, Pukichi?",0
869,102301,3,3,1,0,1,"So cuuute! Maybe it can be a friend for Pukichi.",0
870,102301,3,4,1,0,1,"Smells good! ♪ Pukichi likes it, too!",0
871,102301,3,5,1,0,1,"It's so spongy! Do you like it too, Pukichi?",0
873,102301,3,7,1,0,1,"Delicious! Wanna try it too, Pukichi?",0
874,102301,3,8,1,0,1,"Pukichi! Read me this book!",0
901,102501,1,1,1,0,1,"Why do I keep messing up? I might just have to resign!",0
902,102501,1,2,1,0,1,"Huh? Huh? I've gotten lost inside the room!",0
903,102501,1,3,1,0,1,"I wonder how I can keep myself from tripping so much...",0
904,102501,1,4,1,0,1,"Whoa, whoa, whoa! Phew... E-eek!",0
905,102501,1,5,1,0,1,"Ohh, what if my klutziness ends up destroying everything in this house?",0
906,102501,1,101,4,0,1,"I must prepare something delicious to greet him!",0
907,102501,1,102,8,0,1,"I'm going to work as hard as I can. ♪",0
908,102501,2,1,1,0,1,"Shall I clean out your ears? What? That's too scary?",0
909,102501,2,2,1,0,1,"You must be tired. How about a nap? You could use my lap.",0
910,102501,2,3,1,0,1,"Welcome back, my lord. ♪",0
911,102501,2,4,1,0,1,"I'm sorry, I'm sorry, I'm sorry!!",0
912,102501,2,101,4,0,1,"Is it proper for a maid like me to feel this way?",0
913,102501,2,102,8,0,1,"Please think of me as your very own personal maid.",0
914,102501,2,1,1,1,1,"Good morning! I hope we have a... E-eeek!",0
915,102501,2,2,1,2,1,"Lunch turned out... terribly. I-I'll try to redeem myself with dessert.",0
916,102501,2,3,1,3,1,"My goal for tomorrow is no accidents! Th-that was my goal yesterday, too.",0
917,102501,3,1,1,0,1,"Oh, my maid uniform is starting to fray. I'll have to sew it later.",0
918,102501,3,2,1,0,1,"After this break, I need to do the laundry, cook, and then clean!",0
919,102501,3,3,1,0,1,"How cute. ♪ I'll give you a little wash later.",0
920,102501,3,4,1,0,1,"What a lovely fragrance. I'd love to use it for milady's room.",0
921,102501,3,5,1,0,1,"Should we hang the laundry here?",0
922,102501,3,6,1,0,1,"Wh-whoa... I-I'm gonna fall!",0
923,102501,3,7,1,0,1,"I wish I could make something this delicious!",0
924,102501,3,8,1,0,1,"Maids in stories always seem to fall in love with their masters...",0
926,102502,1,1,1,0,1,"What if I get kicked out for messing up again?",0
927,102502,1,2,1,0,1,"Huh? Huh? I've gotten lost inside the room!",0
928,102502,1,3,1,0,1,"What can I do to make myself a first-class maid?",0
929,102502,1,4,1,0,1,"An ""S"" on the salt, and an ""S"" on the sugar... O-oh my!",0
930,102502,1,5,1,0,1,"If you require anything, please just let me know!",0
931,102502,1,101,8,0,1,"Oh, what will I do if I cause trouble and folks end up hating me?",0
932,102502,1,102,8,0,1,"Is it proper for a maid like me to feel this way?",0
933,102502,2,1,1,0,1,"Will you be going out? Enjoy your outing, my lord! ♪",0
934,102502,2,2,1,0,1,"Why do I keep messing up? I might just have to resign!",0
935,102502,2,3,1,0,1,"Oh no, did I bungle something up again?",0
936,102502,2,4,1,0,1,"I acquired some delicious tea leaves! ♪ Would you like to try some together?",0
937,102502,2,101,8,0,1,"I'll pretend to trip and then he’ll— Oh! You didn’t see anything!",0
938,102502,2,102,8,0,1,"If it's for you, I'll do anything I can to be of service.",0
939,102502,2,1,1,1,1,"Good morning! I hope we have a... A-aaah!",0
940,102502,2,2,1,2,1,"Lunch turned out... terribly. I-I'll try to redeem myself with dessert.",0
941,102502,2,3,1,3,1,"My goal for tomorrow is no accidents! Th-that was my goal yesterday, too.",0
942,102502,3,1,1,0,1,"Oh, my maid uniform is starting to fray. I'll have to sew it later.",0
943,102502,3,2,1,0,1,"It's very comfortable to sit on! I'm sure milady would enjoy relaxing on it! ♪",0
944,102502,3,3,1,0,1,"How cute. ♪ I'll give you a little wash later.",0
945,102502,3,4,1,0,1,"What a lovely fragrance. I'd love to use it for milady's room.",0
946,102502,3,5,1,0,1,"It's nice being warm, but is me being near fire really a good thing?!",0
947,102502,3,6,1,0,1,"Every time I try to work out, I end up hurting myself.",0
948,102502,3,7,1,0,1,"I'm just a maid! I don't deserve such delicious food!",0
949,102502,3,8,1,0,1,"Maids in stories always seem to fall in love with their masters...",0
951,102701,1,1,1,0,1,"I want this room just for me, and him.",0
952,102701,1,2,1,0,1,"He belongs to me... His eyes, ears, nose, mouth, hair, neck, chest, waist, hands, legs... His warmth, and his heart!",0
953,102701,1,3,1,0,1,"It's no use fighting fate... Heehee... Heehee...",0
954,102701,1,4,1,0,1,"The room smells like my soul mate... Ahh, how blissful.",0
955,102701,1,5,1,0,1,"Being the cure is better than nothing. But my greatest wish is to be the poison.",0
956,102701,1,101,4,0,1,"Teehee... I'm visualizing myself on a date with him. Teeheeheehee...",0
957,102701,1,102,8,0,1,"Maybe instead of restoring memories, I'll try fabricating them... with me as his soul mate...",0
958,102701,2,1,1,0,1,"Do you believe in fate? Oh, but of course you absolutely must!",0
959,102701,2,2,1,0,1,"This medicine should be taken every day, many, many times. It's a love potion.",0
960,102701,2,3,1,0,1,"I have a request. Would you be the new guinea pig for my research?",0
961,102701,2,4,1,0,1,"The poison mushrooms I'm secretly cultivating have grown in all their poisonous glory...",0
962,102701,2,101,4,0,1,"With you, I'm just an ordinary young girl... who has some skill in making poisons.",0
963,102701,2,102,8,0,1,"I belong entirely to you, body and soul. And you to me.",0
964,102701,2,1,1,1,1,"Good morning. I was watching you sleep all night long.",0
965,102701,2,2,1,2,1,"I've prepared lunch for you. Don't worry, I didn't poison it. Heehee...",0
966,102701,2,3,1,3,1,"I'll be close by watching over you until you fall asleep. ...Um, why aren't you falling asleep?",0
967,102701,3,1,1,0,1,"If I could seal him in a mirror, then he would belong only to me...",0
968,102701,3,2,1,0,1,"Ah! A bit of relaxing gave me an idea!",0
969,102701,3,3,1,0,1,"Oh my. That matches perfectly with the stuffed chimera.",0
970,102701,3,4,1,0,1,"This room has a wonderful smell. Ah, could it be your scent...?!",0
971,102701,3,5,1,0,1,"What warmth... I can use this for thermal processing.",0
972,102701,3,6,1,0,1,"Perhaps I can harness this kinetic energy for something...",0
973,102701,3,7,1,0,1,"This is good. Maybe I'll serve him some, too... with some medicine in it.",0
974,102701,3,8,1,0,1,"There must be some scientific studies on how I can make him mine.",0
976,102702,1,1,1,0,1,"I want this room just for me, and him.",0
977,102702,1,2,1,0,1,"The poison mushrooms I'm secretly cultivating have grown in all their poisonous glory...",0
978,102702,1,3,1,0,1,"Hmm, now how can I get him to try out my new medicine?",0
979,102702,1,4,1,0,1,"The room smells like my soul mate... Ahh, how blissful.",0
980,102702,1,5,1,0,1,"Maybe instead of restoring memories, I'll try fabricating them... with me as his soul mate...",0
981,102702,1,101,8,0,1,"Teehee... I'm visualizing myself on a date with him. Teeheeheehee...",0
982,102702,1,102,8,0,1,"Magic, science, alchemy... I will master them all for my soul mate.",0
983,102702,2,1,1,0,1,"There are quite a lot of huss— sorry, I meant ""girls,"" in this room.",0
984,102702,2,2,1,0,1,"What you need, is advanced education as my partner... Oh, he ran away!",0
985,102702,2,3,1,0,1,"I have a request. Would you be the new guinea pig for my research?",0
986,102702,2,4,1,0,1,"When you're sleeping, I... *giggle* Let's just leave it at that.",0
987,102702,2,101,8,0,1,"In my dreams, your heart is all mine, but reality... is much more vexing.",0
988,102702,2,102,8,0,1,"With you, I'm just an ordinary young girl... who has some skill in making poisons.",0
989,102702,2,1,1,1,1,"Good morning. I was watching you sleep all night long.",0
990,102702,2,2,1,2,1,"Well, it's time to eat. It's good, I assure you, even if the special sauce slightly numbs the body...",0
991,102702,2,3,1,3,1,"I'll be close by watching over you until you fall asleep. ...Um, why aren't you falling asleep?",0
992,102702,3,1,1,0,1,"Perhaps I should put a little more effort into my appearance.",0
993,102702,3,2,1,0,1,"Ah! A bit of relaxing gave me an idea!",0
994,102702,3,3,1,0,1,"How dare she bypass me to flirt with you. Unforgivable!",0
995,102702,3,4,1,0,1,"This room has a wonderful smell. Ah, could it be your scent...?!",0
996,102702,3,5,1,0,1,"What a nice plushie. This is almost like being in his arms.",0
997,102702,3,6,1,0,1,"Perhaps I can harness this kinetic energy for something...",0
998,102702,3,7,1,0,1,"This is good. Maybe I'll serve him some, too... with some medicine in it.",0
999,102702,3,8,1,0,1,"There must be some scientific studies on how I can make him mine.",0
1001,102801,1,1,1,0,1,"Children's games haven’t changed much since I was young.",0
1002,102801,1,2,1,0,1,"We mustn't waste items that can still be of use. Oh, like this one here.",0
1003,102801,1,3,1,0,1,"Pure extravagance is bad, but it's also wrong to live life wound up too tight.",0
1004,102801,1,4,1,0,1,"I've worked up an appetite. Maybe I'll make something from leftovers.",0
1005,102801,1,5,1,0,1,"Trade is all about non-zero-sum ideas. Win-win for everyone!",0
1006,102801,1,101,4,0,1,"Ever since you started helping out, I've enjoyed my work so much more! ♪",0
1007,102801,1,102,8,0,1,"I'd like to share a yakisoba sandwich with him right about now.",0
1008,102801,2,1,1,0,1,"Hi there! Do you know of a good place that's on the cheap side?",0
1009,102801,2,2,1,0,1,"You think I behave elegantly? Really? Thank you. ♪",0
1010,102801,2,3,1,0,1,"Work well, play well, rest well, then work some more. Now that's a healthy lifestyle.",0
1011,102801,2,4,1,0,1,"Want to clean the place up together? It's pretty addictive. ♪",0
1012,102801,2,101,4,0,1,"When you're here, it makes the children so happy! ♪ Me too, of course!",0
1013,102801,2,102,8,0,1,"Hey, are you happy? Why the surprise? Being happy is important.",0
1014,102801,2,1,1,1,1,"Want to be efficient? Do your difficult tasks first thing in the morning!",0
1015,102801,2,2,1,2,1,"Fancy some afternoon tea? I know a nice cafe. ♪",0
1016,102801,2,3,1,3,1,"Come, let's enjoy this elegant night. Should I put on some modern classical music?",0
1017,102801,3,1,1,0,1,"A true lady must attend to her appearance. I must become a good example. ♪",0
1018,102801,3,2,1,0,1,"Well, that part of the work's done. Time for a little break...",0
1019,102801,3,3,1,0,1,"Ehehe! It's a joy to see such adorable things!",0
1020,102801,3,4,1,0,1,"This scent is lovely. It's like I'm really living in the lap of luxury. ♪",0
1021,102801,3,5,1,0,1,"I need to keep myself warm so I don't catch a cold.",0
1022,102801,3,6,1,0,1,"Okay! There's ways to train efficiently when you're indoors!",0
1023,102801,3,7,1,0,1,"*munch, munch* Oh, do I have any on my mouth?",0
1024,102801,3,8,1,0,1,"Learn the wisdom of the past, and apply it to the future.",0
1026,102802,1,1,1,0,1,"I need to put together a list of cheap places to shop.",0
1027,102802,1,2,1,0,1,"A true lady never shows any signs of weariness.",0
1028,102802,1,3,1,0,1,"Might there be some food they'll like that isn't so expensive...",0
1029,102802,1,4,1,0,1,"Children's games haven’t changed much since I was young.",0
1030,102802,1,5,1,0,1,"Trade is all about non-zero-sum ideas. Win-win for everyone!",0
1031,102802,1,101,8,0,1,"I'd like to share a yakisoba sandwich with him right about now.",0
1032,102802,1,102,8,0,1,"I want to visit so many different places with him.",0
1033,102802,2,1,1,0,1,"I need you to come shopping with me. There's a big sale.",0
1034,102802,2,2,1,0,1,"When you're here, it makes the children so happy! ♪ Me too, of course! ♪",0
1035,102802,2,3,1,0,1,"Work well, play well, rest well, then work some more. Now that's a healthy lifestyle.",0
1036,102802,2,4,1,0,1,"It's nice to take it easy with you like this.",0
1037,102802,2,101,8,0,1,"Say, I want to go do something fun... With you, of course!",0
1038,102802,2,102,8,0,1,"Ever since you started helping out, I've enjoyed my work so much more! ♪",0
1039,102802,2,1,1,1,1,"Want to be efficient? Do your difficult tasks first thing in the morning!",0
1040,102802,2,2,1,2,1,"Let's eat lunch and get ready for an afternoon of work! We've got plenty to do. ♪",0
1041,102802,2,3,1,3,1,"*yawn* Oh, look at the time! I wonder if the children are asleep.",0
1042,102802,3,1,1,0,1,"Being busy is all the more reason to keep looking sharp!",0
1043,102802,3,2,1,0,1,"Well, that part of the work's done. Time for a little break...",0
1044,102802,3,3,1,0,1,"Heheheh, I could stare at this forever.",0
1045,102802,3,4,1,0,1,"This scent is lovely. It's like I'm really living in the lap of luxury. ♪",0
1046,102802,3,5,1,0,1,"I need to keep myself warm so I don't catch a cold.",0
1047,102802,3,6,1,0,1,"Okay! There's ways to train efficiently when you're indoors!",0
1048,102802,3,7,1,0,1,"Time to eat up and get those nutrients!",0
1049,102802,3,8,1,0,1,"Learn the wisdom of the past, and apply it to the future.",0
1051,102901,1,1,1,0,1,"So many cute girls here... I wonder if any would join my group.",0
1052,102901,1,2,1,0,1,"The next concert venue is bigger than usual, so I'm really excited!",0
1053,102901,1,3,1,0,1,"The outfit for my new song is almost finished! I can't wait!",0
1054,102901,1,4,1,0,1,"I'd like to try a duet with him sometime. ♪",0
1055,102901,1,5,1,0,1,"Be healthy and glow, do good and sparkle... Writing lyrics is hard!",0
1056,102901,1,101,4,0,1,"Of course I love my fans, but I want to focus on him more...",0
1057,102901,1,102,8,0,1,"Even if you don't see my photo book, the real thing's right here!",0
1058,102901,2,1,1,0,1,"Hey, will you help me practice for my meet-and-greet?",0
1059,102901,2,2,1,0,1,"I'm practicing poses for my photo book! W-what do you think?",0
1060,102901,2,3,1,0,1,"You can't tell what I'm writing? C'mon! This is my signature!",0
1061,102901,2,4,1,0,1,"Hey, would you come to my next concert? I'll get you a good seat!",0
1062,102901,2,101,4,0,1,"Oh, can you read this script with me? I want you to play the part of the lover.",0
