gacha_id,gacha_name,description,description_2,description_sp,gacha_detail,gacha_cost_type,price,free_gacha_type,free_gacha_interval_time,free_gacha_count,discount_price,gacha_odds,gacha_odds_star2,gacha_type,movie_id,start_time,end_time,ticket_id,special_id,exchange_id,ticket_id_10,rarity_odds,chara_odds_star1,chara_odds_star2,chara_odds_star3,gacha10_special_odds_star1,gacha10_special_odds_star2,gacha10_special_odds_star3,prizegacha_id,gacha_bonus_id,gacha_times_limit10
20068,"Premium Gacha","The Premium Gacha only contains characters!","","",2,2,150,0,0,0,50,0,0,1,200001,"2023/01/29 23:00:00","2023/02/01 22:59:59",24001,0,68,24004,250000,20068_1,20068_2,20068_3,0,0,0,0,0,0
30001,"Focus Gacha","Boosted rates for the new character Djeeta!","","",2,2,150,0,0,0,50,30001,31001,1,300001,"2021/01/19 23:00:00","2021/01/29 22:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,"Focus Gacha","Boosted rates for the new character Jun!","","",2,2,150,0,0,0,50,30002,31002,1,300002,"2021/01/29 23:00:00","2021/02/08 22:59:59",24001,0,2,0,0,0,0,0,0,0,0,0,0,0
30003,"Focus Gacha","Boosted rates for the new character Rin!","","",2,2,150,0,0,0,50,30003,31003,1,300003,"2021/02/08 23:00:00","2021/02/17 22:59:59",24001,0,3,0,0,0,0,0,0,0,0,0,0,0
30004,"Focus Gacha","Boosted rates for the new character Arisa!","","",2,2,150,0,0,0,50,30004,31004,1,300004,"2021/02/17 23:00:00","2021/03/04 22:59:59",24001,0,4,0,0,0,0,0,0,0,0,0,0,0
30005,"Focus Gacha","Boosted rates for the new character Ayane!","","",2,2,150,0,0,0,50,30005,31005,1,300005,"2021/03/04 23:00:00","2021/03/22 22:59:59",24001,0,5,0,0,0,0,0,0,0,0,0,0,0
30006,"Focus Gacha","Boosted rates for the new character Kyoka!","","",2,2,150,0,0,0,50,30006,31006,1,300006,"2021/03/22 23:00:00","2021/04/11 22:59:59",24001,0,6,0,0,0,0,0,0,0,0,0,0,0
30007,"Focus Gacha","Boosted rates for the new character Misato!","","",2,2,150,0,0,0,50,30007,31007,1,300007,"2021/04/11 23:00:00","2021/04/28 22:59:59",24001,0,7,0,0,0,0,0,0,0,0,0,0,0
30008,"Focus Gacha","Boosted rates for the new character Illya!","","",2,2,150,0,0,0,50,30008,31008,1,300008,"2021/04/28 23:00:00","2021/05/18 22:59:59",24001,0,8,0,0,0,0,0,0,0,0,0,0,0
30009,"Focus Gacha","Boosted rates for the new character Tsumugi!","","",2,2,150,0,0,0,50,30009,31009,1,300009,"2021/05/18 23:00:00","2021/06/03 22:59:59",24001,0,9,0,0,0,0,0,0,0,0,0,0,0
30010,"Focus Gacha","Boosted rates for the limited character Pecorine!","","",2,2,150,0,0,0,50,30010,31010,1,300010,"2021/06/03 23:00:00","2021/06/22 22:59:59",24001,0,10,0,0,0,0,0,0,0,0,0,0,0
30011,"Focus Gacha","Boosted rates for the limited character Suzume!","","",2,2,150,0,0,0,50,30011,31011,1,300011,"2021/06/22 23:00:00","2021/07/09 22:59:59",24001,0,11,0,0,0,0,0,0,0,0,0,0,0
30012,"Focus Gacha","Boosted rates for the limited character Karyl!","","",2,2,150,0,0,0,50,30012,31012,1,300012,"2021/07/09 23:00:00","2021/08/01 22:59:59",24001,0,12,0,0,0,0,0,0,0,0,0,0,0
30014,"Focus Gacha","Boosted rates for the new character Tomo!","","",2,2,150,0,0,0,50,30014,31014,1,300014,"2021/08/18 23:00:00","2021/09/07 22:59:59",24001,0,14,0,0,0,0,0,0,0,0,0,0,0
30015,"Focus Gacha","Boosted rates for the new character Matsuri!","","",2,2,150,0,0,0,50,30015,31015,1,300015,"2021/09/07 23:00:00","2021/09/24 22:59:59",24001,0,15,0,0,0,0,0,0,0,0,0,0,0
30016,"Focus Gacha","Boosted rates for the limited character Shinobu!","","",2,2,150,0,0,0,50,30016,31016,1,300016,"2021/09/24 23:00:00","2021/10/12 22:59:59",24001,0,16,0,0,0,0,0,0,0,0,0,0,0
30017,"Focus Gacha","Boosted rates for the limited character Misaki!","","",2,2,150,0,0,0,50,30017,31017,1,300017,"2021/10/12 23:00:00","2021/10/25 22:59:59",24001,0,17,0,0,0,0,0,0,0,0,0,0,0
30019,"Focus Gacha","Boosted rates for the new character Ruka!","","",2,2,150,0,0,0,50,30019,31019,1,300019,"2021/10/28 23:00:00","2021/11/11 22:59:59",24001,0,19,0,0,0,0,0,0,0,0,0,0,0
30020,"Focus Gacha","Boosted rates for the new character Nanaka!","","",2,2,150,0,0,0,50,30020,31020,1,300020,"2021/11/11 23:00:00","2021/11/22 22:59:59",24001,0,20,0,0,0,0,0,0,0,0,0,0,0
30021,"Focus Gacha","Boosted rates for the limited character Chika!","","",2,2,150,0,0,0,50,30021,31021,1,300021,"2021/11/22 23:00:00","2021/12/07 22:59:59",24001,0,21,0,0,0,0,0,0,0,0,0,0,0
30022,"Focus Gacha","Boosted rates for the limited character Ayane!","","",2,2,150,0,0,0,50,30022,31022,1,300022,"2021/12/07 23:00:00","2021/12/20 22:59:59",24001,0,22,0,0,0,0,0,0,0,0,0,0,0
30024,"Focus Gacha","Boosted rates for the limited character Yui!","","",2,2,150,0,0,0,50,30024,31024,1,300024,"2021/12/23 23:00:00","2022/01/05 22:59:59",24001,0,24,0,0,0,0,0,0,0,0,0,0,0
30025,"Focus Gacha","Boosted rates for the limited character Hiyori!","","",2,2,150,0,0,0,50,30025,31025,1,300025,"2022/01/05 23:00:00","2022/01/18 22:59:59",24001,0,25,0,0,0,0,0,0,0,0,0,0,0
30026,"Focus Gacha","Boosted rates for the limited character Shizuru!","","",2,2,150,0,0,0,50,30026,31026,1,300026,"2022/01/18 23:00:00","2022/02/01 22:59:59",24001,0,26,0,0,0,0,0,0,0,0,0,0,0
30028,"Focus Gacha","Boosted rates for the new character Kasumi!","","",2,2,150,0,0,0,50,30028,31028,1,300028,"2022/02/14 23:00:00","2022/03/01 22:59:59",24001,0,28,0,0,0,0,0,0,0,0,0,0,0
30029,"Focus Gacha","Boosted rates for the new character Ayumi!","","",2,2,150,0,0,0,50,30029,31029,1,300029,"2022/03/01 23:00:00","2022/03/10 22:59:59",24001,0,29,0,0,0,0,0,0,0,0,0,0,0
30031,"Focus Gacha","Boosted rates for the new character Anne!","","",2,2,150,0,0,0,50,30031,31031,1,300031,"2022/03/10 23:00:00","2022/03/23 22:59:59",24001,0,31,0,0,0,0,0,0,0,0,0,0,0
30032,"Focus Gacha","Boosted rates for the new character Grea!","","",2,2,150,0,0,0,50,30032,31032,1,300032,"2022/03/23 23:00:00","2022/04/05 22:59:59",24001,0,32,0,0,0,0,0,0,0,0,0,0,0
30034,"Focus Gacha","Boosted rates for the new character Kuka (Oedo)!","","",2,2,150,0,0,0,50,0,0,1,300034,"2022/04/12 23:00:00","2022/04/18 22:59:59",24001,0,34,24004,250000,30034_1,30034_2,30034_3,0,0,0,0,0,0
30035,"Focus Gacha","Boosted rates for characters featured in the Revival Event!","","",2,2,150,0,0,0,50,0,0,1,300035,"2022/04/18 23:00:00","2022/04/22 22:59:59",24001,0,35,24004,250000,30035_1,30035_2,30035_3,0,0,0,0,0,0
30036,"Focus Gacha","Boosted rates for the new character Ninon (Oedo)!","","",2,2,150,0,0,0,50,0,0,1,300036,"2022/04/22 23:00:00","2022/05/02 22:59:59",24001,0,36,24004,250000,30036_1,30036_2,30036_3,0,0,0,0,0,0
30037,"Focus Gacha","Boosted rates for the limited character Rem!","","",2,2,150,0,0,0,50,0,0,1,300037,"2022/05/02 23:00:00","2022/05/15 22:59:59",24001,0,37,24004,250000,30037_1,30037_2,30037_3,0,0,0,0,0,0
30038,"Focus Gacha","Boosted rates for characters featured in the Revival Event!","","",2,2,150,0,0,0,50,0,0,1,300038,"2022/05/15 23:00:00","2022/05/19 22:59:59",24001,0,38,24004,250000,30038_1,30038_2,30038_3,0,0,0,0,0,0
30039,"Focus Gacha","Boosted rates for the limited character Emilia!","","",2,2,150,0,0,0,50,0,0,1,300039,"2022/05/19 23:00:00","2022/06/01 22:59:59",24001,0,39,24004,250000,30039_1,30039_2,30039_3,0,0,0,0,0,0
30040,"Focus Gacha","Boosted rates for the limited character Suzuna!","","",2,2,150,0,0,0,50,0,0,1,300040,"2022/06/01 23:00:00","2022/06/14 22:59:59",24001,0,40,24004,250000,30040_1,30040_2,30040_3,0,0,0,0,0,0
30041,"Prize Gacha","Boosted rates for returning limited characters!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300041,"2022/06/14 23:00:00","2022/06/19 22:59:59",24001,0,41,24004,250000,30041_1,30041_2,30041_3,0,0,0,100001,0,0
30042,"Focus Gacha","Boosted rates for the limited character Saren!","","",2,2,150,0,0,0,50,0,0,1,300042,"2022/06/19 23:00:00","2022/07/04 22:59:59",24001,0,42,24004,250000,30042_1,30042_2,30042_3,0,0,0,0,0,0
30043,"Focus Gacha","Boosted rates for the limited character Makoto!","","",2,2,150,0,0,0,50,0,0,1,300043,"2022/07/04 23:00:00","2022/07/14 22:59:59",24001,0,43,24004,250000,30043_1,30043_2,30043_3,0,0,0,0,0,0
30044,"Prize Gacha","Boosted rates for returning limited characters!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300044,"2022/07/14 23:00:00","2022/07/19 22:59:59",24001,0,44,24004,250000,30044_1,30044_2,30044_3,0,0,0,100002,0,0
30046,"Focus Gacha","Boosted rates for characters in the guild Diabolos!","","",2,2,150,0,0,0,50,0,0,1,300046,"2022/07/30 23:00:00","2022/08/04 22:59:59",24001,0,46,24004,250000,30046_1,30046_2,30046_3,0,0,0,0,0,0
30048,"Focus Gacha","Boosted rates for the new character Aoi (Student)!","","",2,2,150,0,0,0,50,0,0,1,300048,"2022/08/07 23:00:00","2022/08/15 22:59:59",24001,0,48,24004,250000,30048_1,30048_2,30048_3,0,0,0,0,0,0
30049,"Prize Gacha","Boosted rates for Djeeta and Arisa!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300049,"2022/08/15 23:00:00","2022/08/19 22:59:59",24001,0,49,24004,250000,30049_1,30049_2,30049_3,0,0,0,100003,0,0
30050,"Focus Gacha","Boosted rates for the new character Chloe!","","",2,2,150,0,0,0,50,0,0,1,300050,"2022/08/19 23:00:00","2022/09/01 22:59:59",24001,0,50,24004,250000,30050_1,30050_2,30050_3,0,0,0,0,0,0
30052,"Focus Gacha","Boosted rates for the limited character Kyoka!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,150,0,0,0,50,0,0,1,300052,"2022/09/01 23:00:00","2022/09/12 22:59:59",24001,0,52,24004,250000,30052_1,30052_2,30052_3,0,0,0,0,1001,0
30053,"Prize Gacha","Boosted rates for returning limited characters!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300053,"2022/09/12 23:00:00","2022/09/17 22:59:59",24001,0,53,24004,250000,30053_1,30053_2,30053_3,0,0,0,100004,0,0
30054,"Focus Gacha","Boosted rates for the new character Mimi (Halloween)!","","",2,2,150,0,0,0,50,0,0,1,300054,"2022/09/17 23:00:00","2022/10/2 22:59:59",24001,0,54,24004,250000,30054_1,30054_2,30054_3,0,0,0,0,1002,0
30055,"Focus Gacha","Boosted rates for the new character Luna!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,150,0,0,0,50,0,0,1,300055,"2022/10/02 23:00:00","2022/10/13 22:59:59",24001,0,55,24004,250000,30055_1,30055_2,30055_3,0,0,0,0,1003,0
30056,"Prize Gacha","Boosted rates for characters featured in the Revival Event!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300056,"2022/10/13 23:00:00","2022/10/17 22:59:59",24001,0,56,24004,250000,30056_1,30056_2,30056_3,0,0,0,100005,0,0
30057,"Focus Gacha","Boosted rates for the new character Kaya!","","",2,2,150,0,0,0,50,0,0,1,300057,"2022/10/17 23:00:00","2022/11/01 22:59:59",24001,0,57,24004,250000,30057_1,30057_2,30057_3,0,0,0,0,1004,0
30058,"Focus Gacha","Boosted rates for the limited character Christina!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,150,0,0,0,50,0,0,1,300058,"2022/11/01 23:00:00","2022/11/12 22:59:59",24001,0,58,24004,250000,30058_1,30058_2,30058_3,0,0,0,0,1005,0
30059,"Prize Gacha","Boosted rates for returning limited characters!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300059,"2022/11/12 23:00:00","2022/11/22 22:59:59",24001,0,59,24004,250000,30059_1,30059_2,30059_3,0,0,0,100006,0,0
30060,"Focus Gacha","Double rates for 3★ characters!\nBoosted rates for the new character Illya (Holiday)!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,150,0,0,0,50,0,0,1,300060,"2022/11/22 23:00:00","2022/12/03 22:59:59",24001,0,60,24004,500000,30060_1,30060_2,30060_3,0,0,0,0,1006,0
30062,"Focus Gacha","Boosted rates for the limited character Karyl!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,150,0,0,0,50,0,0,1,300062,"2022/12/06 23:00:00","2022/12/13 22:59:59",24001,0,62,24004,250000,30062_1,30062_2,30062_3,0,0,0,0,1007,0
30063,"Prize Gacha","Boosted rates for returning limited characters!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300063,"2022/12/13 23:00:00","2022/12/19 22:59:59",24001,0,63,24004,250000,30063_1,30063_2,30063_3,0,0,0,100007,0,0
30064,"Focus Gacha","Boosted rates for the limited character Kokkoro!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,150,0,0,0,50,0,0,1,300064,"2022/12/19 23:00:00","2023/01/04 22:59:59",24001,0,64,24004,250000,30064_1,30064_2,30064_3,0,0,0,0,1008,0
30065,"Focus Gacha","Boosted rates for the new character Kasumi (Magical)!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,150,0,0,0,50,0,0,1,300065,"2023/01/04 23:00:00","2023/01/14 22:59:59",24001,0,65,24004,250000,30065_1,30065_2,30065_3,0,0,0,0,1009,0
30066,"Prize Gacha","Boosted rates for returning limited characters!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300066,"2023/01/14 23:00:00","2023/01/19 22:59:59",24001,0,66,24004,250000,30066_1,30066_2,30066_3,0,0,0,100008,0,0
30068,"Prize Gacha","Boosted rates for returning limited characters!\nOne 5th Prize or higher guaranteed per 10-draw!","","",2,2,150,0,0,0,50,0,0,1,300068,"2023/01/29 23:00:00","2023/02/01 22:59:59",24001,0,68,24004,250000,30068_1,30068_2,30068_3,0,0,0,100009,0,0
40001,"Half Anniversary Gacha","Double rates for 3★ characters!\nBoosted rates for the limited character Tamaki!","","",2,2,150,0,0,0,50,40001,41001,1,400001,"2021/08/01 23:00:00","2021/08/18 22:59:59",24001,0,13,0,0,0,0,0,0,0,0,0,0,0
40002,"1.5-Year Anniversary Gacha","Double rates for 3★ characters!\nBoosted rates for the limited character Maho!","","",2,2,150,0,0,0,50,0,0,1,400002,"2022/07/19 23:00:00","2022/07/30 22:59:59",24001,0,45,24004,500000,40002_1,40002_2,40002_3,0,0,0,0,0,0
50018,"Princess Gala","Double rates for 3★ characters!\nFeaturing the limited character Christina!","","",2,2,150,0,0,0,50,50018,51018,1,500018,"2021/10/25 23:00:00","2021/10/28 22:59:59",24001,0,18,0,0,0,0,0,0,0,0,0,0,0
50023,"Princess Gala","Double rates for 3★ characters!\nFeaturing the limited characters Yui and Christina!","","",2,2,150,0,0,0,50,50023,51023,1,500023,"2021/12/20 23:00:00","2021/12/23 22:59:59",24001,0,23,0,0,0,0,0,0,0,0,0,0,0
50027,"Princess Gala","Double rates for 3★ characters!\nFeaturing the limited character Muimi!","","",2,2,150,0,0,0,50,50027,51027,1,500027,"2022/02/01 23:00:00","2022/02/14 22:59:59",24001,0,27,0,0,0,0,0,0,0,0,0,0,0
50033,"Princess Gala","Double rates for 3★ characters!\nBoosted rates for the new character Kuka and the limited character Christina!","","",2,2,150,0,0,0,50,0,0,1,500033,"2022/04/05 23:00:00","2022/04/12 22:59:59",24001,0,33,24004,500000,50033_1,50033_2,50033_3,0,0,0,0,0,0
50047,"Princess Gala","Double rates for 3★ characters!\nFeaturing the limited character Neneka!","","",2,2,150,0,0,0,50,0,0,1,500047,"2022/08/04 23:00:00","2022/08/07 22:59:59",24001,0,47,24004,500000,50047_1,50047_2,50047_3,0,0,0,0,0,0
50061,"Princess Gala","Double rates for 3★ characters! Featuring the limited character Karyl!\nGet a bonus 100 Memory Shards for each eligible character drawn!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nAlready recruited characters will be converted to Divine Amulets.[-]","Double rates for 3★ characters!\nFeaturing the limited character Karyl!",2,2,150,0,0,0,50,0,0,1,500061,"2022/12/03 23:00:00","2022/12/06 22:59:59",24001,0,61,24004,500000,50061_1,50061_2,50061_3,0,0,0,0,1007,0
50067,"Princess Gala","Double rates for 3★ characters! Featuring the limited character Pecorine!\nGet a bonus 100 Memory Shards for each eligible character drawn!","[3C404E]A [FFBB00,CE4F00]2★ or higher[-] character is guaranteed with each 10x draw!\nAlready recruited characters will be converted to Divine Amulets.[-]","Double rates for 3★ characters!\nFeaturing the limited character Pecorine!",2,2,150,0,0,0,50,0,0,1,500067,"2023/01/19 23:00:00","2023/01/29 22:59:59",24001,0,67,24004,500000,50067_1,50067_2,50067_3,0,0,0,0,1010,0
60001,"Jump Start Gacha","The Jump Start Gacha is here!","","",2,2,1500,0,0,0,50,0,0,1,600001,"2021/01/19 23:00:00","2030/02/28 14:59:59",24001,0,9999,0,250000,0,0,0,0,0,0,0,0,1
70001,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,70001,71001,1,700001,"2021/12/05 23:00:00","2021/12/07 22:59:59",24001,70001,21,0,0,0,0,0,0,0,0,0,0,1
70002,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,70002,71002,1,700001,"2021/12/07 23:00:00","2021/12/12 22:59:59",24001,70001,22,0,0,0,0,0,0,0,0,0,0,1
70003,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,70003,71003,1,700001,"2022/01/05 23:00:00","2022/01/12 22:59:59",24001,70003,25,0,0,0,0,0,0,0,0,0,0,1
70004,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,70004,71004,1,700001,"2022/02/01 23:00:00","2022/02/08 22:59:59",24001,70004,27,0,0,0,0,0,0,0,0,0,0,1
70005,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,70005,71005,1,700001,"2022/03/01 23:00:00","2022/03/10 22:59:59",24001,70005,29,0,0,0,0,0,0,0,0,0,0,1
70006,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,70006,71006,1,700001,"2022/03/23 23:00:00","2022/03/30 22:59:59",24001,70006,32,0,0,0,0,0,0,0,0,0,0,1
70008,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/05/19 23:00:00","2022/05/26 22:59:59",24001,70008,39,0,250000,70008_1,70008_2,70008_3,0,0,0,0,0,1
70009,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/06/01 23:00:00","2022/06/08 22:59:59",24001,70009,40,0,250000,70009_1,70009_2,70009_3,0,0,0,0,0,1
70010,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/06/19 23:00:00","2022/06/27 22:59:59",24001,70010,42,0,250000,70010_1,70010_2,70010_3,0,0,0,0,0,1
70011,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/07/19 23:00:00","2022/07/26 22:59:59",24001,70011,45,0,250000,70011_1,70011_2,70011_3,0,0,0,0,0,1
70012,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/08/19 23:00:00","2022/08/26 22:59:59",24001,70012,50,0,250000,70012_1,70012_2,70012_3,0,0,0,0,0,1
70013,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/09/17 23:00:00","2022/09/24 22:59:59",24001,70013,54,0,250000,70013_1,70013_2,70013_3,0,0,0,0,1002,1
70014,"Guaranteed 3★ Gacha","[3C404E]10th character [FFBB00,CE4F00]3★ guaranteed![-]\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/10/17 23:00:00","2022/10/24 22:59:59",24001,70014,57,0,250000,70014_1,70014_2,70014_3,0,0,0,0,1004,1
70015,"Guaranteed 3★ Gacha","[3C404E]10th character [FFBB00,CE4F00]3★ guaranteed![-]\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/11/22 23:00:00","2022/11/28 22:59:59",24001,70015,60,0,250000,70015_1,70015_2,70015_3,0,0,0,0,1006,1
70016,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","[3C404E]10th character [FFBB00,CE4F00]3★ guaranteed![-]\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2022/12/19 23:00:00","2022/12/25 22:59:59",24001,70016,64,0,250000,70016_1,70016_2,70016_3,0,0,0,0,1008,1
70017,"Guaranteed 3★ Gacha","At least one 3★ character guaranteed!","[3C404E]10th character [FFBB00,CE4F00]3★ guaranteed![-]\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2023/01/19 23:00:00","2023/01/25 22:59:59",24001,70017,67,0,250000,70017_1,70017_2,70017_3,0,0,0,0,1010,1
90001,"Special Gala Gacha","","","",2,2,150,0,0,0,50,0,0,1,0,"2022/08/07 23:00:00","2030/10/18 11:59:59",24001,0,8888,24004,0,0,0,0,0,0,0,0,0,0
110001,"Guaranteed Limited 3★ Gacha","Available to draw using Premium Jewels only!\nGet a limited 3★ character guaranteed!","[3C404E]10th character [FFBB00,CE4F00]limited 3★ guaranteed![-]\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,1500,0,0,0,50,0,0,1,1100001,"2022/12/03 23:00:00","2022/12/06 22:59:59",24001,110001,61,0,250000,110001_1,110001_2,110001_3,111001_1,111001_2,111001_3,0,1007,1
110002,"Guaranteed Limited 3★ Gacha","Available to draw using Premium Jewels only!\nGet a limited 3★ character guaranteed!","[3C404E]10th character [FFBB00,CE4F00]limited 3★ guaranteed![-]\nGet a bonus [FFBB00,CE4F00]100 Memory Shards[-] for each eligible character drawn![-]","",2,2,1500,0,0,0,50,0,0,1,1100001,"2022/12/06 23:00:00","2022/12/09 22:59:59",24001,110001,62,0,250000,110002_1,110002_2,110002_3,111002_1,111002_2,111002_3,0,1007,1
