equipment_id,equipment_name,description,promotion_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,accuracy
104461,"Wizard's Boots","Wizard's Shoes",4,33.0,0.0,5.4,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104462,"Necromancer Boots","Wizard's Shoes",4,20.0,0.0,3.0,0.2,2.4,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104463,"Aquarius Boots","Wizard's Shoes",4,8.0,0.0,10.0,0.0,1.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
104491,"Feather Waltz",Helmet,4,98.0,3.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104521,"Wizard's Hood","Wizard's Hat",4,33.0,0.0,7.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104522,"Holy Hood","Wizard's Hat",4,18.0,0.0,9.0,0.0,0.8,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104523,"Gospel Tiara","Wizard's Hat",4,20.0,0.0,9.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104551,"Elemental Heart","Attack Accessories",4,0.0,13.2,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104552,"Sun Amulet","Attack Accessories",4,0.0,14.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
104553,"Sovereign Flame","Attack Accessories",4,40.0,14.8,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104554,"Feline Pendant","Accuracy Accessory",4,0.0,10.8,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0
104581,"Sacrificial Bangles","Defense Accessory",4,48.0,0.0,2.0,1.0,1.2,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104582,"Lunar Bracelet","Defense Accessory",4,60.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104583,"Disciple's Pendant","Defense Accessory",4,40.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
104611,"Selene's Lament","Magic Accessory",4,20.0,0.0,12.0,0.0,0.0,0.0,1.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104612,"Dragon's Tears","Magic Accessory",4,24.0,0.0,14.0,0.0,0.0,0.0,1.6,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104613,"Archsage's Orb","Magic Accessory",4,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105011,"Lightning Blade",Sword,5,24.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105012,"Sword of Liberation",Sword,5,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105013,"Arbiter's Greatsword",Sword,5,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105014,"Wharfblade Aqua Ruler",Sword,5,32.0,26.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105015,"Supreme Lightwyrm's Sword",Sword,5,12.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105041,"Whiteblossom Blade",Katana,5,0.0,23.6,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105042,"Forsaken Blue",Katana,5,0.0,24.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
105043,"Demon Blade Bloodcrow",Katana,5,0.0,25.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
105044,"Firebrand Ignis",Katana,5,16.0,26.8,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105045,"Fujin's Emerald Longsword",Katana,5,20.0,24.0,0.0,0.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105071,"Emerald Dagger",Dagger,5,24.0,20.0,0.0,0.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105072,"Molten Edge",Dagger,5,8.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105073,"Tirnanog Dagger",Dagger,5,12.0,24.0,0.0,0.0,0.0,3.2,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105074,"Gemini Blitzprongs",Dagger,5,22.0,24.8,0.0,0.0,0.0,4.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105075,"Twilight Obsius",Dagger,5,0.0,29.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105101,"Moon Caestus",Fist,5,0.0,24.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105102,"Crimson Claws",Fist,5,0.0,26.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105103,"Cocytus Nails",Fist,5,0.0,24.0,0.0,0.6,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105104,"Stormlord Tempest Gear",Fist,5,0.0,24.8,0.0,0.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105105,"Tenebrous Blood Howl",Fist,5,0.0,22.2,0.0,0.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105131,"Platinum Wingspan",Bow,5,0.0,20.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105132,"Abyss Bow",Bow,5,0.0,22.0,0.0,0.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
105133,"Sunset Bow",Bow,5,0.0,25.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105134,"Greatbow Deusfall",Bow,5,0.0,26.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105135,"Frost Tear",Bow,5,0.0,27.4,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105161,"Deepfrost Lance",Spear,5,0.0,19.6,0.0,0.8,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105162,"Gale Stinger",Spear,5,0.0,18.4,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105163,"Guardian's Pike",Spear,5,0.0,20.4,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105164,"Hades Lance Doompain",Spear,5,0.0,22.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
105165,"Prominence Spear",Spear,5,0.0,28.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105191,"Reaper Axe",Axe,5,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2
105192,"Judgment Axe",Axe,5,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105193,"Gaia Axe",Axe,5,12.0,26.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105194,"Earth-Quaker Terrabreak",Axe,5,0.0,28.0,0.0,0.0,0.0,2.4,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105195,"Mechanical Core Breaker",Axe,5,0.0,30.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105221,"Xenosphere Rod","Attack Staff",5,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
105222,"Genesis Staff","Attack Staff",5,0.0,0.0,22.0,0.0,0.0,0.0,2.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105223,"Ceraunos Wand","Attack Staff",5,0.0,0.0,23.6,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105224,"Nidhogg's Darklight","Attack Staff",5,0.0,0.0,25.6,0.0,0.0,0.0,3.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105225,"Lunar Abyss","Attack Staff",5,0.0,0.0,29.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105251,"Pyramour Rod","Restoration Staff",5,0.0,0.0,19.0,0.0,0.8,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
105252,"Purebloom Rod","Restoration Staff",5,0.0,0.0,18.4,0.4,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
105253,"Atlantis Rod","Restoration Staff",5,0.0,0.0,20.0,0.6,0.8,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105254,"Sky Scepter Stellasphere","Restoration Staff",5,12.0,0.0,22.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105255,"Yggdrasil's Bough","Restoration Staff",5,0.0,0.0,25.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
105281,"Phantasm Mail","Light Armor",5,20.0,6.4,0.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105282,"Heavenly Raiment","Light Armor",5,16.0,8.4,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105283,"Ragequeen Dress","Light Armor",5,16.0,8.8,0.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105284,"Dancer's Majesty","Light Armor",5,0.0,9.6,0.0,1.2,1.2,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105285,"Noble Soul Rose","Light Armor",5,0.0,14.0,0.0,1.6,0.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105311,"Azure Splendor","Heavy Armor",5,24.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105312,"Petalfall Regalia","Heavy Armor",5,0.0,0.0,0.0,2.2,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105313,"Royal Goldplate","Heavy Armor",5,10.0,0.0,0.0,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
105314,"Whirlwind Sagemail","Heavy Armor",5,14.0,0.0,0.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105315,"Argent Mirror Armor","Heavy Armor",5,20.0,0.0,0.0,1.8,2.6,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105341,"Aegis Coat",Clothing,5,20.0,6.8,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105342,"Maiden Livery",Clothing,5,32.0,0.0,0.0,1.2,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105343,"Fiendflame Gear",Clothing,5,0.0,13.0,0.0,1.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105344,"Stygian Shadowgarb",Clothing,5,0.0,13.2,0.0,1.0,0.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105345,"Azul Rondó",Clothing,5,0.0,13.6,0.0,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105371,"Priestess Garb","Wizard's Robes",5,24.0,0.0,4.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
105372,"Empress Robe","Wizard's Robes",5,0.0,0.0,8.6,1.0,1.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105373,"Exomagia Robe","Wizard's Robes",5,0.0,0.0,9.6,0.8,1.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105374,"Glacier Mantle","Wizard's Robes",5,16.0,0.0,8.6,1.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105375,"Celestial Hallowed Robe","Wizard's Robes",5,0.0,0.0,9.2,1.0,1.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105401,"Diviner's Shield",Shield,5,0.0,10.8,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105402,"Argent Mirror Shield",Shield,5,16.0,0.0,0.0,1.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105431,"Infernal Greaves",Shoes,5,12.0,6.0,0.0,1.6,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105432,"Hermes Goldfeet",Shoes,5,0.0,14.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105462,"Bloodruby Heels","Wizard's Shoes",5,12.0,0.0,4.8,1.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
105463,"Argent Mirror Greaves","Wizard's Shoes",5,14.0,0.0,5.2,1.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105491,"Royal Guard Hat",Hat,5,0.0,12.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105521,"Crown of Anguish","Wizard's Hat",5,20.0,0.0,9.6,0.6,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105522,"Miter of Virtue","Wizard's Hat",5,0.0,0.0,4.4,1.2,2.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105523,"Prosperity Veil","Wizard's Hat",5,0.0,0.0,4.6,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
105551,"Millennium Earrings","Attack Accessories",5,14.0,12.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105552,"Wyrmswrath Pendant","Attack Accessories",5,0.0,16.8,0.0,0.0,0.0,2.6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105553,"War God's Vigor","Attack Accessories",5,0.0,20.4,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105554,"Peony Flamepin","Attack Accessories",5,0.0,20.8,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105555,"Scarletwyrm's Flame Ring","Attack Accessories",5,0.0,19.6,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
105581,"Spirit King's Talisman","Defense Accessory",5,40.0,0.0,0.0,2.0,1.2,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105582,"Mermaid Tears","Defense Accessory",5,12.0,0.0,0.0,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
105583,"Warden King's Armlet","Defense Accessory",5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
105584,"Leviathan Clasp","Defense Accessory",5,0.0,0.0,0.0,2.0,2.4,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105585,"Ancile Ring","Defense Accessory",5,10.0,0.0,0.0,2.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105611,"Poseidon Earrings","Magic Accessory",5,0.0,0.0,15.6,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
105612,"Sacred Steed's Grace","Magic Accessory",5,28.0,0.0,16.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105613,"Sophos Bracelet","Magic Accessory",5,0.0,0.0,18.4,0.0,0.0,0.0,2.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105614,"Icetear Ribbon","Magic Accessory",5,6.0,0.0,19.6,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105615,Xenocrystal,"Magic Accessory",5,0.0,0.0,20.2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
